"","descriptor1","descriptor2","party1","party2"
"1",0,0,1,2
"2",1,0,1,2
"3",0,1,2,1
"4",1,0,2,1
"5",0,1,1,2
"6",0,0,1,2
"7",1,1,2,1
"8",0,1,1,2
"9",1,1,2,1
"10",1,1,2,1
"11",1,1,2,1
"12",0,1,1,2
"13",0,1,1,2
"14",1,0,1,2
"15",0,1,1,2
"16",1,1,2,1
"17",0,1,1,2
"18",1,1,2,1
"19",1,0,1,2
"20",1,1,2,1
"21",0,0,1,2
"22",0,1,1,2
"23",0,0,1,2
"24",0,0,1,2
"25",1,1,2,1
"26",0,1,1,2
"27",0,0,2,1
"28",1,1,2,1
"29",0,1,1,2
"30",1,1,2,1
"31",1,1,2,1
"32",1,0,1,2
"33",0,0,1,2
"34",0,0,1,2
"35",0,0,1,2
"36",0,1,1,2
"37",0,0,1,2
"38",1,0,1,2
"39",0,0,1,2
"40",1,0,1,2
"41",1,1,2,1
"42",1,0,1,2
"43",0,0,1,2
"44",0,0,1,2
"45",0,0,1,2
"46",1,1,2,1
"47",1,0,2,1
"48",0,0,1,2
"49",0,0,1,2
"50",0,1,1,2
"51",1,1,2,1
"52",1,0,1,2
"53",0,1,1,2
"54",0,1,2,1
"55",0,1,1,2
"56",0,0,1,2
"57",0,1,1,2
"58",1,0,1,2
"59",0,1,1,2
"60",1,1,2,1
"61",0,0,1,2
"62",0,1,1,2
"63",0,1,1,2
"64",0,0,1,2
"65",1,1,2,1
"66",0,1,1,2
"67",1,0,2,1
"68",0,1,2,1
"69",1,0,1,2
"70",0,1,1,2
"71",1,1,2,1
"72",1,0,1,2
"73",0,1,1,2
"74",0,1,1,2
"75",1,0,1,2
"76",0,1,1,2
"77",0,0,1,2
"78",0,1,1,2
"79",1,1,2,1
"80",1,1,2,1
"81",1,1,2,1
"82",0,0,1,2
"83",1,1,2,1
"84",1,0,2,1
"85",1,1,2,1
"86",0,0,1,2
"87",0,1,1,2
"88",0,1,1,2
"89",0,0,1,2
"90",1,1,2,1
"91",0,0,1,2
"92",1,0,1,2
"93",1,0,1,2
"94",1,1,2,1
"95",1,0,1,2
"96",1,0,2,1
"97",1,1,2,1
"98",1,0,1,2
"99",1,0,1,2
"100",0,1,1,2
"101",1,1,2,1
"102",1,0,1,2
"103",1,0,2,1
"104",1,0,1,2
"105",0,0,1,2
"106",0,1,1,2
"107",1,1,2,1
"108",0,0,2,1
"109",0,1,1,2
"110",1,0,1,2
"111",1,0,1,2
"112",0,1,1,2
"113",1,1,2,1
"114",1,0,1,2
"115",0,0,1,2
"116",0,0,1,2
"117",1,0,2,1
