"","descriptor1","descriptor2","party1","party2"
"1",0,1,1,2
"2",0,0,1,2
"3",0,1,1,2
"4",1,1,2,1
"5",1,1,2,1
"6",0,0,1,2
"7",0,0,1,2
"8",1,0,1,2
"9",1,0,2,1
"10",1,1,2,1
"11",1,0,1,2
"12",1,1,2,1
"13",1,1,2,1
"14",1,1,2,1
"15",0,0,1,2
"16",0,1,1,2
"17",1,0,1,2
"18",0,1,1,2
"19",0,0,1,2
"20",0,1,1,2
"21",0,1,1,2
"22",0,1,1,2
"23",1,0,1,2
"24",0,1,1,2
"25",1,1,2,1
"26",0,0,1,2
"27",1,0,1,2
"28",0,1,1,2
"29",1,0,1,2
"30",1,1,2,1
"31",0,0,1,2
"32",1,1,2,1
"33",1,0,1,2
"34",1,1,2,1
"35",1,1,2,1
"36",1,1,2,1
"37",0,0,1,2
"38",0,0,2,1
"39",1,1,2,1
"40",1,0,1,2
"41",0,1,1,2
"42",0,1,1,2
"43",1,0,1,2
"44",0,1,1,2
"45",0,0,1,2
"46",1,0,1,2
"47",1,0,1,2
"48",0,0,1,2
"49",1,1,2,1
"50",0,1,1,2
"51",0,1,1,2
"52",0,0,1,2
"53",0,1,1,2
"54",0,0,1,2
"55",0,1,1,2
"56",0,1,1,2
"57",1,0,1,2
"58",0,0,1,2
"59",1,0,1,2
"60",1,0,1,2
"61",1,1,2,1
"62",1,1,2,1
"63",1,0,1,2
"64",0,1,2,1
"65",0,1,1,2
"66",1,1,2,1
"67",0,0,1,2
"68",1,1,2,1
"69",0,1,1,2
"70",0,1,1,2
"71",0,0,1,2
"72",1,0,1,2
"73",0,0,1,2
"74",0,0,1,2
"75",1,1,2,1
"76",0,1,1,2
"77",1,0,1,2
"78",0,1,1,2
"79",0,0,1,2
"80",1,1,2,1
"81",0,0,1,2
"82",0,0,1,2
"83",1,1,2,1
"84",1,1,2,1
"85",0,0,1,2
"86",1,1,2,1
"87",0,0,1,2
"88",0,1,1,2
"89",0,1,2,1
"90",0,0,1,2
"91",1,1,2,1
"92",1,1,2,1
"93",1,0,1,2
"94",0,1,1,2
"95",1,1,2,1
"96",0,1,1,2
"97",0,1,1,2
"98",1,1,2,1
"99",1,0,1,2
"100",0,1,1,2
"101",0,1,1,2
"102",1,1,2,1
"103",0,0,1,2
"104",0,0,1,2
"105",0,0,1,2
"106",1,1,2,1
"107",1,1,2,1
"108",1,1,2,1
"109",0,0,1,2
"110",1,0,1,2
"111",0,0,1,2
"112",0,0,1,2
"113",1,0,1,2
"114",1,0,1,2
"115",0,0,1,2
"116",1,0,1,2
"117",1,0,1,2
"118",0,1,1,2
"119",0,1,1,2
"120",0,1,1,2
"121",0,0,1,2
"122",1,1,2,1
"123",1,0,1,2
"124",0,0,1,2
"125",0,0,1,2
"126",0,0,1,2
"127",1,1,2,1
"128",0,1,1,2
"129",0,0,1,2
"130",0,0,1,2
"131",0,0,2,1
"132",1,0,1,2
"133",1,1,2,1
"134",1,0,1,2
"135",0,1,1,2
"136",1,1,2,1
"137",0,1,1,2
"138",0,0,1,2
"139",0,0,2,1
"140",1,0,1,2
"141",1,0,1,2
"142",0,0,1,2
"143",0,0,1,2
"144",1,0,1,2
"145",1,1,2,1
"146",1,0,1,2
"147",1,1,2,1
"148",1,0,2,1
"149",1,1,2,1
"150",0,0,1,2
"151",1,1,2,1
"152",0,0,1,2
"153",1,0,1,2
"154",1,1,2,1
"155",1,1,2,1
"156",0,0,1,2
"157",1,0,1,2
"158",1,0,1,2
"159",1,0,2,1
"160",0,0,1,2
"161",1,0,2,1
"162",0,1,1,2
"163",1,0,1,2
"164",0,1,1,2
"165",0,1,1,2
"166",0,1,1,2
"167",1,1,2,1
"168",1,0,1,2
"169",0,0,1,2
"170",0,1,1,2
"171",1,1,2,1
"172",1,0,1,2
"173",0,0,1,2
"174",0,1,1,2
"175",1,1,2,1
"176",0,1,1,2
"177",0,0,2,1
"178",1,0,1,2
"179",1,0,1,2
"180",1,0,1,2
"181",0,0,2,1
"182",0,1,1,2
