"","descriptor1","descriptor2","party1","party2"
"1",1,0,1,2
"2",0,0,2,1
"3",1,1,2,1
"4",0,0,1,2
"5",1,1,2,1
"6",1,1,2,1
"7",1,1,2,1
"8",1,1,2,1
"9",0,0,1,2
"10",0,0,2,1
"11",0,1,1,2
"12",1,1,2,1
"13",1,0,1,2
"14",1,1,2,1
"15",0,0,1,2
"16",1,0,1,2
"17",0,1,1,2
"18",0,0,1,2
"19",0,0,1,2
"20",0,1,1,2
"21",1,1,2,1
"22",1,1,2,1
"23",1,1,2,1
"24",1,1,2,1
"25",0,1,1,2
"26",1,0,1,2
"27",1,0,1,2
"28",0,0,1,2
"29",1,1,2,1
"30",0,0,1,2
"31",0,0,1,2
"32",1,1,2,1
"33",1,1,2,1
"34",0,1,1,2
"35",1,1,2,1
"36",1,1,2,1
"37",1,1,2,1
"38",1,1,2,1
"39",0,1,1,2
"40",0,1,1,2
"41",1,0,1,2
"42",0,1,1,2
"43",1,1,2,1
"44",0,1,1,2
"45",0,0,2,1
"46",1,0,1,2
"47",0,1,1,2
"48",1,1,2,1
"49",0,0,1,2
"50",0,1,1,2
"51",0,0,1,2
"52",1,1,2,1
"53",1,0,1,2
"54",1,1,2,1
"55",1,1,2,1
"56",1,1,2,1
"57",0,0,1,2
"58",0,1,2,1
"59",0,1,1,2
"60",1,1,2,1
"61",0,0,1,2
"62",1,1,2,1
"63",1,1,2,1
"64",1,1,2,1
"65",1,1,2,1
"66",1,1,2,1
"67",1,1,2,1
"68",0,1,1,2
"69",0,1,1,2
"70",0,1,1,2
"71",0,1,1,2
"72",0,0,1,2
"73",1,1,2,1
"74",1,0,1,2
"75",1,0,1,2
"76",0,1,1,2
"77",1,1,2,1
"78",0,1,1,2
"79",0,1,1,2
"80",0,1,2,1
"81",0,1,1,2
"82",1,0,1,2
"83",0,0,1,2
"84",1,0,1,2
"85",0,1,1,2
"86",1,0,1,2
"87",0,0,1,2
"88",0,1,1,2
"89",1,1,2,1
"90",1,1,2,1
"91",0,1,1,2
"92",0,1,1,2
"93",1,1,2,1
"94",0,0,1,2
"95",1,0,1,2
"96",1,1,2,1
"97",0,1,1,2
"98",1,1,2,1
"99",0,0,1,2
"100",1,0,1,2
"101",0,0,1,2
"102",0,0,1,2
"103",0,0,1,2
"104",1,1,2,1
"105",1,1,2,1
"106",1,1,2,1
"107",1,1,2,1
"108",0,1,1,2
"109",1,1,2,1
"110",1,1,2,1
"111",0,0,1,2
"112",0,0,1,2
"113",0,1,2,1
"114",0,0,1,2
"115",0,0,1,2
"116",1,0,1,2
"117",0,0,1,2
"118",0,1,1,2
"119",0,0,1,2
"120",0,0,1,2
"121",0,0,1,2
"122",0,0,1,2
"123",1,0,1,2
"124",1,0,1,2
"125",1,1,2,1
"126",1,0,1,2
"127",0,1,2,1
"128",1,0,1,2
"129",1,0,1,2
"130",0,0,1,2
"131",0,1,1,2
"132",1,1,2,1
"133",0,1,1,2
"134",0,0,1,2
"135",1,0,1,2
"136",0,1,1,2
"137",1,1,2,1
"138",1,0,1,2
"139",1,1,2,1
"140",1,1,2,1
"141",0,0,1,2
"142",1,1,2,1
"143",1,0,1,2
"144",1,1,2,1
"145",1,0,1,2
"146",0,1,1,2
"147",0,0,1,2
"148",0,1,1,2
"149",1,1,2,1
"150",1,0,1,2
"151",0,0,1,2
"152",0,1,1,2
"153",0,0,1,2
"154",1,1,2,1
"155",0,0,1,2
"156",1,1,2,1
"157",0,1,1,2
"158",1,1,2,1
"159",0,0,2,1
"160",1,1,2,1
"161",0,1,1,2
"162",0,0,2,1
"163",1,0,1,2
"164",0,1,1,2
"165",0,1,1,2
"166",1,0,1,2
"167",1,0,1,2
"168",0,1,1,2
"169",1,1,2,1
"170",1,0,1,2
"171",0,1,2,1
"172",1,0,1,2
"173",1,0,1,2
"174",1,0,1,2
"175",1,0,1,2
"176",1,0,1,2
"177",0,0,1,2
"178",0,1,1,2
"179",0,1,1,2
"180",1,1,2,1
"181",0,0,1,2
"182",0,1,1,2
"183",0,1,1,2
"184",0,0,1,2
"185",0,1,1,2
"186",0,1,1,2
"187",1,1,2,1
"188",1,0,1,2
"189",0,1,1,2
"190",1,0,1,2
"191",1,1,2,1
"192",1,0,1,2
"193",1,1,2,1
"194",1,0,1,2
"195",0,1,1,2
"196",0,1,1,2
"197",0,1,1,2
"198",0,1,1,2
"199",0,1,1,2
"200",0,0,1,2
"201",1,1,2,1
"202",0,0,1,2
"203",0,0,1,2
