"","descriptor1","descriptor2","party1","party2"
"1",0,1,1,2
"2",1,0,1,2
"3",0,1,1,2
"4",0,1,1,2
"5",0,0,2,1
"6",0,0,1,2
"7",0,1,1,2
"8",0,1,1,2
"9",1,1,2,1
"10",1,1,2,1
"11",1,0,1,2
"12",0,1,1,2
"13",1,1,2,1
"14",1,1,2,1
"15",0,0,2,1
"16",0,1,1,2
"17",0,1,2,1
"18",0,1,1,2
"19",1,0,2,1
"20",1,0,1,2
"21",0,0,1,2
"22",1,0,1,2
"23",1,1,2,1
"24",0,1,1,2
"25",1,0,1,2
"26",0,0,1,2
"27",1,1,2,1
"28",0,1,1,2
"29",1,1,2,1
"30",0,1,1,2
"31",0,1,1,2
"32",0,0,1,2
"33",1,0,1,2
"34",1,0,1,2
"35",0,0,1,2
"36",0,0,1,2
"37",0,0,1,2
"38",0,0,1,2
"39",0,0,1,2
"40",0,1,1,2
"41",0,0,1,2
"42",0,1,1,2
"43",0,1,1,2
"44",1,1,2,1
"45",1,1,2,1
"46",1,0,1,2
"47",1,1,2,1
"48",1,1,2,1
"49",1,1,2,1
"50",1,1,2,1
"51",1,0,1,2
"52",1,1,2,1
"53",1,0,1,2
"54",0,0,1,2
"55",0,0,1,2
"56",1,0,2,1
"57",0,1,1,2
"58",0,0,1,2
"59",1,0,1,2
"60",0,1,2,1
"61",0,1,1,2
"62",1,0,1,2
"63",1,1,2,1
"64",1,1,2,1
"65",0,1,1,2
"66",0,1,1,2
"67",1,1,2,1
"68",0,0,2,1
"69",1,0,1,2
"70",1,0,1,2
"71",1,1,2,1
"72",1,1,2,1
"73",0,1,1,2
"74",0,1,1,2
"75",0,0,1,2
"76",1,1,2,1
"77",1,1,2,1
"78",1,1,2,1
"79",0,1,1,2
"80",0,1,1,2
"81",1,1,2,1
"82",0,0,2,1
"83",1,1,2,1
"84",0,1,1,2
"85",1,1,2,1
"86",0,1,1,2
"87",0,0,1,2
"88",1,0,1,2
"89",0,0,1,2
"90",1,1,2,1
"91",1,1,2,1
"92",0,0,1,2
"93",0,0,1,2
"94",1,1,2,1
"95",0,1,1,2
"96",0,1,1,2
"97",0,0,1,2
"98",1,0,1,2
"99",1,1,2,1
"100",1,1,2,1
"101",0,0,1,2
"102",0,0,1,2
"103",1,1,2,1
"104",1,1,2,1
"105",0,1,1,2
"106",1,1,2,1
"107",1,1,2,1
"108",0,1,1,2
"109",1,0,1,2
"110",0,0,1,2
"111",1,1,2,1
"112",0,0,1,2
"113",0,1,1,2
"114",0,0,1,2
"115",1,0,1,2
"116",0,1,1,2
