"","descriptor1","descriptor2","party1","party2"
"1",1,1,2,1
"2",1,1,2,1
"3",0,0,1,2
"4",1,0,1,2
"5",1,0,1,2
"6",0,0,1,2
"7",0,1,1,2
"8",1,0,1,2
"9",1,0,2,1
"10",0,0,1,2
"11",1,1,2,1
"12",0,1,2,1
"13",0,1,1,2
"14",0,1,1,2
"15",0,0,1,2
"16",1,1,2,1
"17",0,1,1,2
"18",0,1,2,1
"19",0,1,1,2
"20",1,0,1,2
"21",1,0,1,2
"22",1,1,2,1
"23",0,1,1,2
"24",0,0,1,2
"25",0,0,1,2
"26",0,0,1,2
"27",1,1,2,1
"28",1,1,2,1
"29",0,1,1,2
"30",1,1,2,1
"31",0,1,1,2
"32",1,1,2,1
"33",0,0,1,2
"34",1,0,1,2
"35",1,1,2,1
"36",1,0,1,2
"37",0,0,1,2
"38",0,1,1,2
"39",0,1,1,2
"40",1,0,1,2
"41",0,1,1,2
"42",0,0,1,2
"43",0,1,1,2
"44",0,0,1,2
"45",0,1,1,2
"46",0,1,1,2
"47",0,0,1,2
"48",1,0,1,2
"49",1,0,1,2
"50",0,0,1,2
"51",0,1,1,2
"52",0,1,1,2
"53",1,0,2,1
"54",0,1,1,2
"55",0,0,1,2
"56",0,0,1,2
"57",1,0,1,2
"58",1,1,2,1
"59",1,1,2,1
"60",0,0,1,2
"61",1,0,2,1
"62",1,1,2,1
"63",1,1,2,1
"64",1,0,1,2
"65",1,0,1,2
"66",0,0,1,2
"67",0,0,1,2
"68",0,1,1,2
"69",0,0,1,2
"70",0,0,1,2
"71",0,1,2,1
"72",1,0,1,2
"73",1,0,1,2
"74",0,0,1,2
"75",0,1,1,2
"76",1,0,1,2
"77",1,0,1,2
"78",0,0,1,2
"79",0,0,1,2
"80",1,1,2,1
"81",1,1,2,1
"82",0,0,1,2
"83",0,0,1,2
"84",0,0,1,2
"85",1,1,2,1
"86",0,0,1,2
"87",0,1,2,1
"88",0,1,1,2
"89",0,0,1,2
"90",1,0,1,2
"91",0,1,1,2
"92",1,0,1,2
"93",1,0,2,1
"94",1,0,1,2
"95",0,1,2,1
"96",1,1,2,1
"97",0,0,1,2
"98",0,1,1,2
"99",0,0,1,2
"100",1,0,1,2
"101",1,0,1,2
"102",1,1,2,1
"103",1,1,2,1
"104",1,1,2,1
"105",0,1,1,2
"106",1,0,1,2
"107",1,1,2,1
"108",1,0,1,2
"109",1,0,1,2
"110",1,0,2,1
"111",1,0,2,1
"112",0,0,1,2
"113",0,0,1,2
"114",0,0,1,2
"115",1,1,2,1
"116",1,1,2,1
"117",1,0,1,2
"118",1,1,2,1
"119",0,1,1,2
"120",1,0,1,2
"121",0,1,1,2
"122",0,0,1,2
"123",1,0,1,2
"124",1,0,1,2
"125",0,0,1,2
"126",0,1,1,2
"127",0,0,1,2
"128",0,1,1,2
"129",1,1,2,1
"130",1,0,1,2
"131",1,1,2,1
"132",0,0,1,2
"133",0,0,1,2
"134",1,0,1,2
"135",1,1,2,1
"136",0,1,2,1
"137",1,1,2,1
"138",0,0,1,2
"139",0,1,1,2
"140",0,0,1,2
"141",1,0,1,2
"142",0,1,1,2
"143",1,0,1,2
"144",0,0,1,2
"145",1,0,1,2
"146",1,0,1,2
"147",1,1,2,1
"148",1,1,2,1
"149",1,1,2,1
"150",1,1,2,1
"151",0,1,1,2
"152",1,1,2,1
"153",0,0,1,2
"154",1,1,2,1
"155",1,0,1,2
"156",0,1,1,2
"157",1,1,2,1
"158",0,0,1,2
"159",1,0,1,2
"160",1,0,1,2
"161",1,1,2,1
"162",0,0,2,1
"163",1,1,2,1
"164",1,1,2,1
"165",1,0,1,2
"166",1,0,1,2
"167",0,0,1,2
"168",1,0,2,1
"169",1,0,1,2
"170",1,0,1,2
"171",1,1,2,1
"172",1,1,2,1
"173",1,0,1,2
"174",0,0,1,2
"175",0,0,1,2
"176",1,0,1,2
"177",1,0,1,2
"178",1,1,2,1
"179",0,0,1,2
"180",1,0,1,2
"181",0,1,1,2
"182",0,1,1,2
"183",0,0,1,2
"184",1,0,1,2
"185",1,0,1,2
"186",0,0,1,2
"187",0,0,1,2
"188",1,1,2,1
"189",0,1,1,2
"190",1,0,1,2
"191",0,1,1,2
"192",1,0,1,2
"193",0,1,1,2
"194",1,1,2,1
"195",0,1,2,1
"196",0,1,2,1
"197",1,1,2,1
"198",1,0,1,2
"199",1,0,1,2
"200",1,1,2,1
"201",1,1,2,1
"202",0,1,1,2
"203",0,0,1,2
"204",1,0,1,2
"205",0,1,1,2
"206",0,0,1,2
"207",1,1,2,1
"208",0,1,1,2
"209",0,0,1,2
"210",0,1,2,1
"211",1,1,2,1
"212",1,0,1,2
"213",0,1,1,2
"214",0,0,1,2
"215",1,0,1,2
"216",0,0,1,2
"217",0,0,1,2
"218",0,1,1,2
"219",1,1,2,1
"220",1,1,2,1
"221",1,0,1,2
"222",1,1,2,1
"223",1,1,2,1
"224",1,1,2,1
"225",0,1,1,2
"226",1,0,1,2
"227",0,0,1,2
"228",0,1,1,2
"229",0,1,1,2
"230",0,1,1,2
"231",0,1,1,2
"232",0,0,1,2
"233",0,1,1,2
"234",1,0,1,2
"235",0,0,1,2
"236",1,0,1,2
"237",0,0,1,2
"238",1,0,1,2
"239",0,0,1,2
"240",0,1,1,2
"241",0,1,1,2
"242",1,0,1,2
"243",1,1,2,1
"244",1,0,1,2
"245",1,1,2,1
"246",0,1,1,2
"247",0,1,1,2
"248",0,0,1,2
"249",1,0,1,2
"250",0,1,1,2
"251",0,0,1,2
