"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,2,4,3,5,6,7,32,8,12,31,13,9,10,11,28,14,15,21,16,29,30,18,19,17,23,26,27,25,22,20,24
"2",1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,2,1,3,5,4,6,9,13,7,8,11,10,26,12,31,32,30,25,16,14,18,29,15,24,28,27,22,17,20,23,21,19
"4",1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,2,4,3,5,6,10,9,7,8,12,32,11,31,14,13,20,15,30,26,19,18,16,21,17,24,29,28,25,27,22,23
"6",1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,3,2,5,4,8,6,7,9,11,10,12,17,18,13,21,16,14,15,27,19,32,25,20,23,31,26,30,24,28,22,29
"7",0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,5,4,8,7,6,11,9,13,12,10,15,32,14,29,30,31,16,27,25,28,17,26,20,19,22,23,18,24,21
"8",1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,2,5,3,4,6,8,11,7,10,30,9,14,12,13,32,31,17,22,24,18,15,21,16,29,19,28,20,23,26,27,25
"9",1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,3,2,4,7,5,8,6,11,9,32,10,15,26,14,12,31,13,28,29,30,27,19,23,16,17,25,24,20,21,22,18
"10",0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,2,3,4,6,5,9,8,7,11,10,26,23,32,30,31,29,28,25,27,15,21,17,16,20,14,13,24,12,22,19,18
"11",1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,3,2,4,5,8,6,10,11,31,7,9,29,16,15,12,32,13,14,18,20,30,17,25,23,28,19,26,27,24,22,21
"13",1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"15",1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"16",1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"17",0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,2,4,3,5,8,7,9,6,11,10,32,31,28,12,13,27,15,14,29,30,18,22,17,19,16,21,23,24,25,26,20
"18",1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,3,2,4,5,6,7,10,8,30,11,9,31,13,14,12,27,32,29,16,22,15,21,26,19,25,28,17,20,24,18,23
"20",1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"21",0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,2,3,4,5,6,7,11,8,20,32,9,10,25,30,14,28,29,31,13,19,12,24,21,22,27,26,23,15,17,16,18
"22",1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,3,2,4,5,6,9,8,7,11,10,13,12,14,15,17,20,16,32,23,18,24,25,19,21,22,31,29,28,27,26,30
"23",1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,2,3,4,5,6,7,8,9,11,18,14,12,32,15,13,10,30,31,17,19,16,20,24,25,29,23,21,26,27,28,22
"24",0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,2,3,7,6,4,5,8,10,26,21,9,32,11,15,13,23,30,17,12,31,16,14,19,29,28,20,22,27,24,18,25
"25",1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"26",0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,3,4,5,6,7,8,10,12,11,9,32,25,13,31,17,16,14,15,26,21,27,28,24,22,29,23,30,18,20,19
"27",1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"28",0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,2,1,3,5,4,7,6,9,10,26,8,32,31,13,12,28,11,30,16,21,29,27,18,17,14,15,22,25,20,24,23,19
"29",0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,2,4,3,6,5,7,8,10,11,9,12,14,32,13,16,15,27,30,26,31,28,25,29,17,24,22,19,23,20,21,18
"30",1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,2,4,5,6,3,10,7,8,9,12,32,15,11,31,13,14,30,29,28,23,18,17,19,16,27,26,25,21,20,24,22
"31",0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,3,2,4,5,6,7,8,9,20,10,25,32,30,11,26,31,12,21,13,15,29,22,19,28,23,14,24,18,16,27,17
"32",0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,4,2,3,5,7,6,8,12,14,11,10,31,9,16,32,30,17,13,15,18,20,29,19,26,24,27,21,25,28,22,23
"33",0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,2,3,4,5,9,6,8,7,10,11,32,18,27,30,16,29,31,12,22,13,20,14,24,28,15,21,17,26,25,23,19
"34",1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"35",1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,2,3,4,7,8,6,5,9,15,16,11,10,31,12,13,28,32,14,18,24,26,27,17,19,23,30,25,29,20,21,22
"36",0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,2,3,4,6,7,8,5,10,9,12,13,15,18,11,31,14,29,30,32,27,22,28,23,20,21,25,16,19,17,24,26
"37",1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
