"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,2,3,4,6,5,9,7,8,12,10,11,15,17,14,13,29,18,16,30,32,19,22,20,21,31,28,24,23,25,27,26
"2",1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,3,2,4,5,6,7,8,9,10,11,13,12,29,18,21,15,32,14,31,24,23,17,28,27,16,19,30,22,20,25,26
"3",1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,2,4,3,5,10,6,7,8,11,9,17,27,31,14,20,15,13,12,32,21,25,24,30,16,26,23,18,28,22,29,19
"5",1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,2,4,3,5,6,7,9,10,8,18,14,11,21,32,13,12,15,31,19,30,20,17,22,28,27,29,16,26,24,23,25
"6",0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,3,2,4,5,6,7,8,11,9,32,17,10,30,13,12,18,16,31,15,22,19,14,29,27,20,25,24,28,21,26,23
"7",0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,2,1,4,3,5,31,6,12,32,8,7,29,10,9,20,11,14,28,30,27,13,15,17,25,24,18,22,23,21,26,16,19
"8",0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,2,4,3,5,7,6,8,18,10,12,32,11,9,31,30,15,29,13,17,14,24,22,16,26,27,25,28,23,20,19,21
"9",1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,2,4,3,5,6,7,14,9,30,8,10,12,32,31,13,11,16,22,18,21,17,15,24,29,20,19,27,28,23,26,25
"11",1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,2,3,5,4,7,6,10,8,9,31,12,11,19,13,32,14,21,15,18,17,26,30,27,16,22,29,28,23,24,25,20
"12",1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,2,3,4,7,5,6,10,12,9,8,11,32,16,15,13,19,28,14,20,24,29,17,31,18,25,30,27,21,26,23,22
"14",1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,2,3,4,5,6,8,7,32,13,9,12,10,16,11,26,28,31,25,14,15,18,30,29,17,21,24,19,22,27,23,20
"15",1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,2,3,4,6,5,7,8,9,12,11,10,13,15,16,29,19,14,32,17,18,21,23,20,31,30,22,24,28,25,26,27
"16",1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"17",1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,2,3,6,4,5,31,7,15,8,12,13,9,32,10,11,14,30,29,18,17,16,19,21,27,23,20,25,28,22,24,26
"18",0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,2,1,5,4,3,6,8,10,7,9,12,11,13,14,17,15,18,23,16,19,31,20,29,32,22,21,25,26,30,27,24,28
"19",1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"20",0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,2,1,3,4,6,7,5,8,30,9,10,29,31,12,14,28,13,32,11,18,25,24,16,22,17,15,20,27,21,19,26,23
"21",0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,2,6,4,3,7,5,8,9,32,15,10,11,13,12,29,31,14,27,30,22,28,26,25,17,21,24,23,18,19,16,20
"22",0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,2,3,7,5,12,4,6,8,10,11,9,14,15,13,16,31,32,28,27,19,30,29,17,18,22,26,20,23,21,25,24
"23",0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,2,4,3,5,8,6,7,9,11,13,10,32,18,16,12,31,14,15,30,17,28,26,29,24,22,25,19,20,23,27,21
"24",1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,2,3,4,6,5,7,8,9,12,10,19,32,11,30,14,29,17,15,13,31,16,18,24,28,27,25,26,21,20,22,23
"25",0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,2,3,5,4,6,7,8,10,9,11,32,14,28,24,30,13,12,31,29,22,15,27,26,16,25,17,18,21,19,23,20
"26",0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,2,3,4,5,6,7,11,8,10,9,15,13,12,31,17,28,32,19,21,14,30,20,25,16,23,26,18,29,22,24,27
"27",1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,2,1,4,3,5,6,7,11,8,12,9,32,10,28,24,31,27,30,26,20,14,13,29,25,15,21,19,17,22,23,16,18
"28",1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"29",1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"30",1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,2,3,4,6,5,7,10,8,9,14,11,13,15,12,32,30,31,18,16,19,28,23,17,22,21,29,20,26,24,25,27
"32",0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,2,5,4,3,6,7,9,12,17,8,10,31,11,13,32,16,20,14,18,15,19,30,29,27,26,25,28,23,24,21,22
"33",0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,2,1,3,4,5,6,11,7,14,9,10,8,29,32,24,12,17,13,22,16,31,20,15,30,21,18,26,28,23,19,27,25
"34",0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,2,3,4,5,7,6,8,10,9,11,12,32,14,13,19,17,31,15,16,29,28,27,23,20,26,30,18,25,22,24,21
"35",1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36",1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,2,3,4,5,6,7,11,10,8,32,13,9,12,31,16,14,30,22,21,20,15,29,18,27,25,28,19,17,23,26,24
"37",0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,2,4,3,8,5,7,6,31,32,24,30,14,13,15,10,9,11,25,28,18,16,12,29,27,20,19,17,26,23,21,22
"38",0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,3,2,4,5,6,7,9,8,10,12,11,30,31,14,32,13,15,16,26,29,28,23,24,20,22,27,25,17,19,18,21
"39",0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,2,3,4,8,6,5,7,11,9,12,13,10,15,16,18,19,14,17,32,31,30,28,29,20,21,27,24,25,26,23,22
"40",0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,3,2,4,8,6,12,5,11,7,10,9,18,13,15,14,32,19,16,22,31,17,30,27,20,26,29,21,28,25,24,23
"41",1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"42",1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"43",1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,2,3,4,7,6,5,8,14,10,32,9,16,12,15,18,11,28,31,13,30,17,19,26,20,24,25,29,27,21,22,23
"44",1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,2,3,5,4,10,6,7,8,9,12,11,16,31,32,15,14,18,21,17,13,22,29,30,23,20,28,19,27,25,24,26
"45",1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"46",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,2,3,7,4,6,5,11,8,32,10,9,31,13,16,15,29,30,12,17,14,20,28,19,18,27,23,26,21,24,25,22
"47",0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,2,3,4,5,12,31,6,30,9,32,7,8,10,29,11,15,28,27,23,13,21,17,14,22,26,16,25,24,18,19,20
