"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3,2,4,7,5,6,8,13,9,10,12,32,11,29,30,31,28,14,25,26,24,27,15,17,16,19,21,18,23,20,22
"2",0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,2,1,3,4,6,5,8,7,9,12,20,10,11,26,14,21,32,15,31,13,30,29,27,19,17,16,18,24,28,22,23,25
"3",0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,2,3,4,5,6,32,7,9,8,18,14,10,11,13,15,12,20,21,23,31,16,30,19,29,17,25,24,27,28,26,22
"4",0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,2,3,5,4,6,7,8,10,9,32,11,14,12,31,15,30,13,16,29,26,17,27,23,18,22,19,20,21,28,24,25
"5",1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,2,3,4,5,7,8,6,11,10,15,9,32,12,13,14,16,27,18,31,19,23,21,17,20,26,29,28,22,25,30,24
"7",0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,2,1,3,4,6,5,7,9,17,14,32,8,20,10,13,11,16,12,18,15,29,19,28,23,22,30,27,21,26,25,24,31
"8",1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,2,3,4,6,5,9,10,7,8,16,11,12,32,31,13,15,20,14,30,24,29,17,22,18,26,28,23,27,19,21,25
"10",0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,2,3,4,5,6,9,8,7,13,11,10,12,25,31,16,14,26,21,32,29,15,27,18,30,17,20,28,19,23,22,24
