"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,2,3,4,5,7,6,9,11,8,32,13,12,10,14,15,16,19,30,17,31,28,23,18,29,20,22,26,25,27,21,24
"2",1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,3,2,5,4,6,7,9,8,10,30,13,11,32,31,15,14,20,28,12,22,17,18,29,21,16,26,24,25,27,19,23
"3",0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,2,3,6,5,4,7,11,9,10,8,18,12,23,15,20,17,32,30,31,13,14,16,29,27,19,25,22,28,21,26,24
"4",0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,2,1,3,4,6,7,5,9,8,32,10,11,12,13,14,15,20,17,16,18,30,19,28,21,31,22,23,29,26,25,27,24
"5",1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,3,2,4,12,5,7,6,8,13,10,11,9,30,31,16,15,32,28,17,14,22,23,19,18,27,20,26,29,21,24,25
"6",0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,2,3,4,8,5,6,7,12,9,10,11,15,31,16,14,13,28,32,25,21,20,18,22,17,30,26,19,27,23,29,24
"7",0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,2,1,3,5,4,7,6,8,11,28,12,10,9,32,13,14,31,27,19,25,15,17,30,29,16,23,24,26,18,21,20,22
"8",1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,2,3,4,8,7,6,5,32,9,10,11,16,17,12,13,14,25,15,22,18,30,29,23,20,31,26,19,21,24,28,27
"10",1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,3,6,4,5,7,8,32,9,31,15,18,14,30,16,12,11,10,13,17,25,27,28,29,26,21,24,20,19,23,22
"11",0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,2,3,5,4,26,27,6,17,7,9,32,11,10,8,29,13,14,16,15,12,18,31,30,28,21,22,24,20,19,25,23
"12",1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,3,2,4,5,6,17,7,9,19,8,11,10,22,32,14,13,31,12,30,28,15,24,20,21,16,29,27,18,25,23,26
