"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,2,3,5,4,6,7,9,8,11,10,13,12,26,14,32,31,17,15,30,18,27,29,16,28,21,25,23,24,22,20,19
"2",1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,2,3,4,5,29,10,7,11,8,6,9,16,12,28,32,13,30,31,14,27,15,26,17,22,20,19,23,18,25,21,24
"4",1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,2,3,4,5,6,7,8,9,31,12,10,11,30,32,15,26,13,20,29,14,19,17,21,16,23,24,22,18,28,27,25
"5",1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,2,1,3,5,4,8,6,7,9,32,13,12,10,11,14,16,17,24,31,19,18,15,21,30,20,29,25,26,22,27,28,23
"7",0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,4,3,2,6,7,8,5,32,9,10,12,11,14,18,20,19,15,31,16,30,24,17,26,13,25,29,28,27,23,21,22
"8",1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,2,3,5,4,7,6,8,10,9,12,11,16,14,17,32,15,13,20,31,25,18,21,22,19,24,23,30,28,29,26,27
"9",0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,2,1,3,4,5,6,7,8,9,10,32,11,14,16,13,12,31,17,15,22,25,28,18,19,30,21,20,26,27,23,24,29
"10",1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,2,3,4,5,6,8,7,9,31,11,32,10,29,18,12,27,25,14,28,13,17,16,30,23,22,24,26,15,19,20,21
"11",1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,2,3,4,5,9,6,8,7,10,32,13,14,12,11,15,17,19,21,31,25,30,29,16,28,23,27,22,18,26,20,24
"12",1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,2,6,3,4,8,5,11,7,16,10,13,9,32,12,14,15,29,18,19,31,17,24,30,22,20,28,23,27,21,26,25
"13",0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,2,1,4,3,5,6,7,8,15,10,32,31,12,16,9,11,14,20,21,30,13,29,17,26,28,19,24,18,25,27,23,22
"14",0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,3,4,6,5,7,8,9,10,12,11,14,16,13,20,17,30,15,21,18,19,31,32,28,27,22,29,26,25,23,24
"15",1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,2,3,4,6,5,7,11,8,9,16,10,14,29,12,30,21,32,15,13,31,28,27,20,17,26,18,23,24,19,25,22
"16",0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,2,3,4,7,5,9,6,8,10,31,17,12,30,11,13,14,32,15,16,21,18,22,24,19,29,28,20,23,25,26,27
"17",0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,2,3,4,6,5,9,8,7,10,11,15,12,14,13,16,17,32,30,19,22,29,18,20,28,31,24,23,21,25,27,26
"18",0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,2,3,4,5,7,6,8,11,9,10,31,19,12,26,29,16,13,32,15,28,14,25,30,17,27,22,24,18,23,21,20
"19",0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,2,3,4,5,6,7,8,9,10,15,28,12,31,18,11,13,32,30,26,14,17,24,16,19,21,29,27,25,20,22,23
"20",0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,2,1,3,4,6,5,13,7,8,9,32,11,15,12,10,30,29,14,31,19,16,17,21,24,28,18,20,22,23,26,27,25
"21",0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,2,4,3,5,6,9,7,10,8,13,16,11,14,12,32,15,25,17,21,31,30,27,29,18,22,20,23,26,28,24,19
"22",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,3,2,4,5,6,8,7,9,32,10,31,13,12,11,30,16,29,28,21,17,14,27,25,19,20,15,23,26,18,22,24
