"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,2,3,4,6,5,7,8,10,9,11,14,12,29,13,30,31,22,17,15,16,32,18,27,28,21,19,20,24,26,25,23
"2",1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,2,3,4,5,6,7,13,8,10,12,9,11,17,20,14,15,16,18,22,29,19,27,28,30,21,23,32,24,31,25,26
"3",1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,3,2,4,5,6,30,7,8,9,31,29,32,10,11,16,13,28,27,21,12,14,17,18,19,15,20,26,25,23,22,24
"6",1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,2,3,4,5,6,7,8,9,10,11,31,32,13,14,12,18,17,16,15,30,19,29,20,28,21,22,23,25,26,27,24
"8",0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,2,3,4,7,9,6,5,8,10,12,13,14,19,11,21,15,30,32,16,17,29,18,31,24,26,27,20,23,28,22,25
"9",0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,2,3,5,7,4,6,9,10,8,12,11,15,13,17,14,32,19,21,31,16,24,20,23,28,26,29,18,27,22,30,25
"10",0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,2,3,4,5,6,7,9,11,8,10,12,14,13,17,23,15,31,30,29,32,27,21,16,28,22,18,20,24,26,25,19
"11",0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,2,3,4,5,6,7,15,12,11,10,9,8,25,28,13,31,32,26,27,29,16,14,17,30,21,22,18,23,24,19,20
"12",0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,3,2,4,5,7,6,8,12,10,9,15,17,11,22,13,32,16,14,23,18,20,27,19,30,31,24,28,21,29,26,25
"13",0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,3,2,4,5,7,6,8,9,10,14,12,16,13,11,18,32,15,31,19,30,17,21,23,20,22,29,25,28,27,26,24
"14",0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,2,3,4,5,10,6,7,32,8,9,12,11,29,28,13,14,18,16,19,15,17,27,31,22,30,21,23,24,20,25,26
"15",0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,3,2,7,5,6,4,8,14,10,11,9,32,12,17,13,15,16,23,27,25,31,18,20,19,29,30,26,21,28,24,22
"16",1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,2,3,4,7,5,6,9,13,8,12,32,30,11,14,28,10,31,15,26,18,23,29,24,16,25,17,27,19,20,21,22
"17",0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,2,3,4,6,5,7,8,22,9,11,19,14,10,15,16,32,21,12,13,20,29,18,17,28,31,30,23,24,25,26,27
"18",0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,2,3,4,5,8,7,6,9,10,11,13,32,31,14,12,18,30,16,15,24,23,21,25,17,29,19,27,22,20,28,26
"19",1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"20",1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,2,3,4,5,6,7,8,9,12,10,11,32,13,14,29,16,31,17,15,22,18,26,30,27,28,23,24,21,25,20,19
