"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,2,4,3,5,22,7,6,32,8,12,10,13,9,29,24,30,31,20,17,28,11,16,27,26,14,15,19,25,21,23,18
"2",0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,3,2,6,4,5,32,10,8,7,9,31,15,29,13,30,11,12,27,25,23,28,20,14,24,16,17,21,26,18,19,22
"3",1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,2,3,4,5,6,8,7,9,13,10,11,14,32,12,18,21,17,15,22,16,19,28,31,23,25,20,27,29,26,30,24
"4",1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,3,2,4,5,6,9,8,7,12,10,32,31,29,11,30,26,13,14,28,27,18,15,22,17,16,25,21,23,19,24,20
"5",1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,2,3,4,7,6,5,8,9,32,16,12,30,11,20,10,31,27,17,18,13,29,22,14,19,15,26,25,24,28,21,23
"7",1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,2,3,6,4,5,9,7,10,8,11,31,32,14,29,12,13,30,16,17,28,15,26,27,22,25,21,20,18,24,19,23
"9",0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,2,3,5,4,6,9,7,8,10,13,14,31,12,30,11,32,17,29,15,27,16,28,25,18,24,19,21,22,20,26,23
"10",0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,2,3,4,5,6,7,8,11,9,10,12,13,32,15,30,14,16,25,29,17,18,19,31,28,21,23,27,20,26,24,22
"11",1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,2,3,4,5,7,6,32,8,9,12,10,30,14,31,15,11,13,25,29,16,24,26,19,18,27,17,28,21,20,23,22
"12",1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,2,3,4,5,7,10,8,6,9,13,11,31,26,32,28,29,24,30,27,21,12,23,14,22,17,25,20,18,16,15,19
"13",1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,2,3,4,7,5,6,9,8,10,13,11,32,30,12,14,31,26,21,15,24,18,16,19,23,25,29,27,17,22,28,20
"14",0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,2,4,3,5,7,8,6,9,12,10,27,16,26,31,30,28,32,11,13,29,14,15,18,25,24,17,22,21,20,19,23
"15",0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,3,4,6,5,7,8,9,10,13,32,12,19,30,21,31,11,29,14,28,23,26,16,24,22,27,15,25,20,18,17
"16",1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"17",0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,2,3,4,6,9,5,7,8,11,10,13,12,23,32,14,16,30,28,15,31,27,22,17,29,26,18,24,21,20,19,25
"18",1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,2,3,4,6,5,11,8,7,9,10,12,13,31,29,26,32,22,15,28,17,14,21,20,30,16,23,25,27,19,24,18
"19",0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,3,2,4,5,6,7,8,10,11,9,12,30,15,16,13,20,32,31,29,28,14,18,19,27,17,23,22,21,24,26,25
"20",1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,2,3,4,6,5,10,8,7,9,15,13,11,12,14,17,30,32,23,29,21,16,31,25,28,22,20,19,18,24,27,26
"21",1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,2,1,4,3,5,7,9,6,8,14,31,12,11,10,32,13,19,29,30,17,27,15,16,22,28,23,18,25,21,20,26,24
"22",1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,2,3,4,5,7,6,9,8,31,11,32,13,10,12,20,29,18,14,15,30,16,26,28,27,17,21,23,24,25,22,19
"23",1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,3,2,4,6,5,32,8,9,7,12,11,15,29,10,30,16,17,13,31,23,14,27,20,26,19,28,21,18,24,25,22
"24",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,2,3,4,6,5,7,12,8,9,11,14,10,13,19,15,16,28,32,29,17,30,31,27,18,23,20,25,22,24,21,26
"25",1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"26",1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,2,3,4,5,6,8,7,9,12,11,10,25,14,18,13,15,19,17,32,27,16,29,26,23,28,31,22,20,30,24,21
"28",0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,2,3,4,9,5,6,11,10,8,12,7,30,16,17,13,18,32,31,14,15,21,29,20,28,19,24,25,22,27,26,23
"29",1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"30",0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,2,3,4,5,7,6,8,16,13,14,15,9,10,12,11,27,18,32,17,29,19,20,31,24,28,30,23,26,25,22,21
"31",0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,2,3,4,5,6,7,30,10,13,9,8,12,16,11,15,18,31,14,32,28,19,23,25,27,17,29,22,24,21,20,26
"32",1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,2,3,5,4,9,6,7,10,8,11,31,30,29,12,16,32,15,13,28,21,18,14,27,20,26,17,19,25,24,22,23
"33",0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,2,4,3,5,6,7,8,9,10,12,11,30,13,26,27,32,24,29,15,31,14,16,20,25,17,28,23,18,21,22,19
"34",0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,2,3,4,5,18,7,6,9,8,32,12,10,11,17,14,13,30,31,29,16,15,20,19,28,26,23,22,21,27,24,25
"35",1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36",0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,2,3,4,5,7,6,9,8,10,12,11,15,32,14,13,18,19,29,16,17,30,20,24,28,31,23,22,27,21,26,25
"37",0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,3,2,4,6,5,7,8,32,9,10,31,26,28,13,22,11,30,12,14,15,29,27,24,16,17,20,19,25,23,18,21
"38",1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,2,3,4,7,5,8,6,10,9,11,16,31,12,14,18,13,27,32,30,15,23,24,29,28,17,26,20,19,21,25,22
"39",1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,2,3,4,6,5,8,9,11,7,13,12,15,10,16,19,20,32,14,17,21,18,23,22,26,25,29,30,27,24,28,31
"40",0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,2,3,9,5,4,6,7,10,8,12,32,11,13,30,31,22,14,20,18,17,29,15,16,23,19,25,26,27,24,28,21
"41",1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,2,3,4,5,6,9,7,8,11,14,19,12,10,18,16,24,23,31,29,32,13,28,27,30,17,15,26,21,25,20,22
"42",0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,2,3,4,5,6,10,12,8,9,7,32,30,13,11,14,17,15,16,28,31,27,29,23,26,18,25,24,21,19,20,22
"43",1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"44",1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,2,3,5,4,6,9,10,12,32,7,8,29,31,26,23,13,11,15,14,16,27,20,30,19,22,17,18,25,28,24,21
"46",1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"47",1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"48",0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,2,1,3,5,4,6,7,8,10,9,11,32,12,20,17,14,16,13,21,31,29,28,15,19,18,30,24,27,26,25,22,23
"49",0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,2,3,4,6,5,7,8,32,31,13,9,12,14,11,26,28,10,16,15,18,19,22,30,21,17,23,27,29,25,20,24
"50",0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,2,1,3,6,5,4,7,9,8,11,10,14,32,12,31,15,13,17,16,27,30,25,19,24,18,23,29,28,26,22,21,20
"51",0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,2,3,4,6,5,7,8,10,9,14,11,13,12,16,15,32,28,29,18,17,31,30,27,19,24,22,26,20,23,25,21
"52",1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,2,3,4,5,6,7,32,9,8,18,10,13,12,11,30,31,29,14,27,15,17,16,22,28,25,24,19,26,20,23,21
"53",1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"54",1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"55",0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,3,2,4,7,5,6,11,32,8,10,9,29,12,24,16,30,15,31,13,14,28,27,21,26,23,18,17,22,25,20,19
"56",1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"57",0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,2,3,5,4,8,6,7,14,9,32,10,31,15,30,13,18,12,11,26,28,16,29,17,27,20,19,21,25,22,24,23
"58",1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,2,3,5,4,6,8,7,9,11,12,10,30,13,15,32,14,21,18,31,25,17,16,20,23,19,26,27,29,28,22,24
"59",1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,2,3,4,5,6,8,28,7,9,11,10,30,32,12,13,31,15,17,14,20,16,29,19,24,25,27,23,18,26,21,22
