"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,3,2,4,5,7,8,6,10,9,32,11,30,15,14,13,18,12,17,24,16,19,25,31,29,28,21,22,27,23,20,26
"2",1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,3,2,7,5,4,6,8,14,12,9,10,11,30,15,13,22,31,21,26,17,28,32,27,29,16,18,19,25,20,23,24
"3",0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,2,3,4,5,8,6,7,9,13,10,17,12,11,14,18,31,28,19,24,15,21,32,16,20,23,30,29,22,27,26,25
"4",0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,2,6,3,4,5,9,8,7,31,11,32,10,12,13,14,18,30,29,15,23,22,19,16,28,27,20,25,24,21,17,26
"5",0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,2,3,7,6,8,5,9,4,11,32,10,26,14,28,12,15,29,31,16,30,25,13,24,18,27,22,23,21,19,20,17
"6",1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,3,2,4,6,5,11,9,8,10,12,7,29,32,13,31,15,28,14,17,25,30,16,18,20,23,22,21,19,27,24,26
"7",0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,2,3,4,5,9,7,6,8,32,10,13,16,15,11,31,14,12,17,19,30,18,22,28,23,29,20,27,21,25,26,24
"8",1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,2,3,5,4,7,6,11,10,9,8,13,15,16,12,32,14,31,22,19,27,29,23,18,24,17,21,25,28,20,26,30
"10",0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,3,2,4,5,6,7,8,10,18,9,30,11,12,28,15,14,16,20,17,13,31,32,23,29,24,21,19,26,27,22,25
