"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,2,3,4,5,7,9,11,6,12,32,8,10,30,16,13,31,28,14,29,26,22,18,17,15,27,19,25,21,20,23,24
"2",1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,2,3,4,5,6,7,8,10,9,12,15,32,11,31,30,13,29,28,17,20,14,16,19,26,18,27,23,24,22,25,21
"4",1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,2,3,4,5,6,8,9,7,32,10,11,12,14,31,21,13,17,16,26,18,20,15,19,22,29,25,28,30,24,23,27
"5",0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,2,3,5,4,6,8,7,10,11,12,9,17,31,13,27,32,30,16,20,15,28,14,29,18,26,19,21,24,23,25,22
"6",0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2,3,4,5,6,9,10,7,8,31,32,11,15,14,12,29,13,28,20,17,23,30,21,19,22,18,26,25,24,16,27
"7",0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,2,3,4,6,8,5,10,7,17,9,11,12,22,13,14,16,15,32,31,21,19,18,26,29,30,20,27,25,23,28,24
"8",0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,2,3,4,9,5,8,15,17,7,12,13,6,10,18,31,11,16,32,27,29,28,14,19,24,20,30,26,23,21,25,22
"9",0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,2,3,5,4,7,6,13,8,11,10,9,31,14,32,12,15,27,17,30,19,16,28,18,20,21,29,23,25,26,22,24
"10",0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,2,3,4,5,6,7,10,8,14,9,11,32,12,13,31,22,15,29,16,19,26,17,24,20,30,18,27,25,23,21,28
"11",1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,2,3,4,5,6,9,8,7,11,12,32,10,31,15,23,13,24,16,22,30,19,29,14,26,25,17,20,18,28,27,21
"12",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,2,3,4,9,5,6,8,7,10,16,12,32,11,14,13,15,31,20,25,30,29,26,28,27,19,17,24,18,21,23,22
"13",0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,4,2,1,3,5,6,10,7,9,8,12,17,11,32,14,15,31,30,16,13,19,25,18,28,23,21,27,29,24,20,22,26
"14",0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,2,3,5,4,10,6,7,8,32,9,12,16,11,14,13,17,19,15,30,31,27,23,20,18,24,21,25,26,28,29,22
"15",0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,2,4,3,6,5,7,10,14,13,8,9,32,12,11,31,15,29,30,27,22,25,20,17,16,24,23,26,21,18,28,19
"16",0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,2,3,4,6,5,7,8,10,12,9,11,15,32,20,17,30,14,13,29,31,23,28,16,26,18,27,19,22,21,25,24
"17",1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,2,5,3,4,6,7,14,8,11,9,13,10,32,17,20,12,15,29,31,16,30,24,28,18,25,19,23,22,27,26,21
"19",1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,2,3,6,5,4,7,8,9,10,12,11,32,19,14,21,15,13,25,16,24,27,20,17,30,18,23,31,22,26,29,28
"20",1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,2,3,5,4,6,8,7,10,9,31,29,30,13,32,16,14,12,11,27,28,22,15,18,26,20,25,24,19,17,21,23
"21",0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,2,3,4,5,6,9,8,7,12,10,11,16,32,13,19,20,14,17,15,29,27,26,18,31,22,24,30,25,28,21,23
"22",1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"23",1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,2,3,4,6,5,7,32,8,13,10,12,9,11,28,31,20,21,15,14,18,16,29,17,19,30,27,26,24,25,22,23
"24",1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"25",0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,2,3,4,5,6,7,8,9,10,11,13,21,12,18,30,16,32,26,19,31,15,14,24,27,17,28,23,20,29,25,22
"26",0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,2,3,4,5,6,7,12,14,9,27,8,10,11,13,16,20,15,17,31,26,18,30,29,32,23,28,25,19,24,21,22
"27",0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,3,2,4,6,5,8,9,32,10,7,11,16,13,31,12,24,14,15,18,19,23,22,17,30,29,28,20,21,27,26,25
"28",0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,2,3,4,5,6,7,8,9,10,32,11,12,13,29,19,31,14,23,16,15,30,26,18,25,20,28,27,24,22,17,21
"29",1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"30",0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,3,2,5,6,4,7,9,8,32,10,13,11,14,12,15,16,21,30,24,31,22,27,28,17,29,25,18,23,26,20,19
"31",0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,2,3,4,5,6,7,8,12,10,9,11,31,13,14,32,15,16,30,18,23,17,26,20,29,22,21,25,27,24,28,19
"32",1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,3,2,5,4,6,7,9,11,15,8,12,10,32,16,29,31,19,13,28,23,30,14,22,18,17,20,26,25,27,24,21
"33",0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2,3,5,4,6,7,8,9,11,24,10,13,32,19,12,31,15,28,29,30,14,18,17,20,27,26,16,22,23,25,21
"34",0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,2,3,4,5,6,11,10,8,7,9,13,14,12,16,31,28,30,15,25,17,18,29,32,19,27,22,24,21,20,26,23
"35",0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,2,1,3,4,6,32,5,7,9,8,29,10,12,16,11,31,13,18,15,30,27,28,14,17,21,19,20,26,22,25,23,24
"36",1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,4,2,5,6,3,10,8,32,7,13,9,12,11,31,14,16,17,15,28,30,20,19,29,18,27,21,25,24,22,26,23
"37",0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,2,3,4,6,5,7,8,9,11,10,28,29,32,30,27,26,25,13,31,15,14,18,12,16,19,20,24,17,21,23,22
"38",0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,2,4,3,6,5,8,10,7,11,9,13,15,12,32,14,31,29,16,17,24,30,28,22,19,27,23,21,18,25,20,26
"39",0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,8,4,6,5,9,13,18,22,10,11,30,32,31,14,27,28,12,15,16,29,26,25,17,24,23,21,19,20
"40",0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,3,2,4,5,8,7,6,30,31,18,10,11,9,32,13,12,14,24,27,29,17,28,19,20,15,16,22,26,23,25,21
"41",0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,1,3,4,7,5,9,6,8,10,11,12,15,29,13,24,14,32,30,31,16,27,18,17,26,19,20,28,21,23,25,22
"42",1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"43",1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,2,3,4,6,5,7,9,8,10,12,11,31,13,29,32,15,17,14,30,21,28,16,18,26,27,19,20,25,24,23,22
"44",0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,3,2,4,5,6,7,9,8,11,12,13,10,15,32,31,17,16,23,14,20,19,30,28,29,18,21,25,26,27,24,22
"45",1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"46",1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"47",0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,2,3,5,4,7,8,6,9,12,11,10,15,13,21,20,14,18,16,17,23,30,19,31,22,24,32,29,26,25,27,28
"48",1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,2,1,3,4,5,7,6,8,10,9,11,15,31,12,13,14,28,32,20,30,21,19,17,24,26,16,23,18,25,22,27,29
"49",1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"50",0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,2,4,3,7,6,5,8,10,12,13,28,18,9,11,14,19,16,15,20,22,23,17,21,31,32,29,26,25,30,27,24
"51",0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,2,3,4,5,6,7,32,8,9,10,11,13,15,12,28,31,18,14,26,30,24,29,25,17,20,27,21,16,22,19,23
"52",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,2,3,6,4,5,7,11,8,10,9,32,12,21,31,26,15,30,13,29,17,22,19,25,27,16,14,20,28,18,24,23
"53",1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"54",0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,2,3,4,5,6,7,8,15,9,32,10,13,14,11,17,12,30,19,31,16,28,29,22,25,21,18,23,20,24,26,27
"55",1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"56",1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,2,3,4,5,6,7,9,12,8,10,11,23,26,15,22,13,16,14,31,30,29,17,19,18,20,32,28,27,24,21,25
"57",0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,2,3,4,6,5,9,7,10,8,12,15,16,32,11,14,28,31,13,27,29,30,17,18,19,23,24,22,20,26,25,21
"58",1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,2,3,4,7,6,5,10,9,13,8,24,11,15,12,29,31,22,32,14,16,27,25,23,17,30,19,18,20,21,26,28
"59",0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,2,4,3,5,14,7,8,18,10,9,31,6,12,13,17,32,30,11,26,15,29,27,19,28,16,25,22,23,24,21,20
"60",1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,3,2,4,5,6,7,9,11,8,10,29,15,12,13,14,31,16,17,32,18,24,20,27,30,19,25,22,21,23,26,28
"61",1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,2,3,4,5,6,8,9,10,13,7,14,11,26,30,32,12,17,15,31,28,18,16,29,20,24,23,19,21,25,22,27
"62",1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,2,3,4,5,6,8,10,11,32,7,12,9,16,15,14,31,25,30,23,13,17,27,29,26,28,19,20,24,21,22,18
