"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"2",0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,2,3,5,6,4,7,9,32,8,11,10,27,12,28,14,13,30,20,31,29,23,25,15,24,22,26,18,21,19,16,17
"3",0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,3,4,6,5,7,8,9,13,11,12,31,10,28,14,30,32,15,18,19,22,23,29,17,16,21,24,25,27,26,20
"4",0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,2,3,4,6,5,8,7,11,13,9,12,32,15,10,24,14,16,19,27,22,17,31,20,18,29,23,30,28,26,25,21
"5",1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,4,3,2,7,9,5,6,8,13,11,32,10,27,23,15,31,29,12,26,30,28,14,20,18,24,22,17,25,16,19,21
"6",0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,2,3,4,5,6,9,7,8,10,32,11,30,28,26,29,12,31,15,13,24,27,14,22,25,23,20,19,16,21,18,17
"7",0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,17,30,15,13,16,12,11,14,32,20,31,19,18,24,22,21,26,29,25,28,27,23
"8",1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,2,4,3,6,5,7,8,13,14,11,31,10,12,32,20,21,9,30,15,16,17,18,28,23,29,19,26,24,22,25,27
"11",0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,2,3,4,5,6,7,8,32,10,16,11,9,13,15,14,31,26,29,30,12,18,23,24,28,22,17,27,20,21,19,25
"12",1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,2,1,3,4,6,5,7,11,8,9,10,14,15,12,32,31,13,16,26,21,27,30,23,29,17,20,19,18,28,24,25,22
"13",0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,2,3,5,7,4,6,10,8,11,31,9,12,32,15,30,14,16,29,28,19,20,13,17,27,18,23,22,25,26,24,21
"14",1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"15",0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,2,4,3,5,6,7,32,8,13,9,12,10,30,11,20,15,19,14,29,27,17,31,16,18,25,28,22,23,24,21,26
"16",1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,2,4,3,5,6,7,8,29,9,12,31,32,13,10,11,27,24,25,14,30,22,23,16,28,15,21,26,20,17,18,19
"17",0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,2,3,4,7,5,6,27,31,8,13,9,14,10,12,32,11,23,30,21,15,28,26,29,20,16,24,25,17,19,22,18
"18",0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,2,3,4,5,7,10,11,6,8,9,31,13,32,12,15,25,16,14,30,19,29,18,27,17,28,22,26,23,24,20,21
