"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,2,3,4,6,7,5,9,8,13,11,10,12,16,19,14,22,15,18,17,32,21,31,27,25,20,29,23,26,30,28,24
"2",1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,2,5,4,3,6,13,7,32,8,31,30,9,14,10,15,27,29,11,12,28,16,17,24,25,20,26,19,18,21,23,22
"3",1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,2,3,4,7,8,5,17,6,10,9,14,19,29,11,12,16,13,32,18,15,24,31,20,22,30,27,25,21,28,23,26
"4",0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,2,3,4,5,6,7,8,14,21,9,10,13,11,17,12,32,15,23,19,16,31,28,18,25,20,22,29,26,30,24,27
"5",0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,2,4,3,5,6,8,7,10,11,12,9,15,32,31,13,17,14,18,21,30,16,23,20,29,27,26,28,19,25,22,24
"6",0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,2,3,4,5,7,8,6,9,10,11,14,12,16,13,15,17,30,31,32,28,20,23,22,21,24,29,18,19,26,25,27
"7",0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,2,3,5,4,7,6,10,8,26,12,11,9,14,30,29,13,21,32,31,25,27,19,28,16,15,17,23,20,18,24,22
"8",0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,2,3,4,5,8,6,7,10,9,12,11,15,13,28,14,20,16,18,17,19,25,29,32,30,21,31,23,24,27,22,26
"9",1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,2,3,4,6,5,8,13,7,32,9,10,14,30,11,29,12,31,15,16,17,21,19,27,18,28,25,24,26,23,22,20
"10",1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11",0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,2,3,5,7,4,6,9,31,12,8,10,11,13,15,17,20,32,22,30,16,19,21,14,23,24,27,28,18,26,25,29
"12",0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,2,3,4,5,8,6,7,10,13,9,12,17,11,31,26,15,14,16,23,19,18,32,20,24,29,22,28,21,30,25,27
"13",1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,2,3,4,6,5,8,7,10,13,9,32,11,12,17,31,29,27,14,26,18,15,30,16,23,19,28,22,21,25,24,20
"14",0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,2,3,4,5,6,7,8,9,12,18,10,13,11,32,14,20,15,23,19,21,31,17,27,16,22,29,24,30,28,26,25
"15",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,3,4,5,7,6,8,31,10,9,32,13,11,24,29,30,26,12,28,27,15,14,16,23,18,22,20,25,21,19,17
"16",0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,2,3,4,6,7,5,8,9,11,10,17,32,12,30,31,13,27,16,28,14,20,29,15,19,25,26,24,21,22,23,18
"17",1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,2,3,4,5,7,6,9,8,10,15,32,12,11,13,18,14,20,23,31,16,17,28,19,21,29,30,26,24,27,22,25
"18",1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,4,5,6,10,7,8,11,9,31,13,16,32,27,12,17,15,14,28,25,29,30,19,18,24,21,23,22,26,20
"20",1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,2,3,4,5,8,7,6,11,9,10,15,14,16,32,12,13,18,30,27,29,22,28,31,17,26,19,20,21,24,23,25
"21",0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,3,4,7,5,8,6,11,9,10,12,13,23,14,15,24,26,29,22,16,21,19,18,17,30,32,28,27,25,31,20
"22",1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"23",1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24",0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,2,5,3,4,6,8,7,19,9,11,32,12,10,14,17,31,13,15,30,18,29,16,22,28,25,23,24,27,26,21,20
"25",0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,2,3,5,4,7,6,11,9,8,32,15,14,10,13,12,30,29,18,16,31,17,20,19,23,22,21,28,26,25,24,27
"26",0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,2,3,5,4,6,7,8,14,10,32,9,31,11,15,12,16,30,26,25,13,28,19,17,21,29,27,18,24,22,20,23
"27",0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,2,3,4,5,7,31,6,8,11,9,10,12,30,29,32,14,13,17,15,18,19,23,16,26,22,28,24,27,20,25,21
"28",0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,3,2,5,4,6,12,7,9,8,14,10,19,11,13,15,20,31,18,16,21,22,32,17,24,29,30,28,26,25,23,27
"29",0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,2,3,4,7,5,8,6,12,9,10,11,16,13,29,15,28,32,14,30,20,31,17,26,22,19,18,25,23,27,24,21
"30",0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,2,1,3,4,6,9,7,5,11,10,8,32,12,13,15,14,30,22,31,16,27,17,19,18,25,29,28,24,26,20,21,23
"31",0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,2,3,5,4,6,10,7,8,9,29,11,32,31,30,16,13,18,14,12,28,19,15,20,17,25,27,23,26,21,24,22
"32",1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,2,3,4,5,6,7,8,10,9,30,11,29,32,25,27,12,31,13,28,26,24,14,16,15,23,20,18,17,22,21,19
"33",0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,3,2,4,5,32,6,7,9,8,10,13,31,11,15,16,14,29,28,12,30,25,17,27,18,26,19,21,23,24,20,22
"34",0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,2,4,3,6,5,7,8,9,31,11,10,12,17,20,15,14,32,13,30,23,16,19,18,29,26,21,27,25,22,28,24
"35",1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,2,3,4,5,7,6,12,10,8,9,30,32,13,11,19,14,15,16,31,28,17,20,18,21,22,29,25,23,27,26,24
"36",0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,2,3,4,7,6,5,9,13,8,14,17,12,11,28,25,10,32,27,16,20,15,31,30,22,19,29,26,21,24,18,23
"37",0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,2,3,4,5,7,6,11,9,10,8,32,13,29,14,12,24,15,20,31,16,17,25,21,30,18,27,23,26,28,22,19
"38",0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,3,4,6,5,8,7,32,14,9,13,15,12,10,11,31,17,19,16,25,21,18,27,20,28,23,30,29,24,22,26
"39",1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"40",1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"41",1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,4,2,3,5,8,6,7,21,10,29,9,11,13,31,14,12,17,16,32,30,20,15,23,18,27,19,28,22,24,25,26
"42",0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,2,3,4,5,11,6,7,12,9,8,10,13,32,31,30,26,25,27,22,29,16,28,14,23,15,20,21,19,24,18,17
"43",1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"44",1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,2,3,6,5,4,7,8,11,30,32,9,14,10,31,13,27,12,23,29,16,20,28,18,15,17,19,21,25,26,22,24
