"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,2,3,4,9,5,7,6,8,11,10,12,32,16,14,13,20,19,15,22,18,30,17,28,31,21,26,29,23,27,25,24
"2",1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,2,3,4,5,6,9,7,8,11,12,14,10,15,13,23,19,18,16,17,31,28,30,32,20,21,25,24,27,26,22,29
"3",0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,2,3,5,4,6,8,9,10,7,11,31,15,28,12,32,27,13,14,25,18,17,22,16,30,29,26,23,19,20,21,24
"4",0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,2,3,6,4,11,10,5,7,8,12,15,19,9,18,13,32,16,20,14,17,31,21,23,22,28,26,30,29,24,25,27
"5",0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,2,4,3,6,5,9,8,10,13,7,16,11,26,32,31,12,14,28,30,24,27,17,29,15,18,25,22,21,19,20,23
"6",0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,2,3,5,6,4,8,7,11,10,9,13,31,28,16,30,18,32,12,17,29,27,15,14,22,23,21,20,26,25,24,19
"7",1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,2,1,3,4,5,6,9,10,17,7,8,11,13,14,19,16,12,29,15,18,22,20,31,30,32,28,27,21,24,25,26,23
"8",0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,2,3,5,4,6,7,31,32,10,28,13,8,9,30,11,18,12,14,23,29,26,19,21,15,24,17,16,27,20,25,22
"9",1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,2,3,4,5,6,8,7,9,12,10,13,11,14,17,16,31,15,18,19,32,20,29,27,26,21,28,30,25,24,23,22
"10",1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
