"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,2,3,5,4,6,7,11,14,20,10,8,9,12,13,32,31,23,15,30,18,17,19,16,28,29,21,27,24,22,25,26
"2",1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,2,5,4,3,6,9,8,7,11,20,18,15,10,12,13,14,22,17,32,16,19,25,29,27,26,24,31,30,21,28,23
"3",1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,2,3,4,5,6,7,9,11,8,10,13,31,19,32,12,28,16,29,30,14,15,22,25,18,24,23,17,20,27,21,26
"4",0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,2,3,4,7,11,5,10,6,8,12,17,9,32,15,30,14,31,18,13,22,29,20,16,19,23,21,27,25,28,26,24
"5",0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,4,2,3,5,7,6,8,10,30,11,9,22,12,18,32,13,31,16,15,14,19,20,17,28,29,24,27,26,23,21,25
"6",1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,2,4,5,3,6,8,11,7,9,10,12,13,31,32,14,17,15,24,16,19,27,20,30,18,28,23,29,21,22,26,25
"7",1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,3,2,4,5,8,6,7,32,24,12,29,19,20,11,31,9,10,27,14,13,30,26,17,28,15,25,18,21,22,16,23
"9",0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,3,4,5,6,8,7,9,31,10,15,11,14,12,13,17,16,28,32,18,30,25,19,21,29,26,27,23,22,24,20
"10",1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
