"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","descriptor17","descriptor18","descriptor19","descriptor20","descriptor21","descriptor22","descriptor23","descriptor24","descriptor25","descriptor26","descriptor27","descriptor28","descriptor29","descriptor30","descriptor31","descriptor32","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,2,3,4,5,7,6,9,8,12,28,10,13,11,15,14,29,21,32,17,19,30,22,18,23,16,31,25,20,24,27,26
"2",0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,3,2,5,6,4,10,7,30,9,8,17,32,11,31,12,16,14,15,23,29,13,28,25,21,27,24,19,18,20,26,22
"3",1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,2,4,3,5,8,6,9,12,10,7,11,13,14,15,16,17,21,32,26,31,18,20,25,23,22,28,24,27,29,19,30
"5",0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,2,3,4,5,6,7,27,8,9,14,10,29,11,30,12,31,32,16,13,23,17,20,26,21,28,15,25,22,19,18,24
"6",0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,2,3,5,4,7,6,8,32,11,13,10,15,9,12,30,14,16,17,29,20,18,31,23,27,28,21,26,25,22,19,24
"7",0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,2,4,3,5,6,9,7,12,8,11,13,30,10,32,14,29,17,15,31,18,16,19,20,21,23,26,22,28,25,27,24
"8",0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,2,1,3,4,5,8,6,7,14,9,11,12,10,16,31,13,17,19,21,26,29,15,20,18,22,32,30,27,28,24,25,23
"9",1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,2,3,5,4,9,6,7,11,8,10,32,12,13,14,31,15,27,17,23,16,25,30,22,18,20,29,19,28,21,26,24
"11",1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,2,3,5,6,4,8,7,9,11,22,13,25,12,32,10,27,14,17,19,16,15,18,31,21,28,29,30,20,24,26,23
"12",0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,3,2,4,5,6,8,7,32,9,12,10,16,11,13,14,31,15,26,24,30,18,25,29,28,19,17,27,20,22,23,21
"13",0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,3,2,4,5,6,7,8,13,10,9,22,11,32,12,25,31,14,26,17,28,24,29,15,27,30,20,23,16,21,19,18
"14",0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,3,6,5,4,10,9,11,8,7,12,32,22,30,29,13,15,31,14,17,21,26,28,19,16,18,23,27,20,24,25
"15",0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,2,5,3,4,6,10,8,7,11,32,9,31,12,13,15,16,18,20,21,29,30,14,25,19,17,23,22,27,26,28,24
"16",0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,4,3,2,6,5,7,8,11,9,32,10,12,14,13,29,22,27,15,31,28,30,17,18,24,16,20,26,19,21,25,23
"17",1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,2,3,4,5,7,6,8,9,10,11,12,32,17,15,22,18,13,14,16,31,19,30,20,21,24,28,25,26,27,23,29
"18",0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,2,3,5,4,9,6,8,7,10,12,28,11,31,30,32,16,13,14,18,15,29,19,22,27,17,21,26,20,25,23,24
"19",1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,2,3,4,5,9,10,6,7,8,16,32,15,12,20,11,29,13,27,14,18,24,17,31,19,30,23,28,22,25,26,21
"20",0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,2,3,4,5,6,7,9,15,8,11,31,32,30,13,14,25,12,10,16,19,21,23,17,28,18,29,26,27,22,24,20
"21",0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,2,4,3,8,5,6,12,11,7,14,10,9,13,17,21,18,16,15,19,31,32,20,23,25,30,26,29,24,22,27,28
"22",0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,2,3,4,5,6,7,32,8,9,10,11,15,16,29,14,13,30,12,17,26,25,28,27,31,18,24,21,20,23,22,19
"23",1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24",0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,2,3,4,5,7,10,8,6,9,11,12,32,13,20,14,16,17,15,27,19,24,29,18,23,31,28,21,22,26,30,25
"25",0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,2,4,3,7,5,6,8,10,9,32,27,28,11,13,31,16,15,29,12,30,25,14,22,24,26,17,18,20,23,19,21
"26",0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,2,4,3,5,8,6,7,10,13,12,11,30,9,14,32,22,16,29,31,18,19,15,28,27,21,23,26,24,20,25,17
"27",0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,2,1,3,4,5,7,6,28,8,32,27,10,9,30,31,13,14,11,12,26,16,17,19,23,18,29,25,15,22,20,24,21
"28",0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,2,4,3,5,6,7,9,8,10,11,12,32,13,15,19,16,14,30,27,18,31,26,17,29,22,25,28,20,21,24,23
"29",0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,2,4,3,5,8,6,15,7,12,32,14,9,11,10,17,31,19,13,30,29,18,16,28,27,22,26,24,23,21,25,20
"30",1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,3,4,6,5,11,8,9,7,13,10,12,18,16,14,15,20,30,19,17,29,26,32,22,31,27,28,23,21,24,25
"32",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,2,4,3,7,6,5,8,9,12,10,11,31,17,13,19,16,32,14,27,26,15,22,28,20,29,18,30,23,25,21,24
"33",1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,2,3,4,6,11,5,7,9,10,12,8,13,28,14,31,32,18,19,30,17,15,16,27,26,29,24,20,22,21,23,25
"34",0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,2,1,3,4,5,6,9,8,7,13,10,32,30,11,12,31,27,26,18,24,20,28,25,29,15,14,19,17,23,22,21,16
"35",1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36",0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2,3,7,4,5,6,8,32,9,10,31,28,30,12,18,13,15,22,11,29,21,16,20,23,17,14,19,26,27,24,25
"37",1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,2,3,6,4,7,5,8,9,32,11,12,15,10,31,13,28,14,17,29,30,16,24,26,27,19,20,25,21,23,18,22
"38",1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"39",1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"40",0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,2,4,3,11,5,6,7,9,8,10,12,31,15,32,17,23,30,26,29,27,14,13,20,18,16,22,28,21,19,24,25
