"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,2,4,3,5,8,7,6,10,9,11,16,12,13,14,15
"2",0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,2,4,3,6,5,7,9,8,10,16,13,11,12,14,15
"3",1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,2,3,4,5,8,6,7,11,9,10,14,15,13,12,16
"5",1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,2,4,3,5,6,7,8,10,9,13,11,16,12,14,15
"7",1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,2,5,4,3,7,8,6,9,16,12,10,11,14,13,15
"8",1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,2,3,4,5,6,7,9,13,14,8,16,12,10,11,15
"10",0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,2,3,5,8,4,6,7,9,12,13,14,15,10,16,11
"11",1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,2,5,4,6,3,7,9,11,10,8,15,12,13,14,16
"14",0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,2,3,5,4,7,6,8,9,14,10,11,15,13,12,16
"15",0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,4,2,3,5,6,12,9,8,7,11,14,10,15,13,16
"16",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,2,3,4,5,6,7,11,8,10,9,12,15,13,16,14
"17",1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,2,3,4,5,7,6,8,10,9,12,16,11,15,13,14
"18",1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,2,3,4,5,7,8,9,6,10,11,14,12,15,16,13
"19",1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,2,1,4,3,6,5,7,8,10,9,12,11,16,14,13,15
"20",1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,3,2,4,5,6,7,9,10,8,11,16,14,13,15,12
"21",1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2,1,3,4,6,5,7,8,9,10,13,11,16,15,14,12
"22",1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"23",1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24",1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"25",0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,2,3,6,4,5,13,10,7,9,8,14,15,11,12,16
"26",1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"28",0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,2,1,4,3,6,11,5,10,9,7,8,12,14,13,16,15
"29",1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"30",0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,2,3,4,6,5,7,9,8,10,11,13,12,14,15,16
"31",1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"32",0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,2,3,4,5,6,7,8,16,15,10,9,11,12,14,13
"33",1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,2,3,5,4,6,9,7,12,8,11,10,16,14,15,13
"34",0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,2,3,5,6,4,8,9,7,12,15,10,11,16,13,14
"35",0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,2,3,4,5,6,8,7,9,10,15,11,13,14,12,16
"36",1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37",1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"38",1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,2,3,4,5,6,7,8,9,16,10,15,12,13,14,11
"39",1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,2,3,4,5,6,8,9,7,14,15,12,16,11,13,10
"40",1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"41",0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,3,2,4,6,7,5,8,15,11,10,9,14,12,13,16
"42",0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,2,3,6,4,5,9,11,7,8,12,10,16,15,13,14
"43",0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,2,3,4,5,6,8,9,7,11,12,10,14,15,16,13
"44",0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,2,3,5,4,10,9,6,7,8,12,14,16,15,11,13
"45",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,3,6,4,5,7,8,10,9,11,16,13,14,12,15
"46",1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,2,1,3,4,5,6,7,8,9,13,11,10,16,12,15,14
"47",1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,14,11,12,13,15,16
"48",0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,2,1,3,4,5,13,6,11,9,7,10,16,8,15,12,14
"49",0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,2,3,4,6,7,5,8,9,11,10,13,16,15,14,12
"50",0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,2,3,5,6,7,4,9,8,10,11,16,15,12,14,13
"51",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,2,3,4,7,8,6,5,9,11,15,10,16,13,14,12
"52",0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,2,3,4,5,8,6,9,7,10,13,11,12,16,14,15
"53",1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,3,2,5,4,7,6,9,12,8,11,10,13,14,15,16
"54",1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,2,3,4,5,6,7,8,10,15,11,16,9,14,12,13
"55",1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,2,3,5,4,6,7,10,14,9,11,8,12,15,16,13
"56",1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,2,4,3,10,5,7,9,6,8,11,12,13,14,16,15
"57",1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,3,4,2,6,7,5,8,9,10,12,11,14,15,13,16
"58",0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,2,3,4,5,13,7,8,11,9,6,12,15,10,14,16
"59",0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,2,3,4,5,6,7,8,9,11,10,16,15,14,12,13
"60",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,4,6,7,10,5,9,8,12,16,11,13,14,15
