"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,3,2,4,5,8,7,6,10,9,11,15,16,14,13,12
"2",0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,3,2,5,4,6,8,7,16,11,9,10,13,14,15,12
"3",1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,2,5,3,4,6,7,9,10,8,16,13,12,14,15,11
"5",1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,3,4,2,6,5,7,9,15,10,12,8,11,14,16,13
"8",0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,2,3,4,5,16,7,10,6,8,9,11,14,13,15,12
"9",1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,3,2,5,6,4,7,8,9,11,10,14,12,15,13,16
"10",0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,2,3,5,4,6,8,7,9,10,13,11,16,14,15,12
"11",1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,2,3,5,4,6,7,8,16,9,12,14,13,15,10,11
"12",0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,2,3,4,5,9,7,6,10,8,16,11,12,13,14,15
"13",0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,2,1,3,4,5,6,7,8,10,9,11,13,16,15,12,14
"14",0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,2,3,5,4,7,6,13,10,9,8,12,15,11,16,14
"15",0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,2,3,4,9,5,6,7,16,13,11,8,10,15,12,14
"16",0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2,3,5,4,6,7,12,8,10,9,14,11,13,15,16
"17",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,2,1,3,4,5,6,8,7,16,10,9,11,13,12,14,15
"19",0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,2,3,4,5,6,7,9,11,8,13,10,12,16,15,14
"20",1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,2,3,6,4,5,7,8,9,16,10,14,13,11,15,12
"21",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,3,4,5,6,14,8,15,9,7,13,10,11,16,12
"22",0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,3,2,5,4,6,7,8,10,15,9,12,11,14,16,13
"23",0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,2,3,4,6,5,7,8,11,9,15,14,16,10,12,13
"24",0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,2,3,4,5,6,7,12,8,9,11,13,10,16,15,14
"25",0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,2,3,4,7,5,6,8,10,9,16,13,12,11,14,15
"26",1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,2,3,4,5,8,7,6,9,12,10,16,14,13,11,15
"27",1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,3,2,4,5,13,6,7,9,16,10,8,15,12,11,14
"28",0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,2,1,3,4,5,6,9,11,8,7,12,10,16,13,15,14
"29",0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,2,3,5,4,6,8,7,9,11,10,13,16,12,15,14
"30",0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,2,3,5,4,10,6,7,8,12,13,9,16,11,14,15
"31",1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"32",0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,2,3,4,7,5,6,9,8,14,15,13,10,16,11,12
"33",0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,2,3,4,5,9,7,6,8,16,11,12,13,15,10,14
"34",1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"35",0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,2,3,8,5,4,6,9,7,11,15,14,16,13,10,12
"36",0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,2,3,4,5,6,11,7,8,13,9,10,12,14,16,15
"37",0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,3,2,6,4,5,8,7,13,9,14,11,12,10,15,16
"38",1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,2,3,4,6,5,8,7,9,15,12,16,10,11,14,13
"39",0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,4,2,3,5,6,13,8,7,9,10,14,11,12,15,16
"40",1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"41",0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,2,3,4,6,5,8,7,9,11,15,10,13,12,16,14
"42",1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"43",0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,2,1,3,4,5,7,6,14,12,8,11,9,16,13,10,15
"44",0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,15,9,10,16,11,14,12,13
"45",1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"46",1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"47",0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,2,3,4,7,5,6,9,11,8,10,12,15,13,16,14
"48",1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"49",0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,2,1,3,4,6,5,8,7,9,11,14,12,10,16,13,15
"50",0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,3,2,5,4,7,6,13,12,8,10,9,11,16,14,15
"51",1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,2,3,4,5,7,6,8,16,12,10,9,11,15,13,14
"52",0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,2,4,3,5,6,7,9,8,12,16,11,14,10,13,15
"53",1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"54",1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"55",0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,2,3,4,5,8,6,7,11,10,9,14,15,13,12,16
"56",0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,2,3,4,6,5,7,8,13,10,16,11,9,12,14,15
"57",0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,2,3,5,4,7,6,8,9,10,16,12,13,11,14,15
"58",1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,2,3,5,7,4,6,8,15,16,13,9,10,11,14,12
"59",1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,3,2,4,5,7,9,6,8,15,13,10,16,11,12,14
"60",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,4,5,6,7,16,9,8,12,15,11,10,13,14
"61",1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,2,4,3,6,5,7,16,9,8,11,12,10,15,13,14
"62",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,3,4,5,7,6,8,10,15,11,14,16,9,13,12
"63",1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
