"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,2,3,4,5,6,7,10,11,14,8,16,12,9,13,15
"2",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,3,5,4,6,7,8,9,16,11,10,12,13,15,14
"3",1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,3,2,4,5,6,7,8,10,11,9,14,12,15,16,13
"4",1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,4,2,5,3,6,7,8,9,11,15,10,16,14,12,13
"9",1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,2,3,4,7,8,6,5,16,9,12,11,10,14,13,15
"11",0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,2,3,6,4,5,7,8,11,16,9,10,14,13,12,15
"12",0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,3,2,5,4,6,9,8,7,10,13,14,12,11,16,15
"13",1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"15",0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,3,2,4,6,5,8,7,9,13,10,11,12,14,16,15
"16",0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,3,2,4,16,5,7,8,6,14,10,9,13,15,11,12
"17",0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,2,4,3,6,5,15,8,7,10,16,9,14,12,13,11
