"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,2,3,4,5,6,7,9,10,11,8,12,16,14,15,13
"2",0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,2,3,5,4,6,8,7,11,10,15,16,9,14,13,12
"3",1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,2,3,5,7,4,6,11,9,10,16,8,14,15,12,13
"5",1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,3,4,5,6,10,7,11,13,8,16,15,9,14,12
"6",1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,2,3,4,6,5,7,9,8,10,12,14,11,13,15,16
"8",1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,2,3,4,5,7,6,8,10,9,11,16,12,15,13,14
"10",1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,3,2,4,5,6,8,7,14,9,11,10,13,16,15,12
"11",1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,2,1,4,3,5,7,6,10,9,11,8,15,13,12,16,14
"13",0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,2,1,3,4,6,5,7,15,10,13,12,8,14,9,16,11
"14",0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,2,3,4,5,6,8,9,7,11,12,13,16,10,15,14
"15",0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,2,1,3,5,4,6,7,12,16,15,8,10,9,11,13,14
"16",1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,2,3,4,6,7,5,9,12,8,10,11,14,15,16,13
"17",1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,2,3,4,6,5,9,13,8,15,7,16,10,12,14,11
"20",1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"21",1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"22",0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,4,3,2,5,10,9,6,7,14,8,11,15,13,16,12
"23",1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,2,1,3,4,8,7,6,10,5,11,9,14,12,15,16,13
"24",0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,2,3,5,4,6,8,7,12,9,13,11,10,14,16,15
"25",0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,2,3,4,5,7,6,14,9,8,11,10,16,13,12,15
"26",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"28",1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,2,1,4,3,5,8,6,7,9,10,12,15,13,11,16,14
"29",1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"30",0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,3,2,4,5,6,13,7,9,8,12,11,10,14,15,16
"31",0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,2,4,3,6,5,7,8,9,16,10,11,15,13,12,14
"32",0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,2,3,5,4,6,7,8,9,10,13,16,11,14,15,12
"33",0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,2,4,3,6,5,7,9,8,10,14,16,15,13,12,11
"34",0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,2,3,5,4,6,7,8,12,9,16,10,15,11,14,13
"35",0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,2,4,3,5,6,7,16,8,10,9,13,11,12,15,14
"36",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,6,4,5,7,9,10,8,12,16,14,13,11,15
"37",1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"38",0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,2,4,3,6,5,8,7,14,9,12,15,16,10,13,11
"39",1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,2,3,5,4,16,15,7,6,9,14,10,8,13,12,11
"40",0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,2,1,3,4,5,6,8,12,9,7,11,13,10,14,16,15
"41",1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,2,3,6,5,4,7,15,9,10,12,8,13,16,11,14
"42",0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,2,4,3,6,5,8,9,7,16,14,10,12,11,13,15
"43",0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,2,3,4,5,9,6,10,7,11,8,13,12,16,14,15
"44",0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,2,3,4,5,6,8,7,16,9,10,11,12,13,15,14
"45",1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,2,3,4,5,7,6,8,14,10,11,13,12,9,15,16
"46",1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,2,3,1,4,6,5,7,8,12,9,10,16,13,11,15,14
"47",1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"48",0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,3,2,4,6,5,7,8,15,13,16,11,9,14,12,10
"49",0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,2,3,5,6,8,4,7,11,16,9,15,10,12,13,14
"50",1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
