"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,2,3,4,5,7,6,8,10,9,11,13,15,12,14,16
"2",1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,3,5,4,6,7,8,9,11,16,12,10,13,14,15
"3",0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,2,1,3,4,5,6,7,8,9,12,13,10,16,15,11,14
"4",0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,2,1,5,3,4,6,7,9,13,8,12,10,11,16,15,14
"5",1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,2,3,4,5,6,7,10,9,16,11,8,12,13,15,14
"6",0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,2,3,4,5,6,7,8,9,11,16,10,14,12,13,15
"7",0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,2,1,3,5,4,6,7,9,11,8,10,13,12,15,16,14
"8",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,4,3,5,6,7,11,8,13,14,9,10,12,15,16
"9",1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,2,3,6,4,5,7,9,8,10,13,11,14,16,12,15
"10",1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,2,3,5,4,7,6,14,11,8,13,16,9,10,15,12
"11",1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,2,3,4,5,7,11,6,10,9,13,15,12,16,8,14
"12",0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,3,2,4,5,6,8,7,10,15,11,16,9,13,14,12
"13",1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,2,4,3,5,8,7,6,10,9,12,11,14,13,15,16
"15",0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,3,2,4,5,6,8,9,11,7,10,14,12,15,16,13
"16",0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,2,1,3,4,5,6,10,7,8,14,9,11,13,16,12,15
"17",1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,2,1,3,4,5,6,7,14,8,16,9,10,11,13,15,12
"20",0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,3,2,4,5,16,6,8,7,15,11,13,12,10,9,14
"21",1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,3,2,5,4,10,7,6,8,9,11,12,14,15,13,16
"22",0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,2,3,4,5,8,6,9,7,10,11,15,16,12,14,13
"23",0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,2,3,5,4,6,9,15,12,7,10,8,16,14,11,13
"24",0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,2,3,4,6,5,7,8,11,9,10,13,16,15,12,14
"25",1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,2,3,4,5,6,8,7,11,10,9,12,13,15,14,16
"26",0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,2,3,4,5,8,6,9,7,14,10,13,12,11,16,15
"27",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,2,3,4,5,7,6,9,8,12,15,11,10,14,16,13
"28",0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,2,4,3,5,6,8,16,7,9,11,10,13,15,12,14
"29",1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,2,3,4,7,5,6,16,8,12,11,13,14,10,15,9
