"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,2,3,4,7,5,6,8,14,9,11,10,12,13,16,15
"2",1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,2,3,5,4,6,8,7,10,11,16,9,14,13,12,15
"5",0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,7,3,5,4,6,8,9,13,11,10,12,14,15,16
"6",0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,2,3,5,4,6,7,8,11,9,16,10,13,15,14,12
"7",1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,2,5,3,4,6,9,8,11,7,10,16,13,15,12,14
"8",1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,4,2,3,6,5,8,7,16,9,15,14,12,11,10,13
"9",1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,2,3,4,6,5,7,9,8,16,11,12,15,13,10,14
"10",1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11",0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,2,3,4,7,5,6,12,8,9,10,14,11,13,15,16
"12",1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,2,4,3,5,7,6,8,9,10,11,12,16,15,13,14
"15",0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,2,3,5,4,6,8,7,16,11,15,13,9,10,12,14
"16",1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"17",1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,2,5,3,4,6,8,9,7,10,15,11,12,14,16,13
"19",1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,3,2,4,6,9,5,8,14,7,12,10,11,13,16,15
"20",0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,2,3,4,6,5,8,11,7,16,9,14,10,13,15,12
"21",0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,2,5,3,4,7,9,6,10,12,8,11,13,14,16,15
"22",1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,2,3,5,4,7,12,8,14,6,9,15,10,16,13,11
"23",0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,2,3,5,4,6,16,7,10,9,8,15,14,11,12,13
"24",1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,2,3,4,5,6,7,8,9,11,10,13,15,12,14,16
"25",1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,2,3,6,4,5,7,8,12,9,10,14,13,15,11,16
"26",0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,2,3,6,4,5,7,8,9,13,10,11,14,16,12,15
"27",1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"28",1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"29",0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,2,3,4,5,6,8,7,9,11,10,12,16,13,14,15
"30",1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,2,3,5,4,6,8,9,7,10,14,15,11,16,13,12
"31",0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,2,3,4,6,5,7,11,8,9,13,10,12,14,16,15
"32",1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"33",1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"34",1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"35",0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,2,1,3,4,5,8,7,6,9,10,11,13,12,16,14,15
"36",0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,2,1,5,4,3,7,9,6,10,8,12,11,13,16,15,14
"37",0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,2,3,5,4,7,6,14,9,16,8,13,10,11,12,15
"38",0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,3,2,5,4,7,6,8,9,11,10,12,14,16,13,15
"39",0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,2,3,4,5,6,8,9,7,11,10,16,13,12,15,14
"40",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,3,4,5,7,9,10,11,8,6,16,15,13,12,14
"41",0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,2,3,4,5,6,9,8,7,10,14,15,13,11,12,16
"42",1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,2,4,3,5,6,7,13,8,10,9,14,16,11,15,12
"43",1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,2,1,3,4,10,5,6,7,16,9,8,15,13,14,11,12
"44",0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,2,3,4,5,7,6,8,9,10,15,12,16,14,13,11
"45",0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,3,2,4,5,6,8,13,7,12,11,10,9,14,15,16
"46",1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,3,2,5,4,7,10,6,9,8,13,16,12,11,14,15
"47",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,4,3,5,6,9,12,7,16,8,13,10,11,14,15
"48",0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,2,3,4,5,7,6,9,10,8,14,16,12,11,15,13
"49",0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,2,5,3,4,8,7,6,12,14,9,10,16,13,11,15
"50",1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"51",1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"52",1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,4,3,5,6,8,9,7,10,11,13,15,12,16,14
"53",1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"54",1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"55",0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,2,3,6,4,5,7,8,10,9,13,16,11,14,15,12
"56",0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,2,1,3,4,5,7,6,9,8,13,12,15,11,10,14,16
"57",0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,2,3,4,5,6,8,7,10,9,11,16,15,12,13,14
"58",0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,2,3,4,6,5,7,8,11,13,10,9,14,15,12,16
"59",0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,2,3,4,5,6,8,9,10,7,11,15,13,16,14,12
"60",0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,2,3,4,5,8,6,7,9,10,11,12,15,14,16,13
"61",0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,2,4,3,5,7,8,6,9,11,10,13,12,15,14,16
"62",0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,2,3,4,5,6,15,7,10,12,16,9,8,14,11,13
"63",0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,2,1,3,4,6,5,9,7,8,10,16,15,11,13,12,14
"64",1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"65",0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,2,3,6,5,4,9,7,8,10,11,12,15,14,13,16
"66",1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"67",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2,3,4,6,5,7,8,9,15,10,16,13,12,14,11
