"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,2,3,4,5,6,7,9,8,10,11,15,12,16,13,14
"2",1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,2,3,4,5,6,7,10,16,8,15,9,11,13,12,14
"3",1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,2,1,4,3,5,7,8,6,12,11,9,10,16,14,15,13
"4",1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,2,3,5,4,8,14,7,10,6,9,12,13,11,15,16
"9",1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,2,3,4,6,5,7,9,8,11,10,13,16,14,12,15
"10",1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,2,4,5,6,7,8,13,9,11,10,12,14,16,15
"11",1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,2,3,4,5,7,6,9,8,12,11,10,13,14,15,16
"13",1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,4,2,3,5,7,6,8,9,10,12,13,15,11,14,16
"15",1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,2,4,3,5,7,6,11,8,16,10,9,13,12,15,14
"16",0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,2,3,4,6,5,7,8,9,12,10,13,15,11,16,14
"17",0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,2,3,4,6,5,11,8,7,9,10,14,15,13,12,16
"18",1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,2,1,3,4,7,5,6,9,8,10,11,12,16,15,14,13
"19",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,3,4,5,6,9,8,7,15,10,12,14,16,13,11
"20",1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,2,4,3,5,6,7,16,12,9,8,10,11,14,15,13
"21",0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,2,4,3,6,12,5,7,9,13,8,11,15,10,16,14
"22",1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"23",0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,2,5,3,4,6,10,9,7,8,12,11,15,14,13,16
"24",1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,2,3,4,5,8,9,6,11,10,13,16,7,12,14,15
"25",1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,4,2,3,5,7,6,12,9,8,10,11,15,16,14,13
"26",0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,5,2,3,4,6,8,9,7,10,13,14,12,11,16,15
"27",0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,2,3,4,5,6,8,10,7,9,11,12,14,15,16,13
"28",1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,2,3,4,5,6,7,9,8,11,14,16,10,15,13,12
"29",1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,4,3,2,5,9,7,6,10,8,13,11,15,12,14,16
"30",0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,2,4,3,6,5,7,8,16,9,11,10,14,15,12,13
"31",0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,2,4,3,5,7,6,11,8,9,10,16,15,13,14,12
"32",0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,2,1,4,3,5,8,7,6,12,11,15,10,9,14,13,16
"33",0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,2,3,4,5,8,7,6,11,15,16,9,12,10,14,13
"34",1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"35",0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,2,3,8,6,5,4,7,12,10,9,16,11,13,15,14
"36",0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,3,2,5,6,4,8,9,7,12,14,15,10,13,11,16
"37",1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"38",1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"39",1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,2,4,5,3,6,9,7,10,11,8,15,14,16,13,12
"40",0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,2,3,4,5,7,6,8,15,9,11,14,10,16,13,12
"41",1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"42",1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2,4,3,5,10,7,8,6,11,9,13,14,12,16,15
"43",1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,2,3,4,5,7,6,9,12,8,15,10,11,16,14,13
"44",1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,3,2,4,5,6,8,10,7,16,9,11,14,12,13,15
"45",0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,2,3,4,5,6,9,7,8,16,10,11,14,13,12,15
"46",0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,2,3,4,5,10,7,6,9,8,15,12,11,16,13,14
"47",1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,2,3,4,5,7,6,8,9,16,10,11,12,13,15,14
"48",1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"49",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,5,6,11,8,9,7,16,10,14,13,15,12
"50",1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"51",0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,2,3,4,5,8,6,7,9,11,10,16,15,12,13,14
"52",0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,2,1,3,4,5,6,8,7,12,14,10,9,11,15,13,16
"53",1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"54",0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,2,3,6,4,5,7,8,9,10,13,16,14,11,15,12
"55",1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,2,4,5,3,16,6,9,8,7,14,10,12,15,11,13
"56",1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"57",0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,2,3,5,4,8,6,7,9,12,13,15,14,10,11,16
"58",1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,2,1,3,4,6,8,5,7,12,11,10,13,9,16,14,15
"59",1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,2,1,3,5,4,6,8,7,12,10,14,11,9,13,16,15
"60",1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"61",0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,3,2,4,6,7,5,12,8,9,11,15,16,10,13,14
"62",0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,2,1,3,4,5,6,7,8,9,16,15,10,11,12,14,13
"63",0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,2,1,3,4,5,6,8,7,11,9,13,10,16,12,15,14
"64",0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,2,4,3,8,5,7,6,9,13,10,14,11,12,15,16
"65",1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"66",1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,2,3,4,5,6,7,8,9,15,11,13,10,12,16,14
"67",0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,2,3,4,8,5,6,7,14,13,9,11,10,15,16,12
"68",0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,2,3,4,6,5,10,9,7,14,8,13,12,16,15,11
"69",1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,2,3,4,5,6,16,10,7,8,9,11,12,14,15,13
"70",1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,3,2,4,5,6,8,10,7,12,9,16,14,13,15,11
"71",1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,2,3,4,5,6,7,8,9,10,12,11,13,16,15,14
"72",0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,2,3,5,4,6,15,7,9,10,8,13,11,14,12,16
"73",0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,1,3,4,7,6,5,8,11,10,16,14,9,12,15,13
"74",0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,2,3,4,6,5,9,8,7,13,11,15,10,16,12,14
"75",1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"76",1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"77",0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,2,3,4,5,6,8,7,13,10,9,12,16,11,15,14
"78",0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,2,3,4,5,6,7,9,14,10,8,15,16,11,12,13
"79",1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"80",0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,2,3,4,7,5,6,15,8,9,14,10,11,12,13,16
