"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2,3,4,5,7,6,16,8,14,9,10,12,13,11,15
"2",1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,2,3,4,5,6,7,16,9,11,8,10,12,13,14,15
"3",1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,2,3,5,4,9,6,7,12,14,8,11,13,10,16,15
"5",0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,2,3,4,6,5,9,8,7,16,10,11,13,14,15,12
"6",1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,2,1,3,4,5,6,8,7,9,12,11,14,10,15,13,16
"7",1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,3,4,2,6,5,9,10,8,7,11,12,16,15,14,13
"8",1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,2,3,5,4,7,6,8,10,9,14,11,13,16,15,12
"10",0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,3,5,6,4,10,7,8,13,12,9,11,15,14,16
"11",1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,2,3,4,6,5,8,7,11,9,12,10,15,16,13,14
"12",1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,2,3,4,5,6,7,11,12,8,10,16,15,9,14,13
"15",0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,4,3,6,5,8,7,9,15,13,12,16,10,11,14
"16",0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,2,4,3,5,7,6,8,11,10,15,9,16,12,13,14
"17",1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,3,4,5,8,6,7,10,9,16,13,11,12,15,14
"20",1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"21",0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,3,2,4,5,6,9,11,7,15,10,16,8,12,14,13
"22",1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"23",1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,2,4,3,5,6,7,8,9,10,14,11,13,12,16,15
"24",0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,2,3,4,5,6,7,9,8,12,15,11,10,13,16,14
"25",0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,2,5,4,7,3,6,8,10,11,9,14,12,15,13,16
"26",0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,2,3,6,7,5,4,9,11,12,10,8,15,14,16,13
"27",1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"28",1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"29",0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,2,3,4,5,6,16,9,7,8,13,10,15,14,11,12
"30",0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,2,4,3,5,7,8,6,9,11,10,16,12,13,14,15
