"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,2,4,7,3,5,6,9,8,10,13,11,16,14,12,15
"2",0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,2,1,3,4,5,7,6,11,8,9,16,10,12,15,13,14
"3",0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,2,3,4,5,7,6,13,8,10,9,11,12,14,16,15
"4",1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,2,3,4,6,5,7,10,11,8,9,12,15,13,14,16
"7",0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,2,3,4,5,9,8,7,6,11,10,14,12,16,15,13
"8",0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,2,3,4,5,7,8,6,9,15,10,12,16,14,13,11
"9",1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,2,3,4,5,8,7,6,10,9,12,11,16,13,15,14
"10",0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,2,3,4,5,6,7,8,11,15,12,13,9,16,14,10
"11",1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,2,4,6,3,5,9,7,8,10,11,15,16,12,13,14
"14",1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"15",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,3,2,4,5,6,10,7,8,9,16,11,13,14,15,12
"16",0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,3,2,4,5,8,6,7,13,10,9,12,16,15,14,11
"17",1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,2,4,3,5,6,8,7,10,11,14,9,12,16,13,15
"18",0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,2,4,3,6,7,5,8,9,11,10,16,12,13,14,15
"19",1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,3,2,5,4,6,7,9,14,8,12,10,11,16,13,15
"20",1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"21",1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,2,3,4,5,10,7,6,9,14,11,8,13,12,16,15
"22",1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"23",1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24",0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,2,3,4,5,6,9,7,11,10,12,8,14,15,13,16
"25",0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,2,4,5,3,6,7,8,10,9,12,11,14,13,16,15
"26",0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,2,3,5,4,6,7,8,11,9,16,14,12,10,15,13
"27",0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,2,3,4,5,7,6,11,8,9,13,10,12,14,15,16
"28",0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,2,3,6,5,8,4,10,12,7,11,9,13,14,15,16
"29",1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,3,2,4,5,10,6,11,9,8,7,13,12,14,15,16
"30",1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,4,2,3,5,9,6,8,7,15,16,10,11,13,14,12
"32",1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"33",1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,2,3,4,7,5,8,6,9,11,16,12,10,15,14,13
"34",0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,2,3,5,4,6,9,7,14,8,12,13,10,16,11,15
"35",1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36",1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37",1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,2,3,4,5,6,13,8,7,10,12,9,14,11,16,15
"38",1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"39",0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,2,3,4,5,6,7,11,10,13,8,9,14,12,15,16
"40",0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,2,3,4,5,7,6,9,10,15,8,14,11,16,12,13
"41",0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,2,3,4,9,5,15,16,7,6,8,13,10,12,11,14
"42",0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,2,3,4,5,11,7,6,13,8,16,12,9,10,14,15
"43",0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,2,3,4,6,5,7,15,14,10,13,8,16,11,9,12
"44",1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,3,2,4,6,12,5,9,8,16,7,11,15,13,14,10
"45",1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"46",0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,2,4,3,5,6,7,16,10,8,11,14,15,12,9,13
"47",0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,3,2,7,5,6,4,8,12,10,9,13,11,14,15,16
"48",1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,2,4,3,5,6,14,7,16,8,13,15,9,11,12,10
"49",1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,2,3,4,5,6,7,15,11,12,8,10,9,16,13,14
"50",1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,2,3,5,4,7,6,9,8,16,11,12,10,14,15,13
"51",0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,2,3,4,7,16,6,10,5,8,13,12,14,9,15,11
"52",0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,2,1,3,4,5,6,8,7,11,9,12,13,10,15,16,14
"53",0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,2,3,4,5,8,6,16,7,10,11,9,12,14,13,15
"54",1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"55",1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"56",0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,3,2,5,4,6,8,9,7,15,10,16,13,12,11,14
"57",0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,3,2,9,4,6,7,5,8,12,10,11,16,14,13,15
"58",1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,2,3,4,6,5,9,7,8,10,11,15,16,13,12,14
"59",1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"60",1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,2,1,4,5,3,9,15,6,7,16,12,10,14,8,11,13
"61",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,3,4,8,7,5,6,12,10,9,11,13,16,14,15
"62",0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,3,2,4,5,6,7,9,16,11,8,13,15,10,14,12
"63",0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,2,4,5,12,3,7,6,14,8,11,10,15,16,9,13
"64",1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"65",0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,2,3,4,6,5,7,9,10,16,8,15,11,14,12,13
"66",0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,2,3,4,5,6,7,16,8,10,9,13,14,12,15,11
"67",1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,2,3,4,5,6,8,7,16,13,12,14,9,10,15,11
"68",0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,3,2,4,5,10,8,7,6,12,9,11,14,16,15,13
"69",0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,2,4,3,5,6,9,11,12,7,8,15,16,14,10,13
"70",1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,2,3,4,5,6,7,8,10,16,12,9,13,11,15,14
"71",1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"72",1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,3,2,4,5,6,9,7,8,15,12,16,13,10,11,14
"73",0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,2,3,4,5,7,6,9,8,10,12,15,11,14,13,16
"74",0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,2,3,4,5,6,8,7,9,10,12,11,14,15,13,16
"75",1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"76",0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,3,2,4,5,6,9,7,8,16,10,14,12,11,15,13
"77",1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"78",0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,2,3,4,8,6,5,7,11,9,13,10,16,12,14,15
"79",0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,2,3,6,5,4,12,13,9,7,10,8,16,11,15,14
"80",0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,2,3,4,6,5,7,9,11,8,14,12,15,16,10,13
"81",0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,3,2,4,5,7,8,6,10,13,11,9,14,12,16,15
"82",1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,2,3,5,4,6,8,7,15,12,14,10,9,11,16,13
"83",1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"84",0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,2,3,5,4,6,7,11,12,9,10,8,16,15,13,14
"85",1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"86",0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,2,3,7,4,5,6,9,11,8,10,16,14,12,13,15
"87",1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,2,3,4,5,6,7,8,11,9,13,14,10,15,16,12
"88",1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,3,2,5,4,7,15,12,6,10,8,9,11,14,13,16
"89",0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,2,3,4,5,6,9,8,7,16,11,14,10,13,15,12
"90",1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"91",1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"92",0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,2,4,3,5,7,6,13,8,16,14,15,10,9,12,11
"93",1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"94",0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,2,3,4,5,6,10,8,9,7,11,16,13,12,14,15
"95",1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,2,3,6,5,4,10,11,7,9,8,14,12,13,15,16
"96",0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,2,3,5,4,6,7,11,15,10,9,8,14,16,12,13
"97",0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,2,6,4,3,5,7,9,10,14,8,13,12,11,16,15
"98",0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,2,3,4,5,8,6,7,12,10,9,15,11,14,16,13
"99",0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,2,3,4,6,5,11,9,7,8,13,12,10,16,15,14
"100",1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,2,6,4,3,5,7,9,16,10,11,15,8,12,14,13
