"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"2",0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,3,1,2,4,6,5,7,10,15,8,14,11,12,9,16,13
"3",0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,2,3,4,6,11,5,16,8,9,7,10,15,14,13,12
"4",1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,2,3,5,4,6,7,10,16,11,8,12,14,9,13,15
"5",1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,3,4,2,5,6,8,7,14,16,11,9,15,12,13,10
"7",0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,3,2,5,4,8,6,7,10,13,9,12,11,16,15,14
"8",0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,2,4,5,6,3,8,7,9,11,13,10,12,14,16,15
"9",1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,2,3,4,5,6,7,12,11,9,10,8,13,14,16,15
"11",0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,2,3,6,4,5,7,8,13,11,9,15,10,16,14,12
"12",1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,2,3,6,4,5,7,8,10,14,9,12,16,11,13,15
"15",1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"16",1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"17",1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,2,3,4,9,5,6,8,11,7,10,15,12,13,16,14
"19",0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,2,4,3,5,8,6,11,7,10,9,12,15,13,16,14
"20",1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,2,3,5,4,7,6,8,10,9,11,12,15,13,14,16
"21",1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,2,1,3,5,6,4,7,9,8,10,12,14,15,13,11,16
"22",0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,1,3,4,5,7,6,11,8,9,14,10,12,16,13,15
"23",1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,3,2,4,8,5,6,7,10,12,15,9,16,11,13,14
"24",1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"25",0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,2,1,3,4,5,6,9,7,8,10,11,16,13,12,14,15
"26",1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"28",0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,2,3,4,6,5,8,7,9,10,11,14,13,15,16,12
"29",0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,2,3,4,6,5,8,7,9,15,16,14,12,13,10,11
"30",1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"31",1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"32",0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,3,2,4,5,6,8,9,16,7,15,10,12,14,11,13
"33",1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,2,3,5,4,6,9,7,10,14,16,15,8,12,13,11
"34",1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,2,3,4,5,6,7,9,8,11,10,13,15,14,12,16
"35",0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,2,3,4,7,5,9,6,8,10,16,14,15,12,11,13
"36",1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,2,3,4,5,6,9,7,10,11,8,13,12,14,15,16
"37",0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,2,3,4,6,5,7,8,15,9,14,10,13,16,11,12
"38",0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,2,1,3,4,5,6,8,7,10,9,12,11,14,13,16,15
"39",0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,2,3,4,5,10,6,16,9,8,7,12,15,11,14,13
"40",1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,3,2,5,4,6,11,7,8,16,9,12,10,13,14,15
"41",1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,2,1,3,4,6,5,7,9,8,12,16,10,11,13,15,14
"42",1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"43",0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,2,6,3,4,5,7,9,14,8,11,12,13,16,10,15
"44",0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,2,3,4,5,8,10,6,7,16,9,13,12,14,15,11
"45",1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"46",1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"47",1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,2,3,5,4,6,9,7,8,10,14,12,16,11,15,13
"48",0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,2,3,6,4,5,7,8,12,14,9,15,13,10,11,16
"49",0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,2,3,6,4,5,7,11,8,9,15,13,12,10,16,14
