"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,2,3,5,4,8,6,7,12,10,9,11,14,16,15,13
"2",1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,2,4,3,5,10,9,7,6,8,16,15,13,11,12,14
"3",1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,3,2,5,4,6,8,7,12,9,10,16,15,11,13,14
"4",0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,2,4,3,6,5,7,12,8,9,11,10,14,13,15,16
"5",0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,2,3,4,7,5,6,8,9,10,13,11,12,14,16,15
"6",0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,2,3,4,5,6,7,8,9,11,14,10,13,16,12,15
"7",0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,2,3,4,5,6,8,7,10,9,16,15,14,11,13,12
"8",1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,2,3,4,5,7,9,6,8,10,14,13,11,16,15,12
"9",0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,3,2,5,4,6,7,10,12,13,9,8,14,11,15,16
"10",1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11",1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,2,3,4,5,6,7,12,15,16,8,13,10,9,11,14
"12",0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,2,3,4,5,6,8,9,10,7,13,16,12,11,15,14
"13",1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,3,4,5,6,14,8,7,9,11,16,10,12,15,13
"14",1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,2,1,3,6,4,5,11,9,7,13,8,10,14,12,16,15
"15",1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,2,3,4,6,5,8,7,10,9,16,11,12,14,13,15
"16",0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,2,3,4,5,6,7,9,15,8,11,16,10,13,12,14
"17",1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,2,3,4,6,5,8,10,7,11,12,16,9,14,13,15
"18",1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,2,3,4,5,7,6,8,9,14,10,15,11,13,12,16
"20",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,4,3,8,7,5,6,12,10,11,13,9,15,16,14
"21",0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,2,3,4,5,6,8,7,10,9,13,12,11,15,16,14
"22",1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
