"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,3,2,4,6,5,7,8,9,13,16,15,12,10,14,11
"2",1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,2,3,4,5,6,10,8,7,11,12,9,16,13,14,15
"3",1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,2,4,3,5,6,7,12,8,9,15,16,11,10,13,14
"4",1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,3,2,5,7,4,6,10,11,8,9,13,12,16,15,14
"5",0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,3,2,4,5,13,7,10,6,8,11,12,9,16,15,14
"6",0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,2,1,3,4,6,5,9,7,8,10,12,15,14,11,16,13
"7",1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,2,3,4,5,7,6,11,9,8,15,13,10,14,16,12
"8",1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,2,3,4,8,13,6,5,7,9,10,15,11,14,16,12
"10",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,7,6,9,8,10,12,14,11,13,16,15
"11",0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,2,3,5,4,6,15,16,8,7,9,12,10,11,13,14
"12",0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,2,3,5,4,7,8,10,11,6,12,9,13,15,16,14
"13",0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,2,3,4,5,8,6,7,9,14,11,10,15,12,16,13
"14",1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,4,3,6,5,10,9,7,16,8,11,13,12,14,15
"15",1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,2,1,3,5,4,7,6,11,8,14,10,9,12,13,15,16
"16",1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"17",1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,2,3,4,8,5,7,9,6,12,16,10,14,11,15,13
"18",0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,2,3,5,4,6,7,8,9,10,15,12,13,11,16,14
"19",0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,2,4,5,3,8,6,9,7,10,13,12,11,14,16,15
"20",1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"21",0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,3,2,4,8,5,6,10,7,11,9,13,15,12,14,16
"22",1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,2,3,4,5,8,7,6,15,10,12,9,16,14,11,13
"23",1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24",0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,2,1,3,4,5,6,14,7,8,9,13,11,10,12,16,15
"25",0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,2,4,3,7,5,6,8,10,12,11,9,13,16,14,15
"26",0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,2,3,4,6,5,7,9,8,13,10,12,16,15,14,11
"27",1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"28",0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,2,3,4,5,6,7,10,8,11,9,16,12,15,14,13
"29",0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,2,3,5,4,6,9,7,10,8,11,13,15,14,16,12
"30",0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,2,3,4,6,7,5,9,8,10,15,12,11,16,14,13
"31",1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,2,1,3,4,5,6,7,13,9,15,10,8,14,11,12,16
"32",0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,2,3,4,8,6,5,7,12,9,10,13,11,16,14,15
"33",0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,2,1,4,3,5,6,14,7,12,9,8,10,11,16,13,15
"34",1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"35",0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,3,2,4,6,5,7,16,11,8,10,9,13,15,12,14
"36",0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,2,3,4,5,13,7,8,6,10,15,9,16,12,14,11
"37",1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"38",1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"39",1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,2,4,3,5,6,7,8,10,13,15,9,11,14,16,12
