"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,2,4,3,5,6,7,11,9,8,16,10,12,15,13,14
"2",0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,2,3,4,6,5,8,9,7,15,11,12,10,16,13,14
"3",1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,2,1,4,3,5,6,7,8,11,10,15,12,16,9,14,13
"4",1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,2,3,4,5,6,7,9,10,8,12,14,11,15,16,13
"6",0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,2,3,4,5,7,6,8,10,11,9,16,15,13,12,14
"7",1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,2,4,3,5,9,8,7,6,14,11,16,13,15,10,12
"8",1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,2,4,3,5,7,6,8,13,9,12,11,10,14,16,15
"9",1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,2,3,4,6,5,7,9,14,12,8,11,13,15,10,16
"10",1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,2,3,5,6,4,7,12,10,9,8,15,13,11,14,16
"11",1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,2,3,4,5,7,6,8,9,11,14,10,12,13,15,16
"12",0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,2,3,4,5,7,6,8,9,15,13,10,11,12,14,16
"13",0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,2,3,5,6,4,7,16,8,14,15,9,12,10,13,11
"14",0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,3,2,4,5,6,7,8,9,12,15,10,11,14,16,13
"15",1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"16",0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,2,1,3,5,4,6,9,8,13,11,7,10,16,12,14,15
"17",0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,2,1,3,4,5,7,6,10,8,9,11,12,14,13,16,15
"18",1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,2,3,4,5,7,6,8,9,15,10,11,12,16,13,14
"20",1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,2,3,4,5,6,7,8,9,16,10,11,12,13,14,15
"21",0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,2,4,3,5,7,6,8,10,12,11,9,13,14,15,16
"22",0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,2,3,4,9,6,5,7,8,12,11,10,15,13,16,14
"23",1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,2,3,4,5,6,8,9,7,12,10,11,16,13,14,15
"24",0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,2,3,4,5,7,15,11,6,8,13,9,12,16,10,14
"25",0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,2,3,6,5,7,4,12,8,10,9,13,11,14,15,16
"26",1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,2,3,4,5,6,7,10,11,8,9,13,15,14,12,16
"28",1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"29",1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,2,3,4,5,6,8,7,9,12,14,10,11,13,15,16
"30",0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,2,4,3,5,7,6,13,14,9,8,10,12,16,11,15
"31",1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"32",0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,2,3,4,5,6,7,8,10,9,16,15,11,13,14,12
"33",0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,2,3,4,5,6,9,8,7,11,16,12,14,13,10,15
"34",0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,2,3,7,5,10,4,9,6,8,15,16,13,12,11,14
"35",1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,2,3,4,5,7,8,6,9,11,10,15,14,13,16,12
"36",0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,2,3,4,7,6,5,14,8,12,9,16,11,15,13,10
"37",1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"38",0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,2,3,4,5,6,7,8,10,9,13,11,15,12,16,14
"39",1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"40",1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"41",1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,3,2,4,5,7,8,9,10,6,11,15,12,13,14,16
"42",1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"43",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,2,3,7,6,4,5,12,10,16,9,8,14,15,13,11
"44",0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,2,4,3,5,7,11,9,8,6,13,14,10,16,12,15
"45",0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,2,3,4,5,6,7,8,11,16,9,15,10,12,14,13
"46",0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,2,3,5,6,4,7,10,16,8,9,13,14,12,11,15
"47",0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,3,4,6,5,7,9,8,11,10,16,15,13,12,14
"48",1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,2,3,5,4,6,7,8,12,9,16,10,11,14,15,13
"49",0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,2,4,3,5,6,7,12,11,9,8,16,13,10,15,14
"50",1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,2,3,4,5,7,6,10,8,9,11,13,15,12,16,14
"51",0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,2,3,4,5,6,7,8,10,9,12,14,16,11,13,15
"52",1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,2,1,4,3,5,10,7,6,8,15,12,14,9,11,16,13
