"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,2,4,3,5,7,6,8,11,10,12,16,14,15,9,13
"2",1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,2,4,3,7,6,5,8,9,16,10,11,13,14,12,15
"3",1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,4,2,5,3,6,8,7,10,12,9,16,14,11,13,15
"4",0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,2,1,3,4,5,7,6,8,9,10,13,11,12,16,15,14
"5",1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,3,4,7,5,10,6,8,9,12,15,11,14,16,13
"6",0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,2,3,4,8,6,7,5,16,9,11,14,12,10,15,13
"7",1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,2,4,3,5,6,16,9,7,12,8,11,13,10,15,14
"8",1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,2,3,6,5,4,9,7,10,11,8,13,12,16,14,15
"11",0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,3,2,5,4,7,6,14,9,8,11,10,15,12,13,16
"12",0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,2,3,4,5,8,6,9,7,10,13,16,12,14,15,11
"13",1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,3,2,7,5,4,6,8,11,9,10,15,16,13,12,14
"15",0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,3,2,4,5,6,7,9,10,8,14,13,16,12,11,15
"16",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"17",1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,3,2,6,4,5,7,8,9,10,12,15,14,11,13,16
"18",0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,2,1,3,4,5,6,8,15,10,14,7,9,13,12,11,16
"19",0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,2,3,5,4,6,8,10,9,7,13,11,16,12,15,14
"20",0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,2,3,5,6,4,7,8,9,11,16,12,14,10,15,13
"21",0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,2,3,5,4,6,7,8,11,10,9,14,16,12,15,13
"22",1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"23",0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,2,1,4,3,5,6,8,7,9,10,14,12,11,16,15,13
"24",0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,2,5,3,6,4,8,7,9,16,11,10,13,14,15,12
"25",1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,2,5,3,4,7,6,8,13,10,12,15,9,14,11,16
