"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,2,1,4,3,5,7,9,6,8,15,12,11,10,16,13,14
"2",1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"3",0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,2,3,4,5,6,10,11,7,9,8,14,15,12,16,13
"4",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,2,5,4,7,8,6,11,12,14,15,10,16,13,9
"5",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,2,4,3,5,7,12,6,9,11,10,16,8,15,14,13
"6",0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,2,3,4,6,7,5,8,10,9,11,14,15,13,16,12
"7",0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,2,3,4,5,6,8,7,9,12,15,10,16,14,13,11
"8",0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,2,3,4,5,6,7,8,11,10,9,16,15,14,13,12
"9",0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,2,1,3,4,5,6,12,9,7,8,10,11,13,16,15,14
"10",0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,2,3,4,5,6,9,10,7,11,15,8,13,12,14,16
"11",1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,2,1,4,3,5,6,7,10,9,8,12,11,15,14,16,13
"13",1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,2,4,3,5,7,6,10,8,11,16,9,15,12,14,13
"15",1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,2,1,3,4,5,7,6,9,8,12,13,11,14,16,10,15
"16",0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,4,2,3,6,5,10,8,7,9,15,13,11,12,14,16
"17",1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,2,3,5,4,8,6,10,9,11,7,16,14,15,13,12
"18",0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,3,4,5,6,9,7,10,8,15,16,12,11,14,13
"19",1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"20",1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,3,2,4,5,6,7,8,9,11,16,14,10,15,13,12
"21",0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,3,4,2,9,6,5,10,7,14,12,8,11,13,16,15
"22",0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,2,3,4,5,6,7,8,10,11,13,12,15,9,14,16
"23",0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,2,3,4,15,5,6,8,7,9,10,16,14,13,12,11
"24",1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"25",0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,2,1,3,4,6,5,8,7,12,11,9,10,13,15,14,16
"26",0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,2,3,4,7,6,5,9,8,11,10,12,16,15,14,13
"27",0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,2,3,5,4,7,6,14,8,11,13,9,16,10,12,15
"28",1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"29",1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,2,4,3,8,5,6,7,16,9,12,10,11,15,14,13
"30",0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,2,3,4,6,5,7,9,8,15,10,14,16,11,13,12
"31",0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,3,2,4,5,6,7,9,8,14,11,16,10,12,15,13
"32",1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"33",0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,2,3,4,5,6,8,7,9,13,14,11,12,15,10,16
"34",0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,2,3,5,4,8,6,16,10,7,12,15,9,13,14,11
"35",1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,2,3,4,5,7,8,9,6,11,15,12,10,16,14,13
"36",1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37",1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"38",1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"39",1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,2,3,4,6,7,5,9,8,12,11,10,14,13,16,15
"40",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"41",1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"42",0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,2,3,4,5,6,7,11,8,16,15,9,10,13,12,14
"43",1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,2,3,8,4,6,5,7,10,9,16,13,11,15,12,14
"44",0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,2,1,3,4,5,6,7,11,16,12,9,8,15,14,13,10
"45",1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,2,1,5,3,4,6,10,16,15,7,9,11,12,8,13,14
"46",1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,2,3,4,5,7,6,15,9,11,8,16,10,12,14,13
"47",0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,2,3,4,5,16,8,10,6,9,13,7,12,15,14,11
"48",0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,2,3,4,6,5,8,7,15,9,10,16,12,11,13,14
"49",0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,2,3,6,4,5,7,15,10,8,9,13,11,14,12,16
"50",0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,2,4,3,5,6,7,8,10,9,14,11,12,15,13,16
"51",0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,2,3,4,5,6,8,10,9,16,7,15,14,11,13,12
"52",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,5,4,6,8,7,12,10,11,9,16,15,14,13
