"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,2,3,6,4,5,7,8,16,9,10,12,14,11,13,15
"2",1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,2,3,7,4,5,6,10,8,15,9,11,12,14,16,13
"3",0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,2,3,4,5,6,7,16,9,15,8,13,14,12,11,10
"4",1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"5",0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,2,4,3,5,7,6,9,13,8,16,11,15,12,10,14
"6",1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,3,2,4,7,5,6,11,10,16,15,12,9,8,13,14
"7",1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,2,1,3,4,6,5,7,10,8,9,16,11,13,12,14,15
"9",0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,2,3,4,5,7,8,6,10,11,9,12,14,16,15,13
"10",1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11",0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,4,3,2,6,5,9,8,12,7,10,11,14,13,15,16
"12",1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
