"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,2,3,4,5,7,6,8,9,15,10,13,16,11,12,14
"2",1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,2,3,4,5,6,9,8,7,16,11,10,15,12,13,14
"3",0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,2,5,3,4,6,8,13,14,7,10,9,12,11,15,16
"4",0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,2,3,4,5,7,6,16,10,8,9,13,14,11,15,12
"5",0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,2,3,4,5,6,7,15,16,10,8,9,11,14,13,12
"6",0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,2,3,5,4,8,6,9,7,10,11,16,15,12,13,14
"7",0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,2,1,3,4,5,7,6,8,9,13,11,12,14,15,10,16
"8",1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,2,3,4,5,6,12,7,15,8,13,11,10,9,16,14
"10",0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,2,3,4,6,5,7,8,12,9,10,11,15,13,14,16
"11",0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,2,3,5,4,7,9,8,6,16,11,13,10,15,12,14
"12",1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,2,1,3,4,6,5,11,12,7,15,8,9,10,13,14,16
"14",1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"15",1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"16",0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,3,2,5,4,6,7,8,9,15,10,12,11,16,13,14
"17",0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,2,3,4,5,6,7,14,8,11,9,10,13,15,12,16
