"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,2,3,4,5,6,15,14,8,7,9,11,10,16,12,13
"2",1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,2,3,4,5,6,7,8,14,16,10,11,12,9,15,13
"3",0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,2,1,3,4,7,5,6,10,8,9,11,16,12,14,13,15
"4",0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,2,3,4,5,8,6,13,10,7,11,9,15,14,12,16
"5",0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,2,3,4,7,5,6,8,9,10,14,13,11,15,16,12
"6",0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,2,1,4,5,3,7,11,6,9,10,14,13,8,16,15,12
"7",1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,2,4,3,5,7,6,11,10,8,12,9,13,14,16,15
"8",0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,2,4,6,3,5,8,12,7,11,9,14,10,16,13,15
"9",1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,2,4,5,3,7,8,6,10,11,9,16,15,14,12,13
"11",0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,2,4,3,5,7,11,8,6,9,16,12,13,10,14,15
"12",1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,2,3,4,6,5,8,7,9,11,15,12,16,13,10,14
"14",1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"15",0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,2,1,3,4,5,6,8,7,13,9,10,15,16,12,11,14
"16",0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,2,3,5,4,6,7,10,11,9,13,8,16,12,14,15
"17",0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,2,7,3,4,5,6,11,8,10,9,14,16,12,13,15
"18",1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,2,3,4,5,6,7,11,8,12,16,13,9,10,14,15
"20",1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"21",1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,2,3,4,5,15,6,7,8,10,13,9,12,11,16,14
"22",0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,2,5,4,3,13,6,8,7,16,9,14,15,12,11,10
"23",1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,2,3,4,6,5,11,8,9,7,10,13,14,15,12,16
"24",1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"25",0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,3,2,4,5,6,8,9,7,11,10,15,16,14,12,13
"26",0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,2,1,4,3,6,5,7,9,10,8,16,13,15,14,11,12
"27",1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,2,4,3,5,7,6,9,8,10,11,13,15,12,14,16
"28",1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,3,2,4,5,6,7,9,15,8,10,11,14,12,16,13
"29",1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"30",0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,2,4,3,5,6,7,13,9,10,8,12,11,16,14,15
"31",0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,2,3,4,5,7,6,9,8,15,13,11,14,10,12,16
"32",1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,2,5,3,4,9,11,16,7,6,8,14,12,13,15,10
"33",0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,3,4,5,6,7,8,9,16,13,14,10,12,15,11
"34",0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,2,3,5,4,6,8,13,7,9,12,11,10,16,14,15
"35",1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36",1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,2,3,4,5,8,6,9,7,10,12,11,16,14,13,15
"37",0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,4,3,2,6,5,7,10,9,8,11,12,13,16,15,14
"38",1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"39",1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"40",0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,2,3,4,5,6,11,7,8,9,10,13,14,12,16,15
"41",0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,2,3,4,6,5,7,8,10,12,11,13,9,16,14,15
"42",1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"43",1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,2,3,6,4,5,7,8,13,10,9,16,11,12,14,15
"44",1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45",1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
