"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,2,3,6,4,5,8,14,7,9,10,12,11,13,16,15
"2",1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,2,4,3,5,8,6,9,7,10,14,13,11,15,16,12
"3",1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,2,4,3,6,5,7,10,8,11,16,9,13,14,15,12
"5",1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,2,1,3,4,5,7,6,8,9,16,11,10,12,15,14,13
"6",0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,2,4,3,5,7,11,6,9,10,8,16,12,15,13,14
"7",0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,2,3,4,5,6,8,10,9,7,11,12,15,13,16,14
"8",1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,2,3,4,5,7,8,6,12,9,14,16,15,10,11,13
"10",0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,2,3,4,5,7,6,9,8,10,13,11,16,12,15,14
"11",1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,3,4,8,5,7,6,9,10,11,16,14,12,15,13
"12",1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,3,2,5,4,7,6,8,11,13,9,15,12,10,16,14
"13",0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,3,2,4,5,6,8,10,7,9,16,15,14,11,12,13
"14",1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,2,3,4,6,5,15,8,10,7,9,13,12,11,16,14
"15",0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,2,3,4,5,6,11,7,9,10,8,15,14,16,13,12
"16",1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,2,1,3,4,5,6,7,11,9,8,10,13,16,15,14,12
"17",0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,2,1,3,4,7,5,6,8,9,15,14,10,13,16,11,12
"18",0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,2,3,5,4,7,9,8,6,16,10,14,11,13,12,15
"19",1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,2,3,4,6,5,9,7,11,8,10,14,13,12,16,15
"20",1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,3,2,4,5,8,6,7,10,11,9,12,15,14,13,16
"21",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,4,5,6,10,8,15,9,16,12,7,13,14,11
"22",0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,2,3,4,5,6,7,9,8,12,13,16,10,11,14,15
"23",0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,2,3,6,5,4,7,9,8,13,15,11,12,14,16,10
"24",0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,2,3,4,5,6,10,7,9,8,11,12,15,14,16,13
"25",1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"26",1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"27",0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,2,4,3,5,7,6,9,8,14,12,10,15,11,13,16
"28",1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,2,3,4,5,6,7,8,9,11,10,15,12,14,16,13
"29",0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,2,3,6,4,5,9,7,10,12,8,16,15,13,11,14
"30",1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,3,4,6,5,9,7,8,10,11,12,13,16,14,15
"31",0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,2,1,3,5,4,7,6,10,11,8,12,9,14,13,15,16
"32",1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,2,3,6,5,4,10,8,7,14,9,12,16,15,13,11
"33",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"34",0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,2,3,4,6,7,5,16,11,8,9,15,13,12,14,10
"35",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36",0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,2,3,4,5,9,6,10,8,7,14,11,16,13,15,12
"37",1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"38",1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,2,3,4,5,6,7,10,9,11,8,14,16,13,12,15
"39",0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,2,4,3,5,7,6,8,14,10,9,15,16,11,12,13
"40",1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"41",0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,2,3,7,5,4,6,13,10,8,14,9,15,16,11,12
"42",1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"43",1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"44",0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,2,3,4,5,6,7,8,9,10,16,11,12,13,14,15
"45",1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,2,3,5,4,6,8,7,9,13,10,14,12,16,15,11
"46",0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,2,3,5,4,6,10,8,7,9,16,14,11,12,13,15
"47",1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,3,2,7,4,6,5,12,9,8,15,10,11,16,14,13
"48",0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,2,3,6,5,4,7,8,16,13,10,11,9,14,12,15
"49",1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"50",0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,2,4,3,5,7,6,11,8,9,13,10,12,16,14,15
"51",1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
