"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,2,3,5,4,7,6,12,10,8,11,9,16,15,13,14
"2",0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,2,3,4,8,5,6,7,16,11,10,12,9,13,15,14
"3",1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,2,3,4,7,5,8,6,11,9,15,10,12,13,16,14
"5",0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,2,3,4,5,6,7,8,9,13,14,10,11,16,12,15
"6",0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,3,2,5,4,6,7,10,8,14,9,12,11,15,13,16
"7",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,16,10,15,9,12,11,13,14
"8",1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,2,4,3,6,5,8,13,9,11,7,15,16,14,10,12
"10",1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,2,4,3,6,7,5,10,9,8,15,11,12,13,16,14
"11",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,3,7,5,4,8,6,9,13,12,11,10,16,14,15
"12",0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,2,3,4,10,5,6,13,7,15,16,8,14,9,12,11
"13",1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"14",1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,2,4,3,6,5,7,8,10,9,15,12,13,16,14,11
"15",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,3,4,5,7,16,8,6,10,11,9,15,14,12,13
"16",1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"17",0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,3,4,2,5,8,6,7,10,9,16,13,15,11,12,14
"18",1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,2,4,6,3,5,13,8,16,7,9,10,14,11,12,15
"20",1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,2,3,4,5,6,7,8,9,10,14,13,16,11,12,15
"21",1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"22",1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,2,3,4,5,6,7,8,12,10,9,11,14,15,16,13
"23",1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,2,3,4,5,7,6,8,12,16,11,9,13,10,15,14
"24",1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,2,3,4,5,7,6,8,9,10,11,14,12,13,16,15
"25",0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,2,4,3,6,5,7,8,9,12,15,10,13,14,11,16
"26",0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,2,1,3,4,7,5,6,8,12,10,9,11,15,13,16,14
"27",0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,2,4,5,3,7,6,8,11,9,16,12,15,10,13,14
"28",0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,2,3,4,5,6,7,8,9,13,10,11,12,16,14,15
"29",1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,2,3,4,5,9,8,7,6,10,12,11,15,16,13,14
"30",0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,2,3,4,6,7,15,8,5,10,11,9,16,13,14,12
"31",0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,3,2,4,7,6,9,5,8,11,13,15,12,10,14,16
"32",1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,2,1,3,4,7,5,16,6,8,9,14,10,15,11,13,12
"33",1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,3,2,6,4,8,7,5,9,11,10,15,12,16,13,14
"34",0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,2,3,4,5,7,6,16,8,9,11,10,13,14,12,15
"35",0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,2,5,3,4,6,7,8,11,9,10,15,13,14,12,16
"36",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,9,8,12,15,14,10,16,13,11
"37",1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,2,4,3,5,6,11,7,8,12,13,9,16,15,10,14
"38",1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"39",0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,2,4,3,6,5,7,9,13,10,12,11,16,8,14,15
"40",0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,2,3,4,6,5,7,9,8,12,13,10,11,14,16,15
"41",1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"42",0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,2,3,4,7,8,5,9,6,10,11,14,13,16,15,12
"43",0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,3,4,2,5,7,6,8,9,16,10,15,11,12,13,14
"44",0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,2,3,4,7,5,6,8,12,9,13,11,16,10,15,14
"45",0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,2,3,5,4,6,11,8,7,9,14,10,13,15,16,12
"46",1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"47",0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,2,3,5,4,6,7,8,15,16,9,11,12,13,10,14
"48",0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,3,5,4,6,7,11,9,8,10,12,16,15,13,14
"49",0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,3,2,4,5,7,6,8,12,16,11,9,14,13,15,10
"50",0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,2,1,4,5,3,6,9,8,16,7,12,14,10,11,15,13
"51",1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,2,3,5,4,6,8,9,7,12,11,16,10,13,15,14
"52",1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"53",0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,2,3,4,5,6,9,11,7,10,8,12,13,14,15,16
"54",0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,14,15,12,16,13
"55",1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,2,3,4,5,9,8,6,14,7,12,16,13,15,11,10
"56",1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,2,3,5,4,10,7,8,6,9,11,12,15,14,13,16
