"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,2,3,6,4,5,7,8,9,10,12,14,15,13,16,11
"2",1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,2,3,4,5,6,9,8,10,7,11,12,13,15,14,16
"3",1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"4",1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,2,3,4,5,8,9,11,6,7,10,14,16,12,15,13
"5",1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,2,3,4,5,7,6,8,9,10,16,15,14,11,13,12
"6",0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,3,2,4,7,6,5,10,9,8,12,16,14,11,15,13
"7",1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"8",1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,2,3,4,6,5,8,7,11,9,10,12,16,15,13,14
"10",1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11",0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,2,3,4,5,6,8,7,12,13,16,9,10,14,11,15
"12",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,2,3,5,4,7,6,16,11,8,9,10,15,13,12,14
"13",0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,2,3,4,6,7,5,8,9,11,10,16,15,13,12,14
"14",1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,3,5,2,4,6,7,11,10,9,8,12,16,14,15,13
"15",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,2,3,4,5,6,8,7,10,9,11,12,16,15,14,13
"16",1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,3,4,6,5,8,9,7,11,10,15,13,14,12,16
"17",0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,2,3,5,4,6,7,15,12,10,8,9,11,13,16,14
"18",1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"19",1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,2,3,4,6,8,5,7,14,9,16,13,10,15,11,12
"20",1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"21",0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,2,1,3,4,5,15,6,9,7,11,8,10,14,16,12,13
"22",1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"23",0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,2,3,4,15,6,7,5,10,8,11,12,14,9,13,16
"24",0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,3,2,4,8,6,5,9,7,13,10,11,15,14,16,12
"25",0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,2,3,5,7,6,4,8,10,9,16,14,15,12,13,11
"26",0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,2,3,4,5,6,8,10,7,9,11,14,16,15,13,12
"27",0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,2,3,4,5,6,7,10,8,11,12,13,9,15,14,16
"28",1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,2,1,4,3,5,6,9,7,16,14,8,15,10,13,11,12
"29",0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,2,3,4,5,6,8,7,16,10,11,14,9,12,13,15
