"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,3,2,5,4,6,8,7,11,9,10,16,12,14,13,15
"2",0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,2,1,4,3,5,6,7,9,8,13,15,10,11,12,16,14
"3",0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,2,3,4,5,6,7,10,14,8,13,9,11,12,16,15
"4",0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,3,2,4,6,5,7,8,9,11,10,13,12,16,15,14
"5",0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,2,3,5,4,6,7,11,8,16,13,10,9,12,14,15
"6",1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"7",1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,2,4,3,6,5,8,7,14,9,16,10,15,11,12,13
"8",0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,2,1,3,5,4,6,7,10,9,15,8,16,11,13,12,14
"9",1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10",1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,2,4,3,5,6,10,9,8,16,7,11,12,13,15,14
"11",1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12",1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,2,3,4,6,8,5,9,7,10,11,14,12,13,16,15
"13",0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,2,3,4,11,5,10,7,6,8,13,16,9,14,12,15
"14",0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,2,3,4,5,16,6,10,14,12,9,7,15,11,8,13
"15",1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"16",0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,2,4,3,5,7,6,12,9,8,11,10,15,16,13,14
"17",1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"18",1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,2,3,4,5,6,7,8,9,16,14,10,13,15,11,12
"19",1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,2,3,5,4,6,7,8,13,10,12,14,16,9,11,15
"20",1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,2,3,4,6,8,5,9,11,7,10,16,13,14,12,15
"21",0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,2,3,5,6,4,12,8,7,9,10,13,11,15,16,14
"22",0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,2,3,4,5,6,7,8,10,9,16,11,13,15,12,14
"23",1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24",0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,3,2,4,5,7,6,8,16,9,10,13,15,11,14,12
"25",0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,2,3,4,5,8,6,7,10,9,11,12,14,16,15,13
"26",1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,3,4,5,6,7,9,8,14,15,12,10,11,16,13
"27",0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,2,3,5,4,6,7,8,10,15,9,12,14,11,16,13
