"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,2,3,4,7,5,6,8,10,9,11,12,16,14,13,15
"2",0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,2,3,4,5,6,9,10,12,16,7,8,13,11,15,14
"3",1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2,3,5,4,8,6,7,11,10,9,15,12,14,13,16
"4",1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,2,3,4,5,6,7,9,10,8,13,11,15,14,12,16
"5",1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"6",1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,2,3,5,4,7,6,8,9,10,16,12,15,11,13,14
"7",0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,2,3,5,6,4,9,7,8,12,13,11,16,14,10,15
"8",1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"9",0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,2,3,4,5,6,7,10,12,8,9,13,15,16,14,11
"10",0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,2,3,4,5,7,6,8,9,10,11,14,13,12,15,16
"11",0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,2,3,4,7,5,6,16,10,9,8,14,13,12,15,11
"12",1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,2,3,5,4,6,7,8,9,11,10,12,14,16,13,15
"14",0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,2,4,3,5,7,6,9,11,8,16,15,12,13,14,10
"15",1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,2,3,6,4,5,14,7,11,8,9,12,16,10,15,13
"16",1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,2,5,3,4,7,6,9,10,13,12,8,11,16,14,15
"17",0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,2,3,5,4,6,7,8,9,10,11,12,14,15,13,16
