"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","descriptor9","descriptor10","descriptor11","descriptor12","descriptor13","descriptor14","descriptor15","descriptor16","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16"
"1",1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"2",0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,2,5,4,3,6,8,7,16,13,9,10,12,14,11,15
"3",0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,2,3,4,5,7,6,8,10,11,9,15,14,12,16,13
"4",0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,3,2,4,5,8,7,6,16,9,10,11,14,13,12,15
"5",0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,2,3,4,5,7,6,8,9,16,10,13,11,14,12,15
"6",0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,2,3,4,5,6,9,8,7,11,16,12,14,15,10,13
"7",0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,2,3,4,6,5,8,11,7,14,9,10,12,15,13,16
"8",0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,2,3,5,6,7,4,8,9,13,11,12,14,15,10,16
"9",0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,2,3,4,6,7,5,9,16,14,12,10,8,15,11,13
"10",1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,2,3,4,6,5,7,8,9,10,16,14,12,11,13,15
"11",0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,2,3,4,5,7,6,9,8,11,10,13,14,12,15,16
"12",1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13",1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,3,4,2,11,6,5,7,9,8,12,10,14,16,13,15
"14",1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"15",0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,2,1,3,4,5,6,10,7,15,8,12,16,9,11,14,13
"16",1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,2,3,4,5,10,6,8,11,7,9,15,12,14,13,16
"17",0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,2,1,3,5,6,4,7,13,9,8,15,10,16,12,14,11
"18",0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,2,3,4,5,8,6,7,9,10,14,16,11,15,13,12
