"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,0,2,1,3,5,4,6,7,8
"2",1,1,2,1,4,3,6,5,8,7
"3",0,0,1,2,3,4,5,8,6,7
"4",1,0,1,2,3,4,5,7,8,6
"5",0,1,1,2,3,4,6,5,7,8
"6",0,1,1,2,3,4,5,8,6,7
"7",0,1,1,2,4,3,7,5,6,8
"8",1,0,1,2,3,4,7,6,8,5
"9",1,1,2,1,4,3,6,5,8,7
"10",0,1,1,2,3,4,5,7,6,8
"11",0,1,2,1,3,4,6,5,7,8
"12",1,1,2,1,4,3,6,5,8,7
"13",0,1,1,3,2,5,4,6,7,8
"14",1,0,1,2,3,4,5,6,8,7
"15",1,0,1,2,3,5,4,6,7,8
"16",0,0,2,1,4,3,6,5,7,8
"17",0,1,1,2,3,4,5,6,7,8
"18",1,1,2,1,4,3,6,5,8,7
"19",0,0,1,2,3,5,4,6,7,8
"20",1,0,1,2,3,4,5,7,6,8
"21",1,1,2,1,4,3,6,5,8,7
"22",0,0,1,2,4,5,3,6,7,8
"23",0,0,1,2,3,6,4,5,7,8
"24",0,0,1,2,3,5,4,6,7,8
"25",0,0,1,2,3,4,5,7,8,6
"26",0,0,1,2,3,4,6,5,7,8
"27",1,1,2,1,4,3,6,5,8,7
"28",1,0,1,2,3,5,4,7,6,8
"29",1,0,1,3,2,6,4,5,8,7
"30",0,0,1,3,2,4,6,5,7,8
"31",0,0,1,2,3,4,5,6,8,7
"32",1,0,1,2,4,3,7,5,8,6
"33",1,1,2,1,4,3,6,5,8,7
"34",0,0,1,2,3,4,6,5,7,8
"35",0,1,1,2,3,4,5,7,8,6
"36",1,1,2,1,4,3,6,5,8,7
"37",0,1,1,2,3,4,7,6,5,8
"38",0,1,1,3,2,4,5,6,7,8
"39",1,1,2,1,4,3,6,5,8,7
"40",1,0,1,2,3,5,4,6,7,8
"41",0,0,1,2,3,4,5,6,7,8
"42",0,0,1,2,3,5,4,6,8,7
"43",1,1,2,1,4,3,6,5,8,7
"44",1,0,1,2,3,5,4,7,8,6
"45",1,1,2,1,4,3,6,5,8,7
"46",0,1,1,4,2,3,5,6,7,8
"47",0,1,1,2,3,6,5,4,8,7
"48",1,1,2,1,4,3,6,5,8,7
"49",0,0,1,2,3,4,5,8,7,6
"50",0,0,1,2,3,4,5,6,7,8
"51",0,1,1,2,3,4,8,6,7,5
"52",1,1,2,1,4,3,6,5,8,7
"53",0,0,1,2,3,4,7,5,8,6
"54",0,1,1,2,3,4,5,8,7,6
"55",0,0,1,2,3,4,6,5,8,7
"56",0,0,1,3,2,4,8,5,6,7
"57",0,1,1,2,3,4,7,8,5,6
"58",1,1,2,1,4,3,6,5,8,7
"59",0,1,1,2,3,5,6,4,7,8
"60",0,0,2,1,3,5,6,4,8,7
"61",0,1,1,2,3,4,6,5,7,8
"62",1,1,2,1,4,3,6,5,8,7
"63",1,1,2,1,4,3,6,5,8,7
"64",1,0,1,3,2,4,6,5,7,8
"65",0,1,1,2,3,4,5,7,6,8
"66",1,1,2,1,4,3,6,5,8,7
"67",1,1,2,1,4,3,6,5,8,7
"68",0,0,1,2,3,4,5,6,8,7
"69",0,0,1,2,3,5,4,8,6,7
"70",0,1,2,1,3,4,5,6,7,8
"71",1,1,2,1,4,3,6,5,8,7
"72",0,1,1,2,3,4,7,5,6,8
"73",0,1,1,2,3,4,5,6,7,8
"74",1,1,2,1,4,3,6,5,8,7
"75",1,1,2,1,4,3,6,5,8,7
"76",1,0,1,2,3,5,4,7,6,8
"77",1,0,1,2,3,5,4,6,8,7
"78",1,0,2,1,3,4,5,6,7,8
"79",1,1,2,1,4,3,6,5,8,7
"80",0,0,1,2,3,4,6,5,8,7
"81",1,0,1,2,3,5,4,6,7,8
"82",1,0,2,1,3,4,6,5,8,7
"83",1,0,1,2,3,6,7,4,5,8
"84",1,1,2,1,4,3,6,5,8,7
"85",0,0,1,2,3,4,6,5,7,8
"86",1,1,2,1,4,3,6,5,8,7
"87",1,1,2,1,4,3,6,5,8,7
"88",0,0,1,2,3,4,5,7,6,8
"89",0,0,2,1,3,5,4,7,6,8
"90",1,0,1,3,2,4,5,7,6,8
"91",1,0,1,2,3,4,5,7,6,8
"92",1,0,1,2,3,4,6,5,7,8
"93",1,1,2,1,4,3,6,5,8,7
"94",1,0,1,2,3,4,5,7,6,8
"95",1,0,1,2,3,4,7,6,5,8
"96",0,1,1,2,4,3,5,6,7,8
"97",1,0,1,2,3,4,5,6,7,8
"98",1,1,2,1,4,3,6,5,8,7
"99",0,0,1,2,3,4,5,8,6,7
"100",0,0,1,2,3,4,5,6,7,8
