"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,0,1,2,3,4,5,6,7,8
"2",1,0,1,2,3,4,5,8,6,7
"3",0,0,1,2,3,5,4,6,8,7
"4",1,0,1,2,3,6,4,5,7,8
"5",0,0,1,2,3,4,5,6,8,7
"6",0,0,1,2,3,4,5,7,6,8
"7",1,1,2,1,4,3,6,5,8,7
"8",0,0,1,2,3,4,6,5,8,7
"9",1,1,2,1,4,3,6,5,8,7
"10",1,0,1,2,3,4,5,6,8,7
"11",0,0,1,3,2,4,6,5,8,7
"12",1,1,2,1,4,3,6,5,8,7
"13",0,0,1,2,3,4,6,5,8,7
"14",0,1,1,2,3,4,5,7,6,8
"15",0,1,1,2,4,3,5,6,7,8
"16",0,1,1,2,4,3,5,6,7,8
"17",0,0,1,3,2,4,5,6,7,8
"18",0,1,1,3,2,4,5,6,8,7
"19",1,1,2,1,4,3,6,5,8,7
"20",1,1,2,1,4,3,6,5,8,7
"21",1,0,1,2,6,4,3,8,5,7
"22",0,1,1,3,2,4,5,7,6,8
"23",0,1,1,2,3,4,6,8,5,7
"24",0,1,1,2,3,4,5,8,6,7
"25",1,1,2,1,4,3,6,5,8,7
"26",1,1,2,1,4,3,6,5,8,7
"27",1,0,1,2,3,4,5,6,8,7
"28",0,1,1,2,3,4,5,6,8,7
"29",1,1,2,1,4,3,6,5,8,7
"30",1,0,1,3,2,4,5,7,6,8
"31",1,1,2,1,4,3,6,5,8,7
"32",1,1,2,1,4,3,6,5,8,7
"33",0,0,1,2,3,4,5,7,6,8
"34",1,0,2,1,3,5,4,7,6,8
"35",0,1,1,2,4,3,5,8,7,6
"36",0,1,1,2,4,3,5,7,6,8
"37",1,1,2,1,4,3,6,5,8,7
"38",0,1,1,2,3,4,5,6,7,8
"39",0,0,1,2,3,4,6,5,7,8
"40",0,0,1,2,3,4,5,6,8,7
"41",0,1,1,2,4,3,6,5,8,7
"42",1,0,1,2,3,4,5,7,8,6
"43",0,1,1,2,3,5,4,7,6,8
"44",1,1,2,1,4,3,6,5,8,7
"45",1,0,1,2,3,4,5,7,6,8
"46",0,1,1,2,3,4,6,5,7,8
"47",1,1,2,1,4,3,6,5,8,7
"48",0,0,1,2,5,3,7,4,8,6
"49",1,1,2,1,4,3,6,5,8,7
"50",1,1,2,1,4,3,6,5,8,7
"51",1,0,1,2,3,4,6,7,5,8
"52",0,1,1,4,2,3,7,5,6,8
"53",1,0,1,2,3,4,5,6,8,7
"54",0,1,1,2,4,3,5,8,6,7
"55",1,1,2,1,4,3,6,5,8,7
"56",1,1,2,1,4,3,6,5,8,7
"57",1,1,2,1,4,3,6,5,8,7
"58",1,0,2,1,3,4,6,7,5,8
"59",0,0,1,2,3,4,8,5,7,6
"60",1,0,1,3,2,4,5,6,8,7
"61",1,1,2,1,4,3,6,5,8,7
"62",1,1,2,1,4,3,6,5,8,7
"63",0,0,1,2,4,3,5,7,6,8
"64",0,1,1,2,3,4,5,8,6,7
"65",0,0,1,2,3,4,5,6,7,8
"66",1,0,1,2,3,5,4,7,8,6
"67",0,1,1,2,3,4,6,5,8,7
"68",0,0,1,2,3,4,6,5,7,8
"69",1,1,2,1,4,3,6,5,8,7
"70",0,0,1,2,3,4,5,8,7,6
"71",1,0,1,2,5,3,4,6,8,7
"72",0,1,1,2,3,4,6,5,7,8
"73",0,1,1,2,3,4,6,5,8,7
"74",0,0,1,2,5,3,4,6,7,8
"75",0,1,1,3,2,4,6,5,7,8
"76",0,0,1,2,3,5,4,7,6,8
"77",1,1,2,1,4,3,6,5,8,7
"78",1,1,2,1,4,3,6,5,8,7
"79",1,0,1,2,3,5,4,8,6,7
"80",1,0,1,2,3,5,4,8,6,7
"81",0,0,1,3,2,4,5,6,8,7
"82",0,0,1,2,3,4,7,5,6,8
"83",0,1,1,2,3,4,5,7,6,8
"84",0,0,1,2,3,5,6,4,7,8
"85",0,0,1,2,3,4,5,6,7,8
"86",1,1,2,1,4,3,6,5,8,7
"87",0,1,1,2,3,4,5,8,7,6
"88",0,0,3,1,4,2,6,5,7,8
"89",1,0,1,2,3,4,5,8,7,6
"90",1,0,2,1,4,3,6,5,7,8
"91",1,1,2,1,4,3,6,5,8,7
"92",0,0,1,2,5,3,4,6,8,7
"93",0,1,1,2,4,3,6,5,8,7
"94",0,1,1,2,3,4,5,6,7,8
"95",0,1,1,2,3,5,4,7,6,8
"96",0,1,1,2,4,3,5,7,8,6
"97",0,1,1,2,3,5,7,6,4,8
"98",0,0,1,2,3,4,5,7,6,8
"99",1,0,1,2,4,3,5,7,6,8
"100",1,1,2,1,4,3,6,5,8,7
