"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,0,1,2,5,4,3,6,8,7
"2",0,0,1,2,3,5,6,8,4,7
"3",1,0,1,2,3,5,4,7,6,8
"4",0,1,1,2,3,5,4,8,6,7
"5",0,1,1,3,2,4,5,6,7,8
"6",1,0,1,2,3,4,7,6,5,8
"7",0,1,1,2,4,3,5,8,6,7
"8",1,0,1,2,4,3,5,6,7,8
"9",0,1,1,2,3,4,5,6,7,8
"10",0,0,1,2,3,4,5,7,6,8
"11",1,0,1,2,3,4,8,5,6,7
"12",0,1,1,2,3,5,4,6,7,8
"13",0,1,1,2,4,3,5,7,6,8
"14",0,1,1,2,3,4,5,6,8,7
"15",1,1,2,1,4,3,6,5,8,7
"16",0,0,1,2,3,4,7,5,6,8
"17",0,1,1,2,3,4,5,6,8,7
"18",0,1,1,2,3,5,4,6,7,8
"19",1,1,2,1,4,3,6,5,8,7
"20",1,0,1,2,4,3,5,6,7,8
"21",1,1,2,1,4,3,6,5,8,7
"22",1,0,1,2,3,4,5,6,7,8
"23",0,1,1,2,3,4,5,8,6,7
"24",1,1,2,1,4,3,6,5,8,7
"25",0,0,1,2,3,6,4,5,8,7
"26",1,1,2,1,4,3,6,5,8,7
"27",0,1,1,2,4,3,5,6,7,8
"28",1,0,1,2,3,4,5,6,7,8
"29",1,1,2,1,4,3,6,5,8,7
"30",0,1,1,3,2,5,4,7,6,8
"31",0,1,1,2,3,5,4,6,8,7
"32",1,0,2,1,3,4,5,6,8,7
"33",0,1,1,3,2,4,5,6,8,7
"34",1,0,1,2,3,4,5,8,6,7
"35",0,1,1,2,5,6,3,4,7,8
"36",1,1,2,1,4,3,6,5,8,7
"37",0,0,1,2,3,5,4,6,7,8
"38",1,1,2,1,4,3,6,5,8,7
"39",0,0,1,2,3,4,8,6,5,7
"40",1,1,2,1,4,3,6,5,8,7
"41",1,0,1,2,3,4,5,6,7,8
"42",0,1,1,2,3,4,5,7,8,6
"43",0,1,1,2,3,4,5,8,6,7
"44",0,1,2,1,4,5,3,8,6,7
"45",0,1,1,2,3,5,4,7,6,8
"46",1,0,1,2,3,4,5,6,7,8
"47",1,1,2,1,4,3,6,5,8,7
"48",0,1,1,2,3,4,6,5,7,8
"49",0,1,1,2,5,3,6,4,7,8
"50",1,0,1,2,3,4,5,6,7,8
"51",1,0,1,2,4,3,5,8,6,7
"52",1,0,1,2,3,5,4,6,8,7
"53",0,1,1,3,2,4,7,5,6,8
"54",1,1,2,1,4,3,6,5,8,7
"55",0,0,1,2,3,4,8,6,5,7
"56",0,0,2,1,3,5,4,8,7,6
"57",1,1,2,1,4,3,6,5,8,7
"58",1,0,1,2,3,4,5,6,7,8
"59",0,1,1,2,3,4,6,5,7,8
"60",1,0,1,2,3,4,6,5,7,8
"61",0,1,1,2,3,5,4,6,8,7
"62",0,1,2,1,3,4,5,8,6,7
"63",0,1,1,2,3,4,6,5,7,8
"64",1,0,1,3,4,2,5,6,7,8
"65",1,1,2,1,4,3,6,5,8,7
"66",0,1,1,2,4,3,5,8,6,7
"67",1,0,1,2,3,4,5,7,6,8
"68",0,0,1,2,3,4,5,6,8,7
"69",1,0,1,2,3,5,4,8,6,7
"70",0,0,1,2,3,4,5,8,6,7
"71",1,1,2,1,4,3,6,5,8,7
"72",1,1,2,1,4,3,6,5,8,7
"73",1,1,2,1,4,3,6,5,8,7
"74",0,1,1,2,3,4,5,6,8,7
"75",0,0,1,2,3,4,5,8,6,7
"76",1,0,1,2,3,5,4,8,7,6
"77",1,0,1,3,2,4,5,6,7,8
"78",0,1,1,2,3,4,8,5,6,7
"79",1,0,1,3,2,5,4,7,6,8
"80",0,0,1,2,3,4,6,5,7,8
"81",0,0,3,1,2,4,7,5,8,6
"82",0,0,1,3,2,4,5,6,7,8
"83",1,0,1,3,2,4,5,6,8,7
"84",0,0,1,2,3,4,6,5,7,8
"85",1,1,2,1,4,3,6,5,8,7
"86",0,0,1,3,2,4,8,6,5,7
"87",0,1,1,2,4,3,5,7,6,8
"88",0,1,1,2,3,4,5,8,6,7
"89",0,1,1,3,2,4,5,6,8,7
"90",1,0,1,2,4,5,3,8,6,7
"91",1,1,2,1,4,3,6,5,8,7
"92",0,1,1,2,4,3,5,8,6,7
"93",0,1,1,2,3,4,5,6,8,7
"94",0,1,1,2,4,3,8,7,5,6
"95",1,0,1,2,3,4,5,8,6,7
"96",0,1,1,2,3,4,5,6,8,7
"97",0,0,1,2,4,3,7,6,5,8
"98",1,1,2,1,4,3,6,5,8,7
"99",1,0,2,1,6,3,4,5,8,7
"100",1,0,1,2,3,4,5,6,8,7
