"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,1,1,2,3,4,5,7,6,8
"2",1,0,1,2,4,3,8,7,5,6
"3",0,0,1,2,4,5,3,6,7,8
"4",1,0,1,2,3,5,4,6,8,7
"5",0,1,1,2,3,5,4,7,6,8
"6",1,0,1,2,4,3,5,6,7,8
"7",0,1,2,1,5,3,4,7,6,8
"8",0,0,1,2,3,5,4,6,8,7
"9",1,1,2,1,4,3,6,5,8,7
"10",1,0,1,2,3,4,7,6,5,8
"11",0,1,1,2,3,4,5,6,8,7
"12",1,0,1,2,3,4,5,6,8,7
"13",1,1,2,1,4,3,6,5,8,7
"14",0,1,1,2,3,4,5,7,8,6
"15",1,0,1,2,3,4,5,6,7,8
"16",0,1,1,2,3,4,5,6,8,7
"17",0,0,1,2,3,4,5,8,6,7
"18",0,1,1,2,3,5,4,6,8,7
"19",1,0,1,2,4,3,6,5,8,7
"20",0,0,1,2,3,4,5,7,6,8
"21",0,0,1,2,3,4,5,6,7,8
"22",1,0,1,3,2,4,6,8,5,7
"23",0,1,1,2,3,4,5,6,7,8
"24",0,0,1,3,2,4,7,6,5,8
"25",1,0,1,2,3,4,5,6,7,8
"26",1,0,1,2,3,4,5,6,7,8
"27",1,1,2,1,4,3,6,5,8,7
"28",1,0,1,2,3,4,5,6,7,8
"29",0,1,1,2,4,3,5,7,6,8
"30",1,1,2,1,4,3,6,5,8,7
"31",1,0,1,2,3,4,6,5,7,8
"32",0,0,2,1,3,4,5,7,8,6
"33",0,0,1,2,3,5,4,8,6,7
"34",1,0,1,2,4,3,6,8,5,7
"35",0,1,1,2,3,4,5,8,7,6
"36",1,0,1,2,3,4,5,6,7,8
"37",1,0,1,2,3,4,8,5,6,7
"38",0,0,1,2,3,4,5,6,7,8
"39",0,0,1,2,3,5,4,7,6,8
"40",1,1,2,1,4,3,6,5,8,7
"41",0,0,1,2,3,4,6,5,8,7
"42",1,0,1,2,3,4,5,8,6,7
"43",0,1,1,2,3,4,8,6,5,7
"44",0,1,1,2,3,4,5,6,7,8
"45",0,1,1,4,2,3,5,8,6,7
"46",1,1,2,1,4,3,6,5,8,7
"47",1,0,1,3,2,5,4,7,6,8
"48",1,1,2,1,4,3,6,5,8,7
"49",1,1,2,1,4,3,6,5,8,7
"50",0,0,1,2,3,4,5,7,8,6
"51",0,0,1,2,4,3,5,7,6,8
"52",1,1,2,1,4,3,6,5,8,7
"53",0,0,1,2,3,4,5,6,7,8
"54",1,1,2,1,4,3,6,5,8,7
"55",1,0,1,2,4,3,6,5,7,8
"56",1,0,1,3,2,4,5,6,7,8
"57",1,1,2,1,4,3,6,5,8,7
"58",0,0,1,2,3,5,4,8,6,7
"59",0,1,1,2,3,4,5,6,7,8
"60",0,0,1,2,4,5,3,7,8,6
"61",0,1,1,2,3,5,4,7,6,8
"62",0,1,1,2,4,3,6,7,5,8
"63",1,0,1,2,4,3,5,6,7,8
"64",0,1,1,2,3,6,4,5,8,7
"65",1,0,1,2,3,4,6,7,8,5
"66",1,0,1,2,3,4,5,8,7,6
"67",0,0,1,2,3,5,4,6,7,8
"68",0,0,1,2,4,3,5,6,7,8
"69",1,1,2,1,4,3,6,5,8,7
"70",1,0,1,2,4,3,7,5,6,8
"71",0,0,1,2,4,3,5,6,7,8
"72",0,1,1,2,6,3,7,4,5,8
"73",0,1,1,2,3,4,5,7,6,8
"74",1,1,2,1,4,3,6,5,8,7
"75",0,0,1,2,3,4,5,6,7,8
"76",0,0,1,2,3,5,4,8,6,7
"77",1,1,2,1,4,3,6,5,8,7
"78",1,0,1,2,3,4,5,6,7,8
"79",0,0,1,2,3,4,5,7,6,8
"80",0,1,1,2,3,4,6,5,8,7
"81",1,0,1,2,3,4,5,6,7,8
"82",0,1,1,3,4,2,5,8,6,7
"83",0,0,2,1,3,4,8,6,5,7
"84",1,0,1,2,3,5,8,4,7,6
"85",0,0,1,2,3,4,5,8,7,6
"86",1,0,2,1,4,3,5,6,7,8
"87",0,0,1,2,3,4,5,7,6,8
"88",0,1,1,2,3,4,5,6,7,8
"89",0,1,1,2,3,4,6,7,5,8
"90",0,1,1,2,3,4,8,7,5,6
"91",1,0,1,4,2,3,6,5,8,7
"92",1,0,1,2,3,4,6,5,8,7
"93",1,0,1,2,3,4,6,5,8,7
"94",1,1,2,1,4,3,6,5,8,7
"95",0,0,1,2,3,4,7,5,6,8
"96",0,1,1,2,3,4,6,5,8,7
"97",1,0,1,2,3,4,5,8,6,7
"98",0,1,1,4,3,2,5,6,8,7
"99",1,0,1,2,3,4,6,5,8,7
"100",0,1,1,2,3,4,5,7,8,6
