"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,0,1,2,4,3,6,5,7,8
"2",0,1,1,2,3,4,6,5,8,7
"3",0,0,1,4,2,3,5,6,8,7
"4",0,1,1,2,3,6,4,5,8,7
"5",0,1,1,3,2,6,4,8,7,5
"6",1,1,2,1,4,3,6,5,8,7
"7",1,1,2,1,4,3,6,5,8,7
"8",1,1,2,1,4,3,6,5,8,7
"9",0,0,1,2,3,5,4,6,7,8
"10",1,1,2,1,4,3,6,5,8,7
"11",1,0,1,2,3,4,5,6,8,7
"12",0,1,1,2,4,3,5,6,7,8
"13",1,0,1,2,3,4,5,6,7,8
"14",0,1,1,2,4,3,5,6,7,8
"15",1,1,2,1,4,3,6,5,8,7
"16",0,1,1,2,3,4,5,7,6,8
"17",0,0,2,1,3,5,4,7,6,8
"18",1,0,1,3,2,4,5,6,8,7
"19",0,0,1,2,3,5,4,6,7,8
"20",1,1,2,1,4,3,6,5,8,7
"21",0,0,1,2,3,4,5,6,8,7
"22",1,1,2,1,4,3,6,5,8,7
"23",1,0,1,2,3,5,4,6,8,7
"24",0,1,1,2,4,3,5,7,6,8
"25",0,0,1,2,3,4,5,6,7,8
"26",1,0,1,2,4,3,5,8,6,7
"27",1,0,1,2,3,6,5,4,8,7
"28",1,1,2,1,4,3,6,5,8,7
"29",0,0,1,2,3,5,4,7,6,8
"30",1,0,1,3,4,2,6,7,5,8
"31",1,0,1,2,3,4,7,5,6,8
"32",1,0,1,3,2,4,5,6,8,7
"33",0,0,1,3,2,4,5,6,7,8
"34",0,1,1,3,2,4,5,6,7,8
"35",0,0,1,3,2,4,5,6,7,8
"36",0,0,2,1,3,7,5,4,6,8
"37",0,1,1,3,2,4,6,5,7,8
"38",1,0,1,2,3,4,5,7,6,8
"39",0,0,1,2,4,3,5,6,8,7
"40",1,1,2,1,4,3,6,5,8,7
"41",0,0,1,2,3,4,5,6,7,8
"42",0,0,1,2,3,4,6,5,7,8
"43",0,1,1,2,3,4,5,7,6,8
"44",1,0,1,2,3,4,5,6,8,7
"45",1,1,2,1,4,3,6,5,8,7
"46",0,0,1,2,3,5,4,8,7,6
"47",1,0,1,2,5,3,4,7,6,8
"48",1,1,2,1,4,3,6,5,8,7
"49",1,0,1,2,4,3,6,5,7,8
"50",1,1,2,1,4,3,6,5,8,7
"51",0,0,1,2,3,4,6,5,8,7
"52",0,1,1,2,3,4,6,5,8,7
"53",1,1,2,1,4,3,6,5,8,7
"54",0,1,1,2,3,5,4,6,7,8
"55",1,1,2,1,4,3,6,5,8,7
"56",0,1,1,3,2,4,5,6,7,8
"57",0,0,1,2,3,4,5,6,8,7
"58",0,1,1,2,3,4,7,6,5,8
"59",0,0,1,2,4,3,6,5,7,8
"60",1,0,1,2,3,4,5,8,7,6
"61",1,1,2,1,4,3,6,5,8,7
"62",1,1,2,1,4,3,6,5,8,7
"63",1,1,2,1,4,3,6,5,8,7
"64",1,0,1,2,3,4,5,7,8,6
"65",1,1,2,1,4,3,6,5,8,7
"66",1,0,1,3,2,4,6,5,7,8
"67",1,0,1,2,3,4,5,6,8,7
"68",1,0,1,2,3,4,7,5,8,6
"69",1,0,1,2,4,3,5,6,8,7
"70",1,0,1,2,3,4,5,6,8,7
"71",0,0,1,3,2,4,5,6,8,7
"72",0,0,1,2,3,5,6,8,4,7
"73",0,1,1,2,3,5,4,6,7,8
"74",1,0,1,3,2,4,5,7,6,8
"75",1,1,2,1,4,3,6,5,8,7
"76",0,1,1,2,3,4,5,6,7,8
"77",0,1,1,2,3,4,5,6,7,8
"78",1,1,2,1,4,3,6,5,8,7
"79",0,1,1,2,3,4,6,5,7,8
"80",0,0,1,2,3,4,8,7,5,6
"81",1,0,1,2,3,4,5,7,6,8
"82",1,1,2,1,4,3,6,5,8,7
"83",1,1,2,1,4,3,6,5,8,7
"84",1,1,2,1,4,3,6,5,8,7
"85",0,1,1,2,3,4,6,7,5,8
"86",0,1,1,2,3,4,7,6,5,8
"87",1,1,2,1,4,3,6,5,8,7
"88",1,1,2,1,4,3,6,5,8,7
"89",0,0,1,2,3,4,5,6,8,7
"90",1,1,2,1,4,3,6,5,8,7
"91",0,1,1,2,3,4,5,6,7,8
"92",0,1,1,4,2,3,5,7,6,8
"93",0,1,1,2,3,4,7,5,6,8
"94",1,1,2,1,4,3,6,5,8,7
"95",0,0,2,1,4,3,6,7,5,8
"96",1,0,1,2,3,4,6,5,8,7
"97",1,1,2,1,4,3,6,5,8,7
"98",0,0,2,1,3,4,5,8,7,6
"99",1,1,2,1,4,3,6,5,8,7
"100",0,0,1,2,3,4,8,5,6,7
