"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,0,1,2,3,4,8,6,5,7
"2",1,0,1,2,3,4,6,5,7,8
"3",0,0,1,2,3,4,5,6,7,8
"4",1,0,1,3,2,4,5,6,7,8
"5",1,0,1,2,5,3,4,6,8,7
"6",1,1,2,1,4,3,6,5,8,7
"7",1,1,2,1,4,3,6,5,8,7
"8",1,0,1,2,3,7,4,5,8,6
"9",0,1,1,2,3,4,5,6,7,8
"10",1,1,2,1,4,3,6,5,8,7
"11",1,0,1,2,3,4,5,7,6,8
"12",1,0,1,2,3,5,4,6,8,7
"13",0,0,1,2,3,4,5,6,7,8
"14",1,1,2,1,4,3,6,5,8,7
"15",1,1,2,1,4,3,6,5,8,7
"16",1,1,2,1,4,3,6,5,8,7
"17",0,1,1,2,3,5,4,8,6,7
"18",1,0,1,3,2,5,4,6,7,8
"19",1,1,2,1,4,3,6,5,8,7
"20",1,0,2,1,3,4,5,7,6,8
"21",0,1,1,2,3,5,4,8,6,7
"22",0,0,2,1,3,4,6,8,5,7
"23",0,0,1,3,2,4,5,6,7,8
"24",0,1,1,3,2,5,4,7,8,6
"25",0,1,1,2,3,4,7,5,6,8
"26",0,0,1,4,2,3,6,5,7,8
"27",0,0,2,1,3,4,5,6,7,8
"28",0,1,1,3,2,4,5,8,6,7
"29",0,1,1,2,3,5,6,4,7,8
"30",1,1,2,1,4,3,6,5,8,7
"31",0,1,1,2,3,5,4,6,7,8
"32",1,1,2,1,4,3,6,5,8,7
"33",0,1,1,2,3,4,6,5,7,8
"34",1,1,2,1,4,3,6,5,8,7
"35",1,1,2,1,4,3,6,5,8,7
"36",1,1,2,1,4,3,6,5,8,7
"37",0,1,1,2,3,5,6,4,8,7
"38",0,1,1,2,3,4,6,5,7,8
"39",1,1,2,1,4,3,6,5,8,7
"40",1,0,1,2,3,5,4,7,6,8
"41",1,0,1,2,3,4,5,6,7,8
"42",0,0,1,2,4,3,5,6,7,8
"43",1,0,1,2,4,3,5,6,8,7
"44",1,0,1,2,3,4,6,5,8,7
"45",1,1,2,1,4,3,6,5,8,7
"46",1,1,2,1,4,3,6,5,8,7
"47",0,1,1,2,3,4,8,5,6,7
"48",0,1,2,1,3,4,5,6,7,8
"49",0,1,1,2,3,4,5,8,6,7
"50",0,0,1,2,3,4,8,6,7,5
"51",0,0,1,2,3,4,5,6,8,7
"52",1,0,2,1,3,4,5,6,8,7
"53",0,0,1,2,3,4,6,5,8,7
"54",0,0,1,3,2,5,4,6,7,8
"55",1,1,2,1,4,3,6,5,8,7
"56",0,0,3,1,2,5,4,6,8,7
"57",0,0,1,2,3,4,5,6,8,7
"58",0,1,1,2,3,4,5,6,7,8
"59",1,0,2,1,3,4,5,6,7,8
"60",1,0,1,2,3,8,4,6,7,5
"61",1,1,2,1,4,3,6,5,8,7
"62",0,0,1,2,3,4,5,6,7,8
"63",1,0,1,2,3,5,4,6,7,8
"64",0,0,2,1,4,3,5,6,8,7
"65",1,0,1,3,2,4,5,6,7,8
"66",1,0,1,2,3,4,5,8,6,7
"67",1,0,1,2,4,3,6,5,8,7
"68",1,1,2,1,4,3,6,5,8,7
"69",0,0,1,2,3,5,4,7,6,8
"70",0,0,1,2,3,4,5,6,7,8
"71",1,0,1,2,3,4,6,5,7,8
"72",0,0,1,3,2,4,5,7,8,6
"73",0,1,1,2,3,5,4,7,8,6
"74",1,0,1,2,3,4,6,5,7,8
"75",1,0,1,2,3,4,5,8,6,7
"76",1,0,1,2,3,5,4,6,8,7
"77",0,1,3,1,2,4,5,6,7,8
"78",0,1,1,2,3,4,5,6,7,8
"79",1,1,2,1,4,3,6,5,8,7
"80",1,1,2,1,4,3,6,5,8,7
"81",1,0,1,2,4,3,5,6,7,8
"82",0,1,1,2,3,4,6,5,7,8
"83",0,0,1,2,3,5,6,4,8,7
"84",0,1,2,1,3,5,4,7,8,6
"85",1,1,2,1,4,3,6,5,8,7
"86",0,1,1,2,4,3,5,6,7,8
"87",1,0,1,2,3,5,4,7,6,8
"88",1,0,1,2,5,3,4,6,8,7
"89",0,1,2,1,3,4,5,6,8,7
"90",1,1,2,1,4,3,6,5,8,7
"91",1,1,2,1,4,3,6,5,8,7
"92",0,1,1,2,3,4,5,8,6,7
"93",0,1,1,2,3,4,6,5,7,8
"94",1,0,1,2,3,6,5,4,7,8
"95",1,1,2,1,4,3,6,5,8,7
"96",1,0,1,2,3,4,5,7,6,8
"97",0,1,1,2,3,4,5,6,8,7
"98",0,0,1,3,2,4,5,7,8,6
"99",1,1,2,1,4,3,6,5,8,7
"100",0,1,1,2,4,3,5,6,8,7
