"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,1,2,1,4,3,6,5,8,7
"2",1,0,1,2,4,3,5,6,8,7
"3",1,0,1,2,3,4,5,6,7,8
"4",1,0,1,2,3,6,4,5,8,7
"5",1,1,2,1,4,3,6,5,8,7
"6",1,0,1,2,4,5,3,6,8,7
"7",1,0,2,1,3,4,5,6,8,7
"8",1,1,2,1,4,3,6,5,8,7
"9",0,1,1,2,3,4,6,5,8,7
"10",0,1,1,2,3,5,4,6,7,8
"11",0,0,1,2,3,4,5,7,6,8
"12",1,1,2,1,4,3,6,5,8,7
"13",1,1,2,1,4,3,6,5,8,7
"14",1,0,1,2,3,5,4,6,8,7
"15",1,1,2,1,4,3,6,5,8,7
"16",1,0,1,3,2,4,5,6,7,8
"17",0,0,2,1,3,5,4,6,7,8
"18",1,1,2,1,4,3,6,5,8,7
"19",1,0,1,2,3,4,6,5,8,7
"20",1,1,2,1,4,3,6,5,8,7
"21",0,1,1,2,4,3,6,8,5,7
"22",0,0,1,3,2,4,5,7,6,8
"23",1,1,2,1,4,3,6,5,8,7
"24",1,0,2,1,3,4,5,7,6,8
"25",1,0,2,1,3,4,7,5,6,8
"26",1,1,2,1,4,3,6,5,8,7
"27",0,1,1,2,3,4,6,5,8,7
"28",1,1,2,1,4,3,6,5,8,7
"29",0,0,1,2,3,4,6,5,7,8
"30",1,1,2,1,4,3,6,5,8,7
"31",0,0,1,3,2,5,4,8,6,7
"32",0,1,1,2,3,5,4,7,6,8
"33",0,0,2,1,3,4,5,8,7,6
"34",1,0,1,2,3,4,5,8,7,6
"35",0,0,1,2,3,4,5,6,8,7
"36",0,1,1,2,3,4,7,6,5,8
"37",1,1,2,1,4,3,6,5,8,7
"38",0,0,1,2,4,3,5,7,8,6
"39",1,0,1,2,3,4,5,6,8,7
"40",0,0,1,3,2,4,5,7,6,8
"41",1,1,2,1,4,3,6,5,8,7
"42",1,0,1,2,4,3,6,5,7,8
"43",0,1,1,3,2,7,4,5,8,6
"44",1,0,1,3,2,4,8,5,6,7
"45",1,0,1,2,3,4,6,8,5,7
"46",1,1,2,1,4,3,6,5,8,7
"47",1,0,1,2,3,5,4,7,8,6
"48",0,0,1,3,2,4,5,8,6,7
"49",1,1,2,1,4,3,6,5,8,7
"50",0,1,1,2,3,4,6,5,7,8
"51",0,0,1,2,4,3,5,6,7,8
"52",1,0,1,2,3,4,5,6,7,8
"53",0,1,2,1,4,3,5,6,7,8
"54",0,1,2,1,3,4,5,8,7,6
"55",1,0,1,3,2,4,7,5,6,8
"56",1,0,1,2,4,3,5,7,6,8
"57",1,1,2,1,4,3,6,5,8,7
"58",0,1,1,3,2,4,5,7,6,8
"59",0,1,1,2,3,4,6,5,7,8
"60",1,1,2,1,4,3,6,5,8,7
"61",0,1,1,2,4,3,5,6,8,7
"62",1,0,1,2,3,4,5,6,7,8
"63",1,0,1,2,4,3,6,5,7,8
"64",1,0,1,2,3,4,6,5,7,8
"65",1,0,1,2,3,4,5,7,6,8
"66",1,1,2,1,4,3,6,5,8,7
"67",0,1,1,2,3,4,5,6,8,7
"68",0,0,1,2,4,5,3,6,7,8
"69",0,1,1,2,3,4,5,7,6,8
"70",0,1,1,2,3,4,5,6,7,8
"71",0,0,1,3,2,4,5,6,7,8
"72",1,1,2,1,4,3,6,5,8,7
"73",1,0,1,3,2,5,4,6,7,8
"74",0,0,1,2,3,5,4,6,7,8
"75",0,0,1,2,5,3,6,4,7,8
"76",0,0,1,2,3,4,5,6,8,7
"77",1,1,2,1,4,3,6,5,8,7
"78",1,0,1,2,3,4,5,6,7,8
"79",1,0,1,2,3,4,5,6,7,8
"80",1,0,1,2,3,4,7,6,8,5
"81",0,1,1,2,4,3,5,6,7,8
"82",1,1,2,1,4,3,6,5,8,7
"83",1,1,2,1,4,3,6,5,8,7
"84",0,1,1,4,3,2,6,5,7,8
"85",1,1,2,1,4,3,6,5,8,7
"86",0,0,1,2,3,4,6,5,8,7
"87",0,0,1,2,3,4,5,7,8,6
"88",0,1,1,2,3,5,7,6,4,8
"89",1,0,1,2,3,5,6,8,4,7
"90",0,1,1,2,3,4,7,8,5,6
"91",1,1,2,1,4,3,6,5,8,7
"92",1,0,1,3,2,5,4,7,6,8
"93",1,0,1,2,3,4,6,7,5,8
"94",1,0,1,2,3,4,8,6,5,7
"95",1,0,1,2,3,4,6,5,7,8
"96",0,0,1,2,4,3,6,8,5,7
"97",0,0,1,5,2,3,4,6,7,8
"98",1,0,1,3,2,4,6,8,7,5
"99",0,0,1,2,4,3,6,7,5,8
"100",0,1,1,2,4,3,5,6,7,8
