"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,0,1,3,2,4,5,6,8,7
"2",1,1,2,1,4,3,6,5,8,7
"3",0,0,1,2,3,5,7,4,6,8
"4",1,0,1,3,2,4,5,6,8,7
"5",0,0,1,2,3,4,5,6,7,8
"6",1,1,2,1,4,3,6,5,8,7
"7",0,1,2,1,3,6,4,5,7,8
"8",0,0,1,2,4,3,5,6,8,7
"9",0,1,1,2,5,3,6,4,8,7
"10",1,1,2,1,4,3,6,5,8,7
"11",1,1,2,1,4,3,6,5,8,7
"12",0,1,1,2,3,4,5,6,7,8
"13",1,0,1,2,3,7,4,5,6,8
"14",1,0,1,2,3,4,5,8,6,7
"15",1,1,2,1,4,3,6,5,8,7
"16",0,0,1,2,3,4,6,5,8,7
"17",0,0,1,2,3,4,6,5,7,8
"18",1,0,1,2,3,5,4,7,6,8
"19",1,1,2,1,4,3,6,5,8,7
"20",1,0,1,2,4,3,5,7,6,8
"21",0,1,1,2,3,5,4,6,7,8
"22",1,0,1,2,3,4,6,5,8,7
"23",1,1,2,1,4,3,6,5,8,7
"24",1,1,2,1,4,3,6,5,8,7
"25",1,1,2,1,4,3,6,5,8,7
"26",0,1,1,2,4,3,5,7,6,8
"27",0,0,1,2,3,4,5,7,6,8
"28",0,0,1,2,5,3,4,7,6,8
"29",1,1,2,1,4,3,6,5,8,7
"30",1,1,2,1,4,3,6,5,8,7
"31",1,1,2,1,4,3,6,5,8,7
"32",0,0,1,2,4,3,5,6,7,8
"33",0,0,1,2,3,4,6,5,7,8
"34",0,0,1,2,3,5,4,6,8,7
"35",1,0,1,2,3,4,6,5,7,8
"36",0,1,1,2,3,4,8,5,6,7
"37",1,0,1,2,3,4,5,8,7,6
"38",1,0,1,2,3,4,8,5,6,7
"39",1,1,2,1,4,3,6,5,8,7
"40",1,1,2,1,4,3,6,5,8,7
"41",0,1,2,1,3,4,5,7,6,8
"42",1,1,2,1,4,3,6,5,8,7
"43",0,0,1,2,6,3,5,7,4,8
"44",1,0,1,3,2,4,6,7,5,8
"45",0,1,1,2,3,4,5,6,7,8
"46",1,0,1,2,3,4,6,5,7,8
"47",1,1,2,1,4,3,6,5,8,7
"48",1,0,2,1,3,4,5,7,8,6
"49",0,1,2,1,4,3,7,5,8,6
"50",0,1,2,1,4,3,5,6,8,7
"51",1,1,2,1,4,3,6,5,8,7
"52",0,0,1,2,4,3,5,6,7,8
"53",0,0,2,1,3,4,5,6,8,7
"54",1,1,2,1,4,3,6,5,8,7
"55",1,0,1,2,3,6,4,5,7,8
"56",1,0,1,2,3,5,4,6,8,7
"57",0,0,1,2,3,4,5,6,7,8
"58",0,1,1,2,3,4,5,6,7,8
"59",0,1,1,2,3,4,5,6,7,8
"60",0,1,1,3,2,6,4,5,7,8
"61",0,0,1,2,3,6,4,5,7,8
"62",1,0,1,2,3,7,5,4,6,8
"63",1,0,1,2,3,5,4,7,6,8
"64",0,0,1,2,3,4,5,6,7,8
"65",1,1,2,1,4,3,6,5,8,7
"66",0,0,1,2,3,5,4,6,7,8
"67",0,1,1,2,3,4,6,5,7,8
"68",1,0,1,2,3,4,5,6,7,8
"69",1,0,1,2,3,5,4,6,7,8
"70",1,0,1,2,3,5,4,6,8,7
"71",0,0,1,2,4,3,6,5,7,8
"72",0,0,1,2,4,3,6,5,8,7
"73",0,1,1,2,4,3,7,8,5,6
"74",0,1,1,2,5,3,4,8,7,6
"75",0,0,1,2,3,4,5,7,6,8
"76",1,0,1,2,4,3,8,5,6,7
"77",0,1,1,2,3,5,4,6,7,8
"78",1,0,1,2,3,4,5,6,8,7
"79",0,1,1,2,3,4,6,5,7,8
"80",1,1,2,1,4,3,6,5,8,7
"81",1,1,2,1,4,3,6,5,8,7
"82",0,1,1,2,3,4,5,7,6,8
"83",0,1,2,1,3,5,4,6,7,8
"84",1,1,2,1,4,3,6,5,8,7
"85",1,0,1,2,3,4,6,5,7,8
"86",1,1,2,1,4,3,6,5,8,7
"87",1,0,1,2,4,3,5,6,8,7
"88",1,1,2,1,4,3,6,5,8,7
"89",0,1,1,2,3,4,6,5,7,8
"90",0,0,1,2,3,4,6,5,7,8
"91",0,0,1,2,3,4,6,5,7,8
"92",1,0,1,2,3,4,5,8,7,6
"93",1,1,2,1,4,3,6,5,8,7
"94",0,0,1,3,4,2,5,6,7,8
"95",0,0,1,2,3,4,7,8,5,6
"96",1,1,2,1,4,3,6,5,8,7
"97",0,1,1,2,3,4,6,7,5,8
"98",1,1,2,1,4,3,6,5,8,7
"99",1,0,1,2,3,4,5,6,7,8
"100",0,0,1,2,3,4,6,5,7,8
