"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8"
"1",1,0,1,2,3,4,6,5,7,8
"2",1,0,1,2,3,4,7,5,8,6
"3",0,0,1,2,3,4,5,6,8,7
"4",0,0,1,2,3,4,5,7,6,8
"5",1,0,1,2,3,4,5,8,6,7
"6",0,0,2,1,4,3,8,5,7,6
"7",0,1,1,2,3,4,5,6,7,8
"8",1,0,1,2,3,4,7,5,8,6
"9",0,1,1,2,3,4,5,7,8,6
"10",0,0,1,2,3,6,5,8,4,7
"11",0,1,1,3,2,4,5,6,8,7
"12",0,1,1,3,2,5,4,6,8,7
"13",1,1,2,1,4,3,6,5,8,7
"14",0,0,1,2,3,4,5,7,8,6
"15",1,0,1,2,3,5,4,6,8,7
"16",1,1,2,1,4,3,6,5,8,7
"17",0,1,1,2,3,4,5,6,8,7
"18",0,1,1,2,3,4,8,5,6,7
"19",1,1,2,1,4,3,6,5,8,7
"20",0,0,1,2,3,5,4,6,7,8
"21",0,0,1,3,2,4,6,5,7,8
"22",1,1,2,1,4,3,6,5,8,7
"23",1,0,1,2,3,4,6,5,8,7
"24",1,0,1,2,3,4,7,5,8,6
"25",0,0,1,2,4,3,7,5,6,8
"26",1,0,1,2,3,4,6,7,5,8
"27",1,1,2,1,4,3,6,5,8,7
"28",0,1,1,2,3,5,4,6,7,8
"29",0,0,1,2,3,4,5,6,7,8
"30",1,1,2,1,4,3,6,5,8,7
"31",0,0,1,2,3,5,7,4,8,6
"32",1,0,1,2,3,5,4,8,7,6
"33",0,0,1,2,3,4,8,5,6,7
"34",1,1,2,1,4,3,6,5,8,7
"35",0,0,1,2,3,4,5,6,8,7
"36",0,1,1,2,3,4,6,5,8,7
"37",0,1,1,2,3,4,5,7,6,8
"38",0,1,1,2,3,4,7,5,8,6
"39",1,1,2,1,4,3,6,5,8,7
"40",0,0,1,2,3,4,6,7,8,5
"41",0,1,2,1,3,4,7,6,5,8
"42",1,0,1,3,2,4,7,5,6,8
"43",1,1,2,1,4,3,6,5,8,7
"44",0,0,1,2,3,4,5,6,8,7
"45",1,1,2,1,4,3,6,5,8,7
"46",0,0,1,2,3,6,4,7,5,8
"47",0,0,1,2,3,4,5,8,6,7
"48",1,0,1,2,3,4,7,6,5,8
"49",1,1,2,1,4,3,6,5,8,7
"50",0,1,1,4,2,3,5,8,6,7
"51",1,0,1,2,3,4,7,6,5,8
"52",1,0,1,2,3,4,5,8,6,7
"53",1,1,2,1,4,3,6,5,8,7
"54",1,1,2,1,4,3,6,5,8,7
"55",0,0,2,1,4,3,5,8,7,6
"56",0,1,1,2,3,4,5,6,8,7
"57",0,0,1,2,3,4,5,6,8,7
"58",0,0,1,2,3,4,7,8,6,5
"59",1,0,1,2,4,3,5,7,6,8
"60",1,0,1,2,4,3,5,8,6,7
"61",1,0,1,2,4,3,5,6,8,7
"62",0,0,1,2,4,3,6,5,8,7
"63",1,1,2,1,4,3,6,5,8,7
"64",1,1,2,1,4,3,6,5,8,7
"65",0,0,1,2,3,5,4,8,6,7
"66",0,1,1,2,3,4,6,5,7,8
"67",0,1,1,2,3,4,5,7,6,8
"68",0,1,1,2,3,4,5,6,8,7
"69",0,0,2,1,3,4,5,7,8,6
"70",1,1,2,1,4,3,6,5,8,7
"71",0,0,1,2,5,3,4,6,7,8
"72",0,1,1,2,4,3,6,5,8,7
"73",1,1,2,1,4,3,6,5,8,7
"74",0,0,1,3,2,4,5,6,7,8
"75",0,1,1,2,3,4,5,6,8,7
"76",0,0,2,1,3,4,6,5,7,8
"77",1,0,1,2,5,3,4,6,8,7
"78",0,0,1,2,4,3,6,5,7,8
"79",0,0,1,2,3,6,4,5,7,8
"80",1,0,1,2,3,4,6,5,8,7
"81",0,1,1,2,3,4,5,7,6,8
"82",1,0,1,2,3,4,5,6,8,7
"83",0,1,1,2,3,4,7,5,6,8
"84",1,1,2,1,4,3,6,5,8,7
"85",0,1,1,2,4,3,5,7,6,8
"86",1,1,2,1,4,3,6,5,8,7
"87",1,0,1,3,2,4,5,7,6,8
"88",0,1,1,2,3,5,6,4,8,7
"89",1,1,2,1,4,3,6,5,8,7
"90",1,1,2,1,4,3,6,5,8,7
"91",1,1,2,1,4,3,6,5,8,7
"92",1,1,2,1,4,3,6,5,8,7
"93",1,1,2,1,4,3,6,5,8,7
"94",0,0,1,2,3,4,5,6,7,8
"95",1,1,2,1,4,3,6,5,8,7
"96",0,0,1,2,3,4,5,6,7,8
"97",1,1,2,1,4,3,6,5,8,7
"98",0,1,1,2,3,4,5,6,7,8
"99",0,0,2,1,3,4,5,6,7,8
"100",0,1,1,2,3,5,4,6,7,8
