"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2","party3","party4","party5","party6","party7","party8"
"1",0,1,0,1,1,1,0,0,2,1,3,5,4,7,6,8
"2",0,0,0,1,0,0,1,1,1,2,3,4,6,5,8,7
"3",0,1,0,0,0,0,1,1,1,3,4,5,2,6,8,7
"4",0,0,1,1,1,1,1,0,1,3,2,4,5,7,6,8
"5",1,1,0,0,0,1,0,1,8,1,2,3,4,5,6,7
"6",0,0,0,0,1,1,1,0,1,2,3,4,6,5,8,7
"7",0,1,1,1,1,0,1,0,1,2,4,3,5,6,8,7
"8",1,0,0,0,0,1,1,0,1,2,3,4,5,6,7,8
"9",1,0,0,1,0,0,1,0,1,2,3,4,5,8,6,7
"10",1,0,0,1,1,1,0,1,1,2,3,4,5,6,8,7
"11",0,0,0,1,1,0,0,1,1,3,2,4,5,7,6,8
"12",1,1,1,0,0,1,1,0,8,1,2,3,4,5,6,7
"13",0,1,1,0,1,1,0,0,1,2,3,5,4,6,8,7
"14",0,0,1,1,1,0,0,0,1,3,2,4,5,6,7,8
"15",1,0,0,1,0,0,1,0,1,2,3,4,6,5,7,8
"16",0,1,1,1,0,1,0,0,1,2,3,4,5,6,8,7
"17",1,1,0,0,0,0,1,0,8,1,2,3,4,5,6,7
"18",0,1,1,1,1,0,0,1,1,3,2,4,5,6,8,7
"19",0,1,0,1,1,0,0,0,3,2,1,4,6,5,7,8
"20",1,0,1,1,0,1,1,1,1,2,3,4,5,6,7,8
"21",0,0,0,0,0,1,1,1,1,2,3,6,4,7,5,8
"22",1,0,1,1,1,0,0,0,1,2,3,4,7,5,6,8
"23",0,1,1,0,0,0,0,0,1,2,4,3,5,6,7,8
"24",0,0,1,0,1,1,0,0,1,2,3,6,4,5,7,8
"25",0,1,1,1,1,1,1,1,1,3,4,2,6,5,7,8
"26",1,0,0,1,0,0,0,1,1,2,3,4,5,7,8,6
"27",1,0,1,1,0,0,1,1,1,2,4,3,5,7,6,8
"28",1,1,1,1,0,1,1,1,8,1,2,3,4,5,6,7
"29",1,1,1,1,0,1,1,0,8,1,2,3,4,5,6,7
"30",1,1,0,0,0,0,0,1,8,1,2,3,4,5,6,7
"31",1,1,0,0,0,1,0,1,8,1,2,3,4,5,6,7
"32",0,1,1,0,1,1,1,1,1,2,3,4,5,8,6,7
"33",0,1,0,1,0,0,0,1,1,2,3,5,4,6,8,7
"34",1,1,0,1,0,0,1,1,8,1,2,3,4,5,6,7
"35",0,1,0,0,0,0,1,0,1,2,3,4,5,6,7,8
"36",0,0,0,0,1,1,1,1,1,2,3,4,5,6,7,8
"37",1,1,1,0,0,1,0,0,8,1,2,3,4,5,6,7
"38",1,1,1,1,1,1,1,1,8,1,2,3,4,5,6,7
"39",0,0,0,1,0,0,0,1,1,2,3,4,8,5,7,6
"40",0,1,1,1,0,0,1,1,1,2,3,4,6,5,7,8
"41",0,1,1,1,1,0,0,1,1,3,2,4,5,8,6,7
"42",1,1,0,0,1,0,0,1,8,1,2,3,4,5,6,7
"43",0,1,0,1,0,0,0,1,1,2,3,4,5,8,6,7
"44",1,0,1,0,1,0,1,1,1,2,3,6,5,8,7,4
"45",0,1,1,1,0,0,1,0,1,2,3,4,5,8,6,7
"46",1,1,0,1,0,0,1,1,8,1,2,3,4,5,6,7
"47",1,1,1,1,1,0,1,0,8,1,2,3,4,5,6,7
"48",1,0,0,0,0,1,0,1,1,4,5,2,3,8,6,7
"49",1,0,0,0,0,1,1,0,1,2,3,4,6,7,5,8
"50",1,1,0,1,1,1,0,1,8,1,2,3,4,5,6,7
"51",0,1,0,1,0,0,1,1,1,2,3,4,5,6,7,8
"52",1,0,1,0,0,1,0,1,1,2,4,3,5,6,8,7
"53",0,1,0,0,1,1,0,1,2,1,3,5,4,6,8,7
"54",1,1,0,0,0,1,0,1,8,1,2,3,4,5,6,7
"55",0,1,0,1,0,1,0,0,1,2,3,6,5,4,7,8
"56",1,1,1,0,0,1,0,0,8,1,2,3,4,5,6,7
"57",0,1,0,1,0,1,0,0,1,2,3,5,4,6,8,7
"58",0,0,0,0,1,0,1,1,1,2,3,4,5,6,7,8
"59",1,1,1,0,0,0,0,0,8,1,2,3,4,5,6,7
"60",1,1,1,0,0,0,1,1,8,1,2,3,4,5,6,7
"61",0,0,1,1,1,0,1,1,1,2,3,4,7,5,6,8
"62",1,1,1,1,1,1,1,1,8,1,2,3,4,5,6,7
"63",1,0,1,1,0,1,0,0,1,2,3,4,5,7,6,8
"64",1,0,1,0,0,1,1,1,1,2,3,5,4,6,8,7
"65",1,1,0,1,1,0,1,0,8,1,2,3,4,5,6,7
"66",0,0,0,0,1,1,0,1,1,3,2,4,6,5,8,7
"67",0,1,0,1,0,1,1,1,1,2,4,3,6,5,8,7
"68",1,0,0,0,0,0,0,1,2,1,3,4,5,8,6,7
"69",1,1,0,0,1,0,1,1,8,1,2,3,4,5,6,7
"70",0,0,0,1,1,1,1,1,1,3,2,7,4,5,6,8
"71",0,0,1,0,0,0,1,1,1,2,3,4,5,7,6,8
"72",1,0,1,1,0,0,0,0,1,2,3,4,6,5,7,8
"73",1,1,1,1,1,1,1,0,8,1,2,3,4,5,6,7
"74",0,1,0,0,0,1,0,0,1,2,3,5,4,6,7,8
"75",1,1,0,0,0,1,1,0,8,1,2,3,4,5,6,7
"76",1,0,1,1,1,1,1,1,1,2,3,4,5,8,7,6
