"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,1,0,1,0,0,1,0,1,2
"2",0,1,1,0,0,0,0,1,2,1
"3",1,0,1,0,0,1,0,1,1,2
"4",1,0,0,1,1,0,1,1,1,2
"5",1,1,1,0,1,0,1,0,2,1
"6",1,1,1,0,1,0,0,0,2,1
"7",1,0,1,1,0,1,1,1,1,2
"8",1,0,0,1,1,0,0,0,1,2
"9",1,1,1,0,0,1,0,1,2,1
"10",1,0,1,0,1,1,0,0,1,2
"11",1,0,1,0,1,0,0,0,1,2
"12",1,0,1,0,0,0,1,0,1,2
"13",1,0,0,1,1,0,0,0,1,2
"14",0,1,1,0,1,0,1,1,1,2
"15",0,0,0,1,1,1,0,0,1,2
"16",1,1,1,0,0,0,1,0,2,1
"17",1,1,0,0,1,1,0,0,2,1
"18",0,1,1,1,1,1,0,1,1,2
"19",1,0,1,1,1,1,1,1,1,2
"20",0,1,1,0,1,0,1,1,1,2
"21",1,1,1,0,0,1,1,0,2,1
"22",0,1,1,1,1,1,0,1,1,2
"23",1,1,1,1,0,1,1,0,2,1
"24",0,0,0,0,1,0,1,1,1,2
"25",0,1,1,1,1,0,0,1,1,2
"26",1,1,1,0,1,0,1,1,2,1
"27",0,0,1,0,1,0,0,1,2,1
"28",1,0,1,1,1,1,0,0,1,2
"29",1,0,0,1,0,0,1,1,1,2
"30",0,0,1,1,0,1,0,1,1,2
"31",0,0,1,0,1,1,0,1,1,2
"32",1,0,1,0,1,1,0,0,1,2
"33",1,0,1,0,0,1,0,1,1,2
"34",1,0,0,0,0,0,1,1,1,2
"35",0,1,1,0,0,0,0,0,1,2
"36",1,1,1,1,1,0,0,0,2,1
"37",1,0,0,0,1,1,0,0,1,2
"38",1,0,1,1,0,1,1,1,1,2
"39",1,1,0,1,1,0,0,0,2,1
"40",0,0,0,0,0,0,0,0,1,2
"41",0,1,1,0,0,1,1,1,1,2
"42",0,1,1,0,1,0,1,1,1,2
"43",0,0,1,0,0,1,0,1,1,2
"44",1,1,0,1,0,0,1,0,2,1
"45",0,0,1,0,0,1,1,0,2,1
"46",1,0,0,1,1,0,0,1,1,2
"47",0,0,1,0,0,1,1,0,1,2
"48",0,1,0,1,0,1,0,0,1,2
"49",0,0,1,0,1,1,0,1,1,2
"50",1,0,1,1,1,1,1,1,1,2
"51",0,1,0,0,0,0,1,0,1,2
"52",1,0,0,0,0,0,1,1,1,2
"53",1,1,0,0,0,0,1,1,2,1
"54",0,0,1,0,1,0,0,1,1,2
"55",0,0,0,0,0,1,1,0,1,2
"56",0,0,1,1,1,0,0,0,1,2
"57",0,0,0,1,1,0,1,1,1,2
"58",1,0,1,0,0,1,0,1,2,1
"59",0,0,1,0,1,0,0,0,1,2
"60",1,0,1,0,1,1,1,1,1,2
"61",1,1,1,1,0,0,1,1,2,1
"62",1,0,0,1,1,0,1,1,1,2
"63",1,1,0,1,0,1,0,1,2,1
"64",1,1,1,1,1,1,1,0,2,1
"65",0,0,0,1,0,1,0,1,1,2
"66",0,1,1,1,1,1,1,1,1,2
"67",1,0,1,1,0,1,0,1,1,2
"68",0,1,0,0,1,0,1,1,1,2
"69",0,0,1,1,1,0,1,1,1,2
"70",0,0,0,1,0,1,1,0,1,2
"71",1,1,0,1,0,1,0,0,2,1
"72",1,0,0,0,1,1,0,0,1,2
"73",0,1,0,0,0,0,1,1,1,2
"74",1,0,1,1,1,0,1,1,1,2
"75",0,1,0,0,1,0,0,0,1,2
"76",0,0,0,0,1,1,0,1,1,2
"77",0,1,1,1,1,0,0,0,1,2
"78",0,1,1,1,1,0,0,1,1,2
"79",0,1,0,1,1,1,1,0,1,2
"80",1,1,0,0,0,0,1,0,2,1
"81",1,1,0,0,0,1,0,1,2,1
"82",0,0,0,1,0,0,1,1,2,1
"83",0,1,1,1,0,1,0,0,2,1
"84",1,1,1,0,1,1,0,0,2,1
"85",1,1,0,1,1,0,0,0,2,1
"86",1,0,0,0,1,1,1,1,1,2
"87",0,1,1,1,1,0,1,0,1,2
"88",0,0,0,0,0,0,1,1,1,2
"89",0,0,1,1,0,1,0,1,1,2
"90",0,0,0,1,1,0,1,1,1,2
"91",0,1,1,1,0,1,0,1,1,2
"92",1,0,0,0,0,0,0,0,2,1
"93",1,1,1,1,0,0,0,1,2,1
"94",1,1,1,0,0,1,1,1,2,1
"95",0,1,0,0,1,1,1,1,1,2
"96",0,0,1,0,1,1,0,0,1,2
"97",0,0,0,1,1,1,0,0,1,2
"98",0,0,0,0,1,0,1,0,1,2
"99",0,1,0,1,0,1,0,1,1,2
"100",0,0,0,0,1,1,1,1,1,2
