"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,0,0,0,1,0,1,0,1,2
"2",1,0,1,1,1,1,1,0,1,2
"3",0,0,0,0,0,1,1,1,1,2
"4",1,0,1,1,1,1,1,0,1,2
"5",0,0,0,1,0,1,0,1,1,2
"6",0,1,1,0,1,1,0,0,1,2
"7",0,0,1,0,1,1,1,0,1,2
"8",0,0,1,0,0,1,0,1,1,2
"9",0,0,1,0,0,0,1,1,1,2
"10",0,0,0,1,1,0,1,0,1,2
"11",0,1,0,1,0,0,0,0,1,2
"12",0,0,1,1,0,0,1,1,1,2
"13",1,1,0,0,1,0,1,0,2,1
"14",1,0,1,1,1,0,0,0,1,2
"15",0,1,1,1,1,0,1,1,1,2
"16",0,1,1,1,1,1,0,1,1,2
"17",0,1,0,0,0,1,1,1,1,2
"18",0,0,1,1,0,1,0,1,1,2
"19",0,0,0,0,0,1,1,1,2,1
"20",1,1,1,1,1,0,0,0,2,1
"21",1,0,1,0,1,0,1,1,1,2
"22",0,1,0,0,0,0,0,0,1,2
"23",1,1,0,1,1,1,0,0,2,1
"24",0,0,1,0,0,0,1,1,1,2
"25",0,0,0,1,1,0,0,0,1,2
"26",0,0,0,0,0,0,0,0,1,2
"27",0,1,1,1,0,0,0,0,1,2
"28",1,0,0,0,1,0,1,1,1,2
"29",0,0,1,1,1,1,1,0,1,2
"30",0,1,0,1,1,0,1,0,1,2
"31",0,1,0,0,0,1,0,0,1,2
"32",1,1,1,0,0,1,1,1,2,1
"33",1,1,0,1,0,0,1,1,2,1
"34",1,0,1,1,1,0,1,0,1,2
"35",0,1,1,0,0,0,0,0,1,2
"36",1,1,1,1,0,0,1,0,2,1
"37",1,0,0,1,1,0,1,0,1,2
"38",1,0,1,0,0,1,0,0,1,2
"39",0,1,1,0,1,0,1,1,1,2
"40",1,0,1,1,0,1,1,0,1,2
"41",1,1,0,0,0,1,1,0,2,1
"42",1,0,0,1,0,1,1,0,1,2
"43",1,1,0,1,0,0,1,1,2,1
"44",1,1,1,0,1,0,1,1,2,1
"45",0,0,1,0,0,1,0,0,1,2
"46",1,1,0,1,0,0,1,0,2,1
"47",1,0,0,0,1,1,1,0,1,2
"48",1,1,1,0,0,1,1,1,2,1
"49",1,1,0,1,1,0,1,1,2,1
"50",0,1,1,0,1,0,1,0,2,1
"51",0,1,1,1,1,1,0,1,1,2
"52",1,1,0,1,1,1,1,1,2,1
"53",0,1,1,0,0,1,0,1,1,2
"54",1,0,0,1,0,1,1,0,1,2
"55",0,0,1,0,0,1,1,0,1,2
"56",1,0,0,1,0,0,1,0,1,2
"57",0,1,0,1,1,0,1,0,2,1
"58",0,0,1,1,1,0,1,1,1,2
"59",1,0,1,1,1,1,1,0,1,2
"60",0,0,1,0,1,0,0,0,1,2
"61",1,0,0,1,1,1,0,0,1,2
"62",0,0,1,0,1,0,1,1,1,2
"63",0,1,1,0,0,1,1,1,1,2
"64",1,1,1,0,0,1,1,1,2,1
"65",0,0,1,0,0,1,1,1,1,2
"66",1,1,1,0,0,0,0,0,2,1
"67",1,0,1,1,0,1,1,0,1,2
"68",1,0,0,0,1,0,0,1,1,2
"69",1,0,0,1,0,1,0,0,1,2
"70",0,0,0,1,0,0,1,1,1,2
"71",1,1,0,1,1,0,1,1,2,1
"72",0,1,0,0,1,0,0,0,1,2
"73",1,0,0,0,1,0,0,1,1,2
"74",0,1,1,0,1,1,0,0,1,2
"75",0,0,1,1,1,0,0,1,2,1
"76",0,1,1,0,1,0,1,1,1,2
"77",1,0,0,1,1,1,1,1,1,2
"78",0,1,1,0,1,0,0,1,1,2
"79",0,0,1,1,1,0,0,1,1,2
"80",0,0,1,1,0,0,0,1,2,1
"81",1,0,0,1,0,1,0,0,1,2
"82",0,0,1,0,1,1,1,0,1,2
"83",1,0,0,1,1,1,1,1,1,2
"84",1,0,1,1,0,1,1,1,1,2
"85",0,1,1,1,1,1,0,1,1,2
"86",0,1,0,0,0,0,1,0,1,2
"87",0,1,1,1,0,0,1,1,1,2
"88",1,0,1,0,0,1,1,1,1,2
"89",0,0,1,0,0,0,1,1,1,2
"90",1,0,0,1,0,1,1,0,1,2
"91",0,1,0,0,1,0,0,1,1,2
"92",0,1,1,0,1,0,1,0,2,1
"93",0,1,0,1,0,1,1,0,1,2
"94",1,0,1,0,0,0,0,1,1,2
"95",1,0,1,0,0,1,0,1,1,2
"96",0,1,1,0,0,1,0,0,1,2
"97",0,1,0,0,1,1,0,0,1,2
"98",1,1,1,0,1,0,1,0,2,1
"99",1,0,0,1,1,1,1,0,1,2
"100",1,1,1,1,1,0,1,1,2,1
