"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,1,1,1,1,1,1,1,1,2
"2",0,0,0,1,0,0,0,0,1,2
"3",0,0,1,0,0,1,1,0,1,2
"4",0,1,0,1,1,0,1,1,1,2
"5",1,0,0,0,0,0,1,0,1,2
"6",0,1,0,0,0,1,1,1,1,2
"7",0,1,1,1,1,0,0,0,1,2
"8",1,0,0,0,0,0,0,1,1,2
"9",0,0,0,1,0,0,0,1,2,1
"10",0,1,1,0,1,1,0,1,1,2
"11",1,1,0,1,1,0,1,0,2,1
"12",0,0,0,1,1,0,0,1,1,2
"13",1,1,0,1,0,0,1,1,2,1
"14",1,1,0,1,0,0,0,1,2,1
"15",1,0,0,1,1,0,0,1,1,2
"16",1,1,1,0,1,0,1,1,2,1
"17",0,1,1,1,0,1,0,0,1,2
"18",0,0,0,1,0,0,1,1,2,1
"19",1,1,0,1,0,1,1,0,2,1
"20",0,1,0,1,1,0,1,0,1,2
"21",1,1,1,1,0,1,0,1,2,1
"22",1,0,0,1,0,1,0,1,1,2
"23",0,1,0,0,0,1,1,0,1,2
"24",1,0,1,1,1,0,0,1,1,2
"25",0,1,1,0,0,1,0,0,1,2
"26",0,1,0,0,1,0,0,1,1,2
"27",1,1,0,0,1,1,1,0,2,1
"28",0,0,1,1,1,0,0,1,1,2
"29",1,1,1,1,0,0,1,1,2,1
"30",1,1,1,0,1,0,1,0,2,1
"31",1,1,1,0,1,1,1,0,2,1
"32",1,0,0,1,1,1,0,0,1,2
"33",1,0,1,0,1,0,1,1,1,2
"34",1,1,0,0,0,0,0,1,2,1
"35",0,1,0,1,0,1,1,1,1,2
"36",0,1,0,0,1,1,1,1,1,2
"37",1,1,1,1,0,1,1,0,2,1
"38",1,1,1,1,1,1,0,1,2,1
"39",0,1,1,1,0,0,1,1,1,2
"40",0,1,1,0,0,0,0,1,1,2
"41",0,0,1,1,0,1,0,1,1,2
"42",0,0,1,1,0,1,0,1,1,2
"43",0,0,1,1,1,0,0,1,1,2
"44",1,0,0,1,0,0,1,0,1,2
"45",0,1,0,0,1,0,1,0,1,2
"46",0,1,0,0,0,1,0,1,1,2
"47",1,0,1,1,0,0,1,1,1,2
"48",1,1,0,1,1,1,1,1,2,1
"49",1,1,1,1,0,1,0,1,2,1
"50",0,1,0,0,1,1,1,0,1,2
"51",1,0,1,1,0,1,1,0,2,1
"52",1,0,1,1,0,0,0,0,1,2
"53",1,1,1,1,0,1,0,0,2,1
"54",1,0,0,1,0,1,1,0,1,2
"55",0,0,0,1,0,1,0,0,1,2
"56",0,0,0,0,1,1,0,0,1,2
"57",0,1,0,0,1,0,0,1,1,2
"58",1,1,0,0,0,1,0,1,2,1
"59",1,1,0,0,0,1,1,1,2,1
"60",1,1,1,1,0,0,0,0,2,1
"61",1,1,0,0,0,0,0,0,2,1
"62",1,0,0,0,1,1,0,0,1,2
"63",0,0,1,1,1,1,0,0,1,2
"64",1,1,0,1,0,0,1,1,2,1
"65",1,0,1,0,1,0,1,0,1,2
"66",1,1,0,1,0,0,1,1,2,1
"67",1,0,0,0,1,1,1,1,1,2
"68",0,0,1,0,1,0,0,1,1,2
"69",0,0,0,1,0,1,1,1,1,2
"70",0,0,1,0,0,0,0,1,1,2
"71",0,1,0,1,1,0,0,0,1,2
"72",1,1,1,1,1,1,0,0,2,1
"73",0,0,0,0,1,1,0,1,1,2
"74",0,1,0,1,1,0,1,0,1,2
"75",0,1,0,0,1,0,0,1,2,1
"76",1,1,0,1,1,1,1,0,2,1
"77",1,0,1,0,0,1,0,0,1,2
"78",0,0,1,0,1,1,1,0,1,2
"79",1,1,0,0,1,1,0,1,2,1
"80",1,0,1,0,0,0,1,1,1,2
"81",1,1,0,0,0,0,0,1,2,1
"82",0,1,0,0,1,0,1,1,1,2
"83",1,1,0,1,0,0,1,1,2,1
"84",1,0,0,1,1,1,0,0,1,2
"85",0,0,0,1,0,1,0,1,1,2
"86",1,1,1,0,0,1,1,0,2,1
"87",0,0,0,0,1,1,0,0,1,2
"88",1,1,0,0,1,1,0,0,2,1
"89",1,1,0,1,0,1,0,1,2,1
"90",1,0,0,0,1,1,1,0,1,2
"91",1,1,0,0,1,0,1,1,2,1
"92",0,0,0,0,1,0,0,1,1,2
"93",0,1,1,0,1,1,0,1,1,2
"94",1,0,0,0,0,1,0,0,1,2
"95",0,0,0,0,0,0,0,0,1,2
"96",1,1,0,0,0,0,0,1,2,1
"97",1,0,1,0,0,0,1,0,1,2
"98",1,0,0,0,1,1,0,0,1,2
"99",1,1,1,1,1,1,1,1,2,1
"100",1,0,1,1,0,1,0,0,1,2
