"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,1,1,0,1,0,1,1,1,2
"2",0,1,1,1,0,0,0,1,1,2
"3",1,1,0,1,1,0,0,0,2,1
"4",0,1,1,1,1,1,1,0,1,2
"5",0,1,0,0,1,0,1,0,1,2
"6",0,1,0,1,0,0,1,0,1,2
"7",1,1,1,0,0,1,1,0,2,1
"8",0,1,1,0,1,1,0,0,1,2
"9",1,0,0,1,1,1,0,0,1,2
"10",0,1,0,0,0,1,0,0,1,2
"11",0,1,1,1,1,1,0,0,1,2
"12",0,1,1,0,0,0,0,1,1,2
"13",0,1,1,1,1,0,0,1,2,1
"14",0,0,1,0,0,1,0,1,1,2
"15",1,0,0,1,1,1,0,1,1,2
"16",0,0,0,1,0,1,1,1,1,2
"17",1,0,0,0,0,1,0,0,1,2
"18",1,0,1,1,0,0,1,1,1,2
"19",1,0,0,0,0,0,1,1,1,2
"20",1,0,0,0,1,1,1,0,1,2
"21",0,0,1,1,0,0,0,0,1,2
"22",1,1,0,1,1,0,1,1,2,1
"23",0,0,1,1,0,1,0,0,1,2
"24",0,1,1,0,1,0,0,0,1,2
"25",0,0,0,1,0,0,1,1,1,2
"26",1,0,1,1,1,1,0,1,1,2
"27",0,0,0,0,1,1,1,1,1,2
"28",1,0,0,1,0,1,1,1,1,2
"29",0,0,0,0,0,0,1,0,2,1
"30",0,0,1,0,1,1,1,1,1,2
"31",0,0,0,1,0,1,0,1,1,2
"32",1,1,1,1,1,0,1,0,2,1
"33",1,0,1,0,0,1,0,1,1,2
"34",1,1,1,0,1,1,1,0,2,1
"35",0,0,1,1,1,0,1,0,1,2
"36",0,1,1,0,0,1,0,0,1,2
"37",1,1,1,0,1,0,0,1,2,1
"38",0,0,0,0,1,0,1,1,1,2
"39",0,0,0,0,1,1,0,1,1,2
"40",1,0,0,0,1,0,1,0,1,2
"41",0,0,1,1,0,0,1,0,1,2
"42",0,0,1,0,0,0,1,1,1,2
"43",1,0,0,1,0,0,0,1,1,2
"44",1,0,1,1,1,1,0,0,1,2
"45",1,1,0,0,1,1,1,1,2,1
"46",0,0,1,1,0,0,0,1,1,2
"47",1,0,1,0,1,1,1,1,1,2
"48",1,1,0,1,0,1,0,0,2,1
"49",1,0,1,0,0,1,0,0,1,2
"50",0,0,0,1,1,1,0,0,1,2
"51",0,1,0,1,0,0,1,1,1,2
"52",1,1,0,1,0,0,0,0,2,1
"53",0,0,0,0,1,1,1,0,1,2
"54",0,0,1,0,1,0,0,1,2,1
"55",0,1,0,1,0,1,0,1,1,2
"56",1,1,0,1,1,0,1,1,2,1
"57",1,1,1,1,1,0,0,0,2,1
"58",0,0,0,1,1,0,1,0,1,2
"59",0,0,0,0,0,1,0,1,1,2
"60",1,1,1,1,1,1,1,0,2,1
"61",0,1,1,0,1,1,1,0,2,1
"62",1,1,0,1,1,1,0,0,2,1
"63",1,0,0,0,1,0,1,1,1,2
"64",1,1,0,1,1,1,0,1,2,1
"65",0,1,1,0,0,1,0,1,1,2
"66",0,1,1,0,0,1,0,0,1,2
"67",1,1,1,1,0,1,1,0,2,1
"68",0,1,1,1,0,1,1,1,1,2
"69",1,0,1,0,1,1,1,1,1,2
"70",0,0,1,0,1,1,0,1,1,2
"71",1,1,0,0,0,1,0,1,2,1
"72",0,0,0,0,0,0,1,0,1,2
"73",1,1,1,0,1,1,0,0,2,1
"74",0,0,0,1,1,1,0,1,1,2
"75",0,1,1,0,1,1,0,0,1,2
"76",0,0,0,0,0,0,0,1,1,2
"77",1,1,1,0,0,1,0,1,2,1
"78",1,0,1,1,0,0,0,0,1,2
"79",0,1,1,1,0,0,1,1,1,2
"80",0,1,1,1,0,1,0,1,2,1
"81",1,0,0,0,1,0,1,1,1,2
"82",1,0,1,0,1,1,0,1,1,2
"83",1,1,1,0,0,0,0,0,2,1
"84",0,1,0,1,1,0,1,0,1,2
"85",1,0,1,1,1,0,0,1,1,2
"86",1,1,0,1,0,0,1,0,2,1
"87",0,1,1,1,1,0,1,0,1,2
"88",1,0,0,0,0,0,1,0,2,1
"89",1,1,1,0,0,0,1,1,2,1
"90",1,1,1,1,1,0,1,1,2,1
"91",1,1,1,1,1,0,0,1,2,1
"92",0,0,0,1,0,1,1,1,1,2
"93",0,1,1,0,1,1,0,0,2,1
"94",1,0,0,1,0,0,0,0,1,2
"95",0,0,0,0,0,0,1,0,1,2
"96",0,0,1,0,0,0,1,0,1,2
"97",0,0,0,0,0,1,0,1,1,2
"98",0,0,1,1,0,1,0,0,1,2
"99",0,1,1,1,1,0,0,0,1,2
"100",1,0,0,1,1,0,1,1,1,2
