"","descriptor1","descriptor2","descriptor3","descriptor4","descriptor5","descriptor6","descriptor7","descriptor8","party1","party2"
"1",0,0,1,0,1,0,1,0,1,2
"2",1,0,0,1,0,1,1,1,1,2
"3",0,1,0,0,0,1,0,1,1,2
"4",0,1,0,0,0,1,1,0,1,2
"5",0,1,0,0,0,0,1,1,1,2
"6",0,0,1,0,1,0,1,1,1,2
"7",1,1,0,0,0,1,0,1,2,1
"8",1,1,0,0,0,0,0,1,2,1
"9",0,1,1,0,1,1,1,0,1,2
"10",1,0,0,1,0,0,1,0,1,2
"11",1,1,1,1,0,1,1,1,2,1
"12",0,1,0,0,1,1,0,1,1,2
"13",1,0,1,0,1,0,0,0,1,2
"14",0,0,0,0,1,0,1,0,1,2
"15",1,0,1,1,0,1,1,1,1,2
"16",0,1,1,0,0,1,1,0,1,2
"17",1,0,1,0,1,1,0,0,1,2
"18",1,1,1,0,1,1,1,1,2,1
"19",0,0,1,1,1,0,0,0,1,2
"20",1,1,0,1,1,0,0,1,2,1
"21",0,1,0,0,1,0,1,0,2,1
"22",1,1,0,1,1,0,1,0,2,1
"23",1,0,1,0,1,0,1,0,1,2
"24",1,1,1,0,1,0,0,1,2,1
"25",0,1,0,1,0,0,1,1,1,2
"26",1,0,1,0,0,0,0,1,1,2
"27",1,0,1,1,1,0,1,1,1,2
"28",0,1,1,1,0,0,1,0,2,1
"29",0,1,1,0,0,0,0,1,1,2
"30",1,0,1,0,1,1,0,1,1,2
"31",0,0,0,0,0,0,1,0,1,2
"32",1,1,1,0,1,1,1,0,2,1
"33",1,0,1,1,1,0,0,1,1,2
"34",0,0,1,1,1,1,0,0,1,2
"35",1,0,0,1,1,0,0,1,2,1
"36",1,1,0,1,1,1,0,1,2,1
"37",0,0,1,0,1,1,1,0,1,2
"38",0,0,1,0,1,1,0,1,1,2
"39",1,1,0,1,0,0,0,0,2,1
"40",1,1,0,0,1,1,1,0,2,1
"41",0,0,1,0,0,1,0,1,2,1
"42",1,0,1,1,0,1,0,1,1,2
"43",0,0,1,1,0,0,1,1,1,2
"44",0,0,1,0,0,0,1,1,1,2
"45",1,0,0,0,0,0,0,1,1,2
"46",1,1,1,1,0,1,1,1,2,1
"47",0,0,1,0,1,0,1,0,2,1
"48",1,0,1,0,1,0,1,1,1,2
"49",0,1,1,0,1,1,1,1,1,2
"50",1,0,1,0,0,1,1,0,1,2
"51",0,1,0,0,1,0,0,1,1,2
"52",1,1,0,0,0,0,0,0,2,1
"53",0,0,0,0,1,0,1,1,1,2
"54",1,1,1,0,0,0,0,0,2,1
"55",1,0,1,1,1,1,0,0,2,1
"56",1,1,0,0,0,1,1,0,2,1
"57",1,1,1,0,0,1,0,0,2,1
"58",0,1,0,0,1,1,0,1,1,2
"59",0,1,1,1,1,0,0,1,1,2
"60",0,1,1,0,0,1,1,0,1,2
"61",0,1,1,1,0,1,1,0,1,2
"62",0,1,1,0,0,1,0,0,1,2
"63",0,1,1,0,1,1,1,0,1,2
"64",0,0,1,1,0,0,0,1,1,2
"65",0,0,1,1,1,0,0,1,1,2
"66",1,0,0,1,1,1,0,1,1,2
"67",0,1,1,1,1,1,0,1,2,1
"68",1,1,0,0,0,0,0,0,2,1
"69",1,0,1,1,1,1,1,0,1,2
"70",0,0,0,0,1,1,0,1,1,2
"71",0,1,0,0,0,0,1,1,1,2
"72",1,1,0,1,0,0,0,0,2,1
"73",0,1,0,1,0,1,1,1,1,2
"74",1,0,0,1,0,1,0,1,2,1
"75",0,1,0,1,0,0,1,1,2,1
"76",1,0,1,1,1,0,1,0,1,2
"77",0,0,1,0,1,0,1,0,1,2
"78",0,1,0,0,1,0,1,1,1,2
"79",1,1,1,1,1,1,0,0,2,1
"80",0,1,0,1,0,1,0,0,2,1
"81",1,0,1,1,1,0,1,1,1,2
"82",1,0,1,0,0,0,1,0,1,2
"83",1,1,0,0,0,0,1,0,2,1
"84",0,0,1,0,1,0,1,1,1,2
"85",1,1,1,1,0,1,1,1,2,1
"86",1,1,1,0,0,1,0,0,2,1
"87",1,1,0,0,1,1,0,0,2,1
"88",1,1,0,1,0,0,1,0,2,1
"89",0,1,1,0,0,0,0,1,1,2
"90",1,0,0,1,0,1,1,0,1,2
"91",1,1,0,0,0,0,0,0,2,1
"92",1,1,1,0,0,0,1,1,2,1
"93",1,1,1,1,0,1,1,1,2,1
"94",1,1,0,1,0,1,0,1,2,1
"95",0,1,0,1,1,1,0,0,1,2
"96",0,1,1,0,0,1,0,1,1,2
"97",1,1,0,1,1,0,0,1,2,1
"98",0,1,1,0,0,0,1,1,1,2
"99",0,0,0,0,1,0,1,1,1,2
"100",0,1,1,1,1,0,1,0,1,2
