"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,3,2,6,4,5,7,10,8,16,12,31,9,11,14,18,30,13,32,28,27,15,29,26,22,17,20,24,25,21,23,19
"2",1,0,1,2,4,3,5,7,8,6,10,12,9,11,19,17,32,15,16,14,13,30,25,21,28,31,18,24,20,23,26,22,27,29
"3",0,0,1,2,3,7,5,4,6,8,32,15,31,9,11,10,16,13,29,12,14,30,24,18,20,17,26,28,19,22,23,27,21,25
"4",0,0,1,2,3,4,18,5,6,7,9,8,11,10,31,12,14,13,32,15,16,21,17,19,25,20,22,30,29,24,27,23,26,28
"5",1,0,1,2,3,4,5,6,7,9,8,10,18,11,12,17,21,14,15,28,31,13,29,22,16,20,19,32,26,27,23,24,30,25
"6",0,1,2,1,3,5,6,7,4,9,10,8,31,12,17,16,11,14,13,21,15,32,29,30,20,24,19,18,22,23,28,27,25,26
"7",1,0,1,2,4,3,5,8,7,6,10,11,9,12,14,13,16,32,15,19,17,18,29,31,28,21,20,24,26,22,25,23,30,27
"8",0,0,1,2,3,11,4,5,7,9,8,10,6,32,12,31,14,13,27,17,30,22,15,19,18,20,16,25,23,26,21,29,24,28
"9",1,0,1,2,4,3,5,6,11,9,7,8,10,12,32,16,31,27,24,13,19,18,20,17,23,14,25,15,21,28,26,22,30,29
"10",0,0,1,2,3,4,6,7,5,10,13,21,8,12,9,32,11,29,16,14,22,31,27,19,30,18,15,17,28,20,23,26,25,24
"11",1,0,1,3,2,4,5,6,8,7,31,9,11,10,26,32,12,20,18,13,29,30,14,15,16,17,19,27,23,21,25,28,24,22
"12",0,0,1,2,4,3,5,7,6,29,13,9,8,10,25,11,31,18,32,30,17,12,19,14,21,28,22,27,26,23,15,24,16,20
"13",0,0,1,2,4,3,6,5,7,10,13,9,8,12,11,19,15,14,31,32,16,20,18,17,30,26,23,25,21,24,29,28,27,22
"14",0,1,1,2,3,4,5,6,8,11,7,31,10,9,12,30,13,32,15,18,16,25,14,27,28,21,29,26,19,23,17,24,20,22
"15",0,0,1,2,3,5,8,4,7,6,9,32,31,10,14,26,11,15,12,27,13,20,16,19,25,30,22,17,24,29,28,18,21,23
"16",0,1,1,3,2,4,5,9,8,7,6,32,13,11,10,12,26,31,18,14,15,30,29,16,24,17,22,28,27,20,25,21,19,23
"17",0,1,1,2,6,3,4,5,11,7,9,8,31,24,12,14,10,32,13,22,19,29,25,18,30,28,15,17,21,16,23,27,20,26
"18",1,0,1,3,2,4,5,6,10,7,9,8,12,30,32,11,31,13,29,17,24,28,14,15,19,16,20,25,27,22,18,23,26,21
"19",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"20",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"21",0,0,1,2,3,5,4,6,9,7,8,16,11,13,10,12,24,15,14,18,21,32,31,26,19,17,30,22,27,20,25,29,28,23
"22",0,0,1,2,3,4,7,5,6,8,9,32,10,13,15,18,11,19,12,14,16,31,22,28,30,20,17,21,25,27,24,29,26,23
"23",0,1,1,2,3,4,6,5,7,11,8,16,13,12,24,21,10,32,9,30,26,14,15,28,17,31,18,22,29,25,23,27,20,19
