"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,2,3,4,6,5,7,29,11,8,31,9,10,13,20,32,12,14,15,30,21,25,16,22,17,26,18,28,24,19,23,27
"2",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"3",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"4",0,1,1,2,3,7,4,5,6,10,12,8,9,30,22,32,11,25,23,15,17,19,31,13,16,14,29,21,27,20,26,18,28,24
"5",0,1,1,2,3,7,4,5,6,8,11,32,30,13,9,15,23,10,29,17,31,12,14,20,16,28,18,24,21,27,19,22,25,26
"6",1,0,1,3,2,4,6,5,7,8,9,12,13,10,11,14,24,32,16,18,31,30,19,26,29,15,17,27,22,21,23,20,28,25
"7",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"8",1,0,1,4,2,3,6,7,5,8,9,11,10,14,19,12,29,13,18,24,32,15,27,31,16,20,30,17,25,21,28,23,22,26
"9",0,0,1,2,3,5,4,6,32,7,9,8,15,12,10,31,11,13,25,29,18,30,27,28,14,16,23,19,22,26,20,21,17,24
"10",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"11",0,1,1,2,3,4,7,6,5,8,9,11,10,12,16,13,15,20,17,14,32,18,19,31,21,30,28,29,22,27,24,23,26,25
"12",0,0,1,2,3,4,5,9,6,32,11,7,8,13,10,30,12,31,26,22,27,15,14,17,29,28,16,25,19,20,18,23,21,24
"13",0,0,1,2,3,4,5,6,7,9,11,10,8,12,32,13,31,20,16,14,17,19,21,15,18,24,28,30,27,23,22,25,26,29
"14",0,0,1,2,4,3,6,5,8,7,13,11,9,10,12,14,19,17,15,20,16,31,18,23,32,22,21,25,24,30,26,28,27,29
"15",1,0,1,2,3,6,4,5,8,9,10,7,11,12,32,13,29,15,17,14,16,31,18,30,20,28,22,19,21,23,26,25,27,24
"16",0,0,1,2,3,4,5,9,8,7,6,10,11,25,24,30,12,26,13,28,31,32,29,14,27,17,19,18,15,21,23,20,16,22
"17",0,1,1,2,3,4,6,7,8,5,9,11,25,32,10,31,13,12,30,24,15,16,14,29,18,28,17,27,22,20,19,26,21,23
"18",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"19",0,0,1,2,3,5,4,6,8,7,9,32,10,11,24,12,13,29,31,15,14,16,27,28,26,30,17,18,22,19,20,21,25,23
"20",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
