"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,2,3,6,7,8,4,5,9,13,10,11,32,23,12,15,14,31,24,16,17,21,30,26,18,29,27,25,19,28,20,22
"2",0,1,1,2,3,5,4,9,6,8,7,12,17,10,11,30,15,14,18,13,28,31,25,23,16,32,22,20,29,26,21,24,19,27
"3",0,0,1,2,3,4,7,8,5,6,11,18,32,10,14,15,9,29,12,16,31,30,13,28,25,22,24,21,27,26,19,17,20,23
"4",1,0,1,2,3,4,6,5,7,9,8,11,13,10,15,12,31,32,17,21,14,18,30,28,19,16,27,29,26,25,20,24,22,23
"5",0,1,1,2,3,4,5,6,7,8,12,10,13,26,9,20,32,14,31,30,16,25,11,15,17,19,29,22,28,24,27,23,18,21
"6",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"7",0,0,1,2,3,4,5,6,7,8,9,11,16,32,12,10,13,26,31,14,19,30,22,29,24,18,17,23,15,27,20,28,21,25
"8",0,0,1,3,2,4,5,7,6,9,8,10,32,11,13,31,12,14,21,30,26,19,15,29,17,28,24,16,27,20,25,22,18,23
"9",0,1,1,2,3,4,10,5,6,9,7,8,12,11,18,13,14,32,17,19,15,16,27,31,22,26,28,23,24,20,21,30,29,25
"10",0,1,1,2,3,4,5,7,6,18,8,9,10,11,30,12,32,15,13,14,31,16,28,17,20,19,21,25,24,29,22,26,23,27
"11",0,0,1,2,3,4,6,5,31,30,7,8,10,32,11,27,9,29,20,12,28,13,14,25,24,17,26,21,23,19,18,15,16,22
"12",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"13",1,0,1,2,3,4,5,6,12,7,8,9,31,29,11,10,13,21,15,14,32,28,16,18,20,30,17,26,25,19,27,22,23,24
"14",1,0,1,2,3,4,6,5,7,8,9,11,10,13,12,29,28,15,26,14,17,31,32,16,20,24,30,23,19,25,21,27,18,22
"15",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"16",0,0,1,2,4,3,6,5,10,8,7,9,26,12,11,29,32,14,31,13,30,15,22,25,28,27,17,18,16,19,24,20,23,21
"17",0,1,1,3,2,4,6,5,7,10,9,8,11,13,14,32,28,12,15,16,22,29,19,17,24,31,27,20,18,30,23,25,21,26
"18",1,0,1,3,2,4,5,6,9,7,8,11,15,10,14,16,32,12,17,13,31,19,26,18,23,20,21,30,22,28,27,24,29,25
"19",0,1,1,2,3,5,4,7,6,10,8,9,32,12,15,13,11,30,31,21,14,19,27,28,29,16,17,24,18,20,26,22,25,23
"20",0,0,1,2,4,3,5,6,7,32,10,8,13,9,11,15,12,22,31,18,16,25,29,14,30,19,17,26,28,20,23,21,27,24
"21",1,0,1,2,5,3,4,7,6,8,9,23,11,12,13,10,32,14,18,30,17,19,16,15,20,31,28,25,22,21,29,24,26,27
"22",0,1,1,2,4,3,5,6,7,9,11,8,10,12,13,14,18,19,32,30,27,15,23,16,31,17,29,21,20,26,22,24,25,28
"23",0,1,2,1,4,3,6,5,7,8,10,9,30,31,32,22,11,15,13,14,12,24,17,27,19,28,16,26,29,21,25,23,18,20
"24",0,0,1,2,3,4,6,5,7,9,13,8,14,11,10,32,28,12,30,31,29,19,17,16,15,25,27,23,18,26,21,20,24,22
"25",1,0,1,2,3,5,4,6,7,8,10,11,9,32,12,13,30,31,15,24,29,17,14,16,25,28,18,23,20,19,22,26,21,27
"26",0,0,1,2,3,4,5,6,9,7,32,8,17,11,13,10,24,12,31,30,15,28,18,29,21,20,14,16,22,19,25,27,23,26
"27",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"28",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"29",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"30",0,0,1,2,3,4,5,6,7,9,31,8,10,11,30,29,28,13,16,14,12,27,32,19,15,26,18,23,17,25,20,21,24,22
"31",0,0,1,2,4,3,5,6,7,9,10,32,8,12,11,29,25,15,30,13,31,28,14,23,19,18,16,17,20,27,21,22,26,24
"32",1,0,1,2,3,10,4,5,8,6,7,11,9,32,12,14,18,16,31,13,30,15,23,29,17,19,27,26,25,24,28,20,21,22
"33",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"34",0,0,1,2,4,3,5,6,7,8,9,18,11,10,12,13,17,14,15,16,20,32,21,19,30,31,22,24,23,25,29,26,28,27
"35",0,1,1,2,3,4,6,5,8,7,10,14,13,9,18,32,11,15,12,24,22,20,31,21,16,30,28,26,17,19,23,27,29,25
"36",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"37",0,0,1,2,4,3,6,5,7,8,11,10,15,9,12,32,25,17,26,13,14,18,22,31,27,20,16,19,30,24,21,23,28,29
"38",0,1,1,2,3,4,5,6,7,8,14,15,10,16,11,18,32,9,12,26,17,13,30,19,31,20,23,21,29,28,24,22,25,27
"39",1,0,1,3,2,4,6,5,31,10,7,8,15,32,11,16,9,30,14,12,17,28,25,13,29,18,21,19,20,26,23,27,24,22
"40",0,1,1,2,3,5,4,6,9,8,7,12,13,28,10,31,29,25,32,11,26,27,30,14,23,24,15,17,22,16,20,18,19,21
"41",0,1,1,2,4,5,3,6,9,12,7,8,15,13,14,10,11,31,32,24,18,17,16,27,25,19,30,23,20,21,28,29,26,22
"42",0,1,2,3,1,4,6,5,10,9,7,8,12,14,32,11,31,30,27,26,13,29,16,17,15,28,22,21,24,20,25,19,18,23
