"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,2,5,3,4,8,6,9,7,30,10,11,31,12,32,23,15,18,14,29,27,13,16,28,24,20,26,17,19,21,22,25
"2",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"3",1,0,1,2,4,3,5,8,9,7,6,10,13,19,12,11,15,14,32,17,31,30,16,28,18,26,27,24,29,20,21,22,23,25
"4",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"5",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"6",0,0,1,2,4,3,5,6,7,8,9,10,12,11,14,23,13,16,15,32,18,26,17,19,20,28,25,22,31,21,30,29,24,27
"7",1,0,1,2,3,5,4,6,7,8,14,11,16,15,9,12,10,32,20,13,17,18,29,31,30,26,19,28,24,27,25,22,21,23
"8",0,0,1,2,3,4,5,6,7,10,12,8,9,11,14,31,32,13,18,17,19,16,15,21,30,29,26,28,20,25,27,24,22,23
"9",0,0,1,2,3,4,6,5,9,13,8,7,10,15,32,31,28,12,16,19,14,11,17,30,29,25,27,26,24,18,23,21,20,22
"10",1,0,1,2,3,4,5,7,6,15,8,10,9,12,30,11,13,32,14,31,19,24,29,16,18,17,23,27,22,28,26,25,21,20
"11",0,0,1,2,3,4,5,6,7,8,9,30,32,31,12,27,11,10,28,24,29,26,23,14,20,19,25,18,21,22,13,15,16,17
"12",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"13",1,0,1,2,3,4,5,7,8,27,12,6,9,10,31,15,16,14,32,18,11,13,29,30,25,28,19,23,17,24,26,22,20,21
"14",0,1,1,2,3,4,8,5,6,7,10,9,11,13,12,16,15,32,14,18,23,27,29,17,19,31,22,28,20,26,21,25,24,30
"15",1,0,1,2,3,4,5,6,7,8,9,10,24,11,12,32,16,13,31,29,27,15,28,17,14,21,19,30,23,20,22,18,26,25
"16",0,1,1,2,3,4,6,5,8,10,7,12,9,11,13,17,32,16,15,14,24,28,30,18,19,31,20,21,25,27,23,29,26,22
