"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",1,0,1,2,3,5,4,6,7,10,8,9,32,14,11,13,29,15,12,27,31,28,23,19,16,18,30,24,26,17,25,21,20,22
"2",1,0,1,2,3,5,4,6,8,7,14,9,10,12,11,31,13,16,22,15,32,17,19,25,24,29,30,18,26,20,21,27,23,28
"3",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"4",0,1,1,2,4,3,5,8,7,6,9,11,26,10,32,28,31,29,13,24,12,14,16,22,30,25,19,15,27,18,23,17,21,20
"5",1,0,3,1,2,4,5,7,6,8,10,9,14,11,12,13,15,32,16,24,27,30,31,21,17,23,18,29,25,28,22,20,26,19
"6",1,0,1,3,2,4,5,12,6,7,9,8,32,10,11,15,17,14,13,16,24,30,31,20,21,29,28,22,26,23,27,25,19,18
"7",0,1,1,2,3,5,4,6,9,11,7,8,10,14,32,31,12,22,29,28,30,15,27,13,16,19,24,20,25,26,17,21,18,23
"8",1,0,1,2,4,3,5,7,6,18,8,10,25,31,9,32,11,30,12,21,29,13,28,14,24,23,20,17,27,16,26,15,19,22
"9",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"10",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"11",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"12",0,0,1,2,3,4,5,6,7,10,8,31,13,11,9,29,12,14,18,16,19,15,32,17,30,20,24,21,23,28,22,25,26,27
"13",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"14",0,1,1,2,3,4,6,5,9,8,10,7,16,13,12,20,11,19,17,32,30,31,22,14,27,15,24,18,29,21,28,23,26,25
"15",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"16",0,1,1,2,3,4,5,6,8,9,7,11,12,31,14,10,13,15,32,21,16,25,28,20,17,19,29,26,18,30,22,27,23,24
"17",0,1,1,2,3,5,4,7,6,9,30,8,10,13,32,11,31,14,12,28,26,15,29,18,27,16,24,17,23,19,20,22,25,21
"18",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
