"","descriptor1","descriptor2","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","party12","party13","party14","party15","party16","party17","party18","party19","party20","party21","party22","party23","party24","party25","party26","party27","party28","party29","party30","party31","party32"
"1",0,1,1,2,4,3,5,6,7,8,16,9,10,11,21,17,12,13,14,18,32,31,15,20,19,28,30,23,29,26,22,24,27,25
"2",0,0,1,3,2,5,4,6,9,7,8,13,17,32,10,11,30,12,22,14,15,16,20,29,31,27,18,23,19,28,25,26,24,21
"3",0,0,1,2,3,5,4,7,6,15,8,11,16,12,32,9,10,13,14,23,19,18,30,17,28,25,29,31,20,26,24,22,21,27
"4",0,1,1,2,3,4,6,5,7,32,8,10,9,27,12,11,31,14,16,20,13,15,28,17,23,25,30,19,24,29,26,22,18,21
"5",0,0,1,2,3,4,6,12,5,9,7,10,8,13,25,15,11,32,16,31,30,14,27,29,26,24,17,21,18,20,22,28,19,23
"6",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"7",0,1,1,2,3,6,5,4,7,9,8,11,31,10,12,13,25,32,30,29,16,15,14,17,28,22,18,20,24,23,19,27,26,21
"8",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"9",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"10",1,0,1,2,3,4,5,7,6,8,9,12,10,16,11,14,17,32,13,31,15,21,30,29,22,27,24,28,18,19,25,20,26,23
"11",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"12",0,0,1,2,3,4,5,6,8,7,32,11,30,9,10,29,13,31,28,12,16,14,25,20,27,19,17,26,15,22,21,18,23,24
"13",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"14",0,0,1,2,3,4,5,8,7,6,10,9,12,30,11,31,15,32,29,14,27,13,17,24,25,16,23,28,20,18,19,21,26,22
"15",0,0,1,2,3,4,5,7,6,8,9,10,32,14,11,15,22,29,16,12,13,31,30,20,25,24,19,26,27,23,17,21,28,18
"16",0,1,1,3,2,5,4,6,7,9,32,8,10,31,30,11,16,21,12,29,13,26,17,19,15,22,27,14,18,25,28,20,24,23
"17",0,0,2,1,3,4,5,8,6,32,10,9,11,15,7,14,12,16,13,31,17,29,18,30,28,23,25,19,27,26,24,22,20,21
"18",1,0,1,2,3,5,4,6,7,9,8,18,13,31,10,11,28,32,15,12,30,16,14,19,29,17,25,20,21,26,23,27,22,24
"19",0,1,2,1,3,4,5,7,6,9,8,30,10,29,32,11,27,28,13,12,15,16,14,31,22,23,24,17,20,26,18,19,21,25
"20",0,0,2,1,3,4,5,6,7,11,8,32,9,12,10,13,17,14,18,15,31,26,16,21,27,20,30,23,25,29,19,28,24,22
"21",0,1,1,2,3,5,6,4,9,8,7,10,19,15,12,11,13,18,22,14,26,32,16,17,29,28,25,27,23,31,20,21,30,24
"22",1,1,32,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
